Valor nulo: -9999.9	
Fecha (GMT)	Salinidad(psu)
2023 12 20 22	34.346
2023 12 20 23	34.346
2023 12 21 00	34.349
2023 12 21 01	34.349
2023 12 21 02	34.349
2023 12 21 03	34.349
2023 12 21 04	34.349
2023 12 21 05	34.349
2023 12 21 06	34.349
2023 12 21 07	34.349
2023 12 21 08	34.349
2023 12 21 09	34.349
2023 12 21 10	34.349
2023 12 21 11	34.349
2023 12 21 12	34.349
2023 12 21 13	34.349
2023 12 21 14	34.349
2023 12 21 15	34.349
2023 12 21 16	34.349
2023 12 21 17	34.349
2023 12 21 18	34.349
2023 12 21 19	34.349
2023 12 21 20	34.349
2023 12 21 21	34.349
2023 12 21 22	34.349
2023 12 21 23	34.349
2023 12 23 00	33.926
2023 12 23 01	33.926
2023 12 23 02	33.926
2023 12 23 03	33.926
2023 12 23 04	33.926
2023 12 23 05	33.926
2023 12 23 06	33.926
2023 12 23 07	33.926
2023 12 23 08	33.926
2023 12 23 09	33.926
2023 12 23 10	33.926
2023 12 23 11	33.926
2023 12 23 12	33.926
2023 12 23 13	33.926
2023 12 23 14	33.926
2023 12 23 15	33.926
2023 12 23 16	33.926
2023 12 23 17	33.926
2023 12 23 18	33.926
2023 12 23 19	33.926
2023 12 23 20	33.926
2023 12 23 21	33.926
2023 12 23 22	33.926
2023 12 23 23	33.926
2023 12 25 00	33.893
2023 12 25 01	33.893
2023 12 25 02	33.893
2023 12 25 03	33.893
2023 12 25 04	33.893
2023 12 25 05	33.893
2023 12 25 06	33.893
2023 12 25 07	33.893
2023 12 25 08	33.893
2023 12 25 09	33.893
2023 12 25 10	33.893
2023 12 25 11	33.893
2023 12 25 12	33.893
2023 12 25 13	33.893
2023 12 25 14	33.893
2023 12 25 15	33.893
2023 12 25 16	33.893
2023 12 25 17	33.893
2023 12 25 18	33.893
2023 12 25 19	33.893
2023 12 25 20	33.893
2023 12 25 21	33.893
2023 12 25 22	33.893
2023 12 25 23	33.893
2023 12 26 00	34.078
2023 12 26 01	34.078
2023 12 26 02	34.078
2023 12 26 03	34.078
2023 12 26 04	34.078
2023 12 26 05	34.078
2023 12 26 06	34.078
2023 12 26 07	34.078
2023 12 26 08	34.078
2023 12 26 09	34.078
2023 12 26 10	34.078
2023 12 26 11	34.078
2023 12 26 12	34.078
2023 12 26 13	34.078
2023 12 26 14	34.078
2023 12 26 15	34.078
2023 12 26 16	34.078
2023 12 26 17	34.078
2023 12 26 18	34.078
2023 12 26 19	34.078
2023 12 26 20	34.078
2023 12 26 21	34.078
2023 12 26 22	34.078
2023 12 26 23	34.078
2023 12 27 00	34.21
2023 12 27 01	34.21
2023 12 27 02	34.21
2023 12 27 03	34.21
2023 12 27 04	34.21
2023 12 27 05	34.21
2023 12 27 06	34.21
2023 12 27 07	34.21
2023 12 27 08	34.21
2023 12 27 09	34.21
2023 12 27 10	34.21
2023 12 27 11	34.21
2023 12 27 12	34.21
2023 12 27 13	34.21
2023 12 27 14	34.21
2023 12 27 15	34.21
2023 12 27 16	34.21
2023 12 27 17	34.21
2023 12 27 18	34.21
2023 12 27 19	34.21
2023 12 27 20	34.21
2023 12 27 21	34.21
2023 12 27 22	34.21
2023 12 27 23	34.21
2023 12 28 00	34.109
2023 12 28 01	34.109
2023 12 28 02	34.109
2023 12 28 03	34.109
2023 12 28 04	34.109
2023 12 28 05	34.109
2023 12 28 06	34.109
2023 12 28 07	34.109
2023 12 28 08	34.109
2023 12 28 09	34.109
2023 12 28 10	34.109
2023 12 28 11	34.109
2023 12 28 12	34.109
2023 12 28 13	34.109
2023 12 28 14	34.109
2023 12 28 15	34.109
2023 12 28 16	34.109
2023 12 28 17	34.109
2023 12 28 18	34.109
2023 12 28 19	34.109
2023 12 28 20	34.109
2023 12 28 21	34.109
2023 12 28 22	34.109
2023 12 28 23	34.109
2023 12 29 00	34.005
2023 12 29 01	34.005
2023 12 29 02	34.005
2023 12 29 03	34.005
2023 12 29 04	34.005
2023 12 29 05	34.005
2023 12 29 06	34.005
2023 12 29 07	34.005
2023 12 29 08	34.005
2023 12 29 09	34.005
2023 12 29 10	34.005
2023 12 29 11	34.005
2023 12 29 12	34.005
2023 12 29 13	34.005
2023 12 29 14	34.005
2023 12 29 15	34.005
2023 12 29 16	34.005
2023 12 29 17	34.005
2023 12 29 18	34.005
2023 12 29 19	34.005
2023 12 29 20	34.005
2023 12 29 21	34.005
2023 12 29 22	34.005
2023 12 29 23	34.005
2023 12 30 00	34.104
2023 12 30 01	34.104
2023 12 30 02	34.104
2023 12 30 03	34.104
2023 12 30 04	34.104
2023 12 30 05	34.104
2023 12 30 06	34.104
2023 12 30 07	34.104
2023 12 30 08	34.104
2023 12 30 09	34.104
2023 12 30 10	34.104
2023 12 30 11	34.104
2023 12 30 12	34.104
2023 12 30 13	34.104
2023 12 30 14	34.104
2023 12 30 15	34.104
2023 12 30 16	34.104
2023 12 30 17	34.104
2023 12 30 18	34.104
2023 12 30 19	34.104
2023 12 30 20	34.104
2023 12 30 21	34.104
2023 12 30 22	34.104
2023 12 30 23	34.104
2023 12 31 00	34.58
2023 12 31 01	34.58
2023 12 31 02	34.58
2023 12 31 03	34.58
2023 12 31 04	34.58
2023 12 31 05	34.58
2023 12 31 06	34.58
2023 12 31 07	34.58
2023 12 31 08	34.58
2023 12 31 09	34.58
2023 12 31 10	34.58
2023 12 31 11	34.58
2023 12 31 12	34.58
2023 12 31 13	34.58
2023 12 31 14	34.58
2023 12 31 15	34.58
2023 12 31 16	34.58
2023 12 31 17	34.58
2023 12 31 18	34.58
2023 12 31 19	34.58
2023 12 31 20	34.58
2023 12 31 21	34.58
2023 12 31 22	34.58
2023 12 31 23	34.58
2024 01 01 00	34.52
2024 01 01 01	34.52
2024 01 01 02	34.52
2024 01 01 03	34.52
2024 01 01 04	34.52
2024 01 01 05	34.52
2024 01 01 06	34.52
2024 01 01 07	34.52
2024 01 01 08	34.52
2024 01 01 09	34.52
2024 01 01 10	34.52
2024 01 01 11	34.52
2024 01 01 12	34.52
2024 01 01 13	34.52
2024 01 01 14	34.52
2024 01 01 15	34.52
2024 01 01 16	34.52
2024 01 01 17	34.52
2024 01 01 18	34.52
2024 01 01 19	34.52
2024 01 01 20	34.52
2024 01 01 21	34.52
2024 01 01 22	34.52
2024 01 01 23	34.52
2024 01 02 00	34.602
2024 01 02 01	34.602
2024 01 02 02	34.602
2024 01 02 03	34.602
2024 01 02 04	34.602
2024 01 02 05	34.602
2024 01 02 06	34.602
2024 01 02 07	34.602
2024 01 02 08	34.602
2024 01 02 09	34.602
2024 01 02 10	34.602
2024 01 02 11	34.602
2024 01 02 12	34.602
2024 01 02 13	34.602
2024 01 02 14	34.602
2024 01 02 15	34.602
2024 01 02 16	34.602
2024 01 02 17	34.602
2024 01 02 18	34.602
2024 01 02 19	34.602
2024 01 02 20	34.602
2024 01 02 21	34.602
2024 01 02 22	34.602
2024 01 02 23	34.602
2024 01 03 00	34.547
2024 01 03 01	34.547
2024 01 03 02	34.547
2024 01 03 03	34.547
2024 01 03 04	34.547
2024 01 03 05	34.547
2024 01 03 06	34.547
2024 01 03 07	34.547
2024 01 03 08	34.547
2024 01 03 09	34.547
2024 01 03 10	34.547
2024 01 03 11	34.547
2024 01 03 12	34.547
2024 01 03 13	34.547
2024 01 03 14	34.547
2024 01 03 15	34.547
2024 01 03 16	34.547
2024 01 03 17	34.547
2024 01 03 18	34.547
2024 01 03 19	34.547
2024 01 03 20	34.547
2024 01 03 21	34.547
2024 01 03 22	34.547
2024 01 03 23	34.547
2024 01 04 00	34.413
2024 01 04 01	34.413
2024 01 04 02	34.413
2024 01 04 03	34.413
2024 01 04 04	34.413
2024 01 04 05	34.413
2024 01 04 06	34.413
2024 01 04 07	34.413
2024 01 04 08	34.413
2024 01 04 09	34.413
2024 01 04 10	34.413
2024 01 04 11	34.413
2024 01 04 12	34.413
2024 01 04 13	34.413
2024 01 04 14	34.413
2024 01 04 15	34.413
2024 01 04 16	34.413
2024 01 04 17	34.413
2024 01 04 18	34.413
2024 01 04 19	34.413
2024 01 04 20	34.413
2024 01 04 21	34.413
2024 01 04 22	34.413
2024 01 04 23	34.413
2024 01 05 00	34.437
2024 01 05 01	34.437
2024 01 05 02	34.437
2024 01 05 03	34.437
2024 01 05 04	34.437
2024 01 05 05	34.437
2024 01 05 06	34.437
2024 01 05 07	34.437
2024 01 05 08	34.437
2024 01 05 09	34.437
2024 01 05 10	34.437
2024 01 05 11	34.437
2024 01 05 12	34.437
2024 01 05 13	34.437
2024 01 05 14	34.437
2024 01 05 15	34.437
2024 01 05 16	34.437
2024 01 05 17	34.437
2024 01 05 18	34.437
2024 01 05 19	34.437
2024 01 05 20	34.437
2024 01 05 21	34.437
2024 01 05 22	34.437
2024 01 05 23	34.437
2024 01 06 00	34.256
2024 01 06 01	34.256
2024 01 06 02	34.256
2024 01 06 03	34.256
2024 01 06 04	34.256
2024 01 06 05	34.256
2024 01 06 06	34.256
2024 01 06 07	34.256
2024 01 06 08	34.256
2024 01 06 09	34.256
2024 01 06 10	34.256
2024 01 06 11	34.256
2024 01 06 12	34.256
2024 01 06 13	34.256
2024 01 06 14	34.256
2024 01 06 15	34.256
2024 01 06 16	34.256
2024 01 06 17	34.256
2024 01 06 18	34.256
2024 01 06 19	34.256
2024 01 06 20	34.256
2024 01 06 21	34.256
2024 01 06 22	34.256
2024 01 06 23	34.256
2024 01 07 00	33.979
2024 01 07 01	33.979
2024 01 07 02	33.979
2024 01 07 03	33.979
2024 01 07 04	33.979
2024 01 07 05	33.979
2024 01 07 06	33.979
2024 01 07 07	33.979
2024 01 07 08	33.979
2024 01 07 09	33.979
2024 01 07 10	33.979
2024 01 07 11	33.979
2024 01 07 12	33.979
2024 01 07 13	33.979
2024 01 07 14	33.979
2024 01 07 15	33.979
2024 01 07 16	33.979
2024 01 07 17	33.979
2024 01 07 18	33.979
2024 01 07 19	33.979
2024 01 07 20	33.979
2024 01 07 21	33.979
2024 01 07 22	33.979
2024 01 07 23	33.979
2024 01 08 00	34.118
2024 01 08 01	34.118
2024 01 08 02	34.118
2024 01 08 03	34.118
2024 01 08 04	34.118
2024 01 08 05	34.118
2024 01 08 06	34.118
2024 01 08 07	34.118
2024 01 08 08	34.118
2024 01 08 09	34.118
2024 01 08 10	34.118
2024 01 08 11	34.118
2024 01 08 12	34.118
2024 01 08 13	34.118
2024 01 08 14	34.118
2024 01 08 15	34.118
2024 01 08 16	34.118
2024 01 08 17	34.118
2024 01 08 18	34.118
2024 01 08 19	34.118
2024 01 08 20	34.118
2024 01 08 21	34.118
2024 01 08 22	34.118
2024 01 08 23	34.118
2024 01 09 00	34.319
2024 01 09 01	34.319
2024 01 09 02	34.319
2024 01 09 03	34.319
2024 01 09 04	34.319
2024 01 09 05	34.319
2024 01 09 06	34.319
2024 01 09 07	34.319
2024 01 09 08	34.319
2024 01 09 09	34.319
2024 01 09 10	34.319
2024 01 09 11	34.319
2024 01 09 12	34.319
2024 01 09 13	34.319
2024 01 09 14	34.319
2024 01 09 15	34.319
2024 01 09 16	34.319
2024 01 09 17	34.319
2024 01 09 18	34.319
2024 01 09 19	34.319
2024 01 09 20	34.319
2024 01 09 21	34.319
2024 01 09 22	34.319
2024 01 09 23	34.319
2024 01 10 00	34.504
2024 01 10 01	34.504
2024 01 10 02	34.504
2024 01 10 03	34.504
2024 01 10 04	34.504
2024 01 10 05	34.504
2024 01 10 06	34.504
2024 01 10 07	34.504
2024 01 10 08	34.504
2024 01 10 09	34.504
2024 01 10 10	34.504
2024 01 10 11	34.504
2024 01 10 12	34.504
2024 01 10 13	34.504
2024 01 10 14	34.504
2024 01 10 15	34.504
2024 01 10 16	34.504
2024 01 10 17	34.504
2024 01 10 18	34.504
2024 01 10 19	34.504
2024 01 10 20	34.504
2024 01 10 21	34.504
2024 01 10 22	34.504
2024 01 10 23	34.504
2024 01 11 00	34.655
2024 01 11 01	34.655
2024 01 11 02	34.655
2024 01 11 03	34.655
2024 01 11 04	34.655
2024 01 11 05	34.655
2024 01 11 06	34.655
2024 01 11 07	34.655
2024 01 11 08	34.655
2024 01 11 09	34.655
2024 01 11 10	34.655
2024 01 11 11	34.655
2024 01 11 12	34.655
2024 01 11 13	34.655
2024 01 11 14	34.655
2024 01 11 15	34.655
2024 01 11 16	34.655
2024 01 11 17	34.655
2024 01 11 18	34.655
2024 01 11 19	34.655
2024 01 11 20	34.655
2024 01 11 21	34.655
2024 01 11 22	34.655
2024 01 11 23	34.655
2024 01 12 00	34.843
2024 01 12 01	34.843
2024 01 12 02	34.843
2024 01 12 03	34.843
2024 01 12 04	34.843
2024 01 12 05	34.843
2024 01 12 06	34.843
2024 01 12 07	34.843
2024 01 12 08	34.843
2024 01 12 09	34.843
2024 01 12 10	34.843
2024 01 12 11	34.843
2024 01 12 12	34.843
2024 01 12 13	34.843
2024 01 12 14	34.843
2024 01 12 15	34.843
2024 01 12 16	34.843
2024 01 12 17	34.843
2024 01 12 18	34.843
2024 01 12 19	34.843
2024 01 12 20	34.843
2024 01 12 21	34.843
2024 01 12 22	34.843
2024 01 12 23	34.843
2024 01 13 00	34.749
2024 01 13 01	34.749
2024 01 13 02	34.749
2024 01 13 03	34.749
2024 01 13 04	34.749
2024 01 13 05	34.749
2024 01 13 06	34.749
2024 01 13 07	34.749
2024 01 13 08	34.749
2024 01 13 09	34.749
2024 01 13 10	34.749
2024 01 13 11	34.749
2024 01 13 12	34.749
2024 01 13 13	34.749
2024 01 13 14	34.749
2024 01 13 15	34.749
2024 01 13 16	34.749
2024 01 13 17	34.749
2024 01 13 18	34.749
2024 01 13 19	34.749
2024 01 13 20	34.749
2024 01 13 21	34.749
2024 01 13 22	34.749
2024 01 13 23	34.749
2024 01 14 00	34.609
2024 01 14 01	34.609
2024 01 14 02	34.609
2024 01 14 03	34.609
2024 01 14 04	34.609
2024 01 14 05	34.609
2024 01 14 06	34.609
2024 01 14 07	34.609
2024 01 14 08	34.609
2024 01 14 09	34.609
2024 01 14 10	34.609
2024 01 14 11	34.609
2024 01 14 12	34.609
2024 01 14 13	34.609
2024 01 14 14	34.609
2024 01 14 15	34.609
2024 01 14 16	34.609
2024 01 14 17	34.609
2024 01 14 18	34.609
2024 01 14 19	34.609
2024 01 14 20	34.609
2024 01 14 21	34.609
2024 01 14 22	34.609
2024 01 14 23	34.609
2024 01 15 00	34.42
2024 01 15 01	34.42
2024 01 15 02	34.42
2024 01 15 03	34.42
2024 01 15 04	34.42
2024 01 15 05	34.42
2024 01 15 06	34.42
2024 01 15 07	34.42
2024 01 15 08	34.42
2024 01 15 09	34.42
2024 01 15 10	34.42
2024 01 15 11	34.42
2024 01 15 12	34.42
2024 01 15 13	34.42
2024 01 15 14	34.42
2024 01 15 15	34.42
2024 01 15 16	34.42
2024 01 15 17	34.42
2024 01 15 18	34.42
2024 01 15 19	34.42
2024 01 15 20	34.42
2024 01 15 21	34.42
2024 01 15 22	34.42
2024 01 15 23	34.42
2024 01 16 00	34.268
2024 01 16 01	34.268
2024 01 16 02	34.268
2024 01 16 03	34.268
2024 01 16 04	34.268
2024 01 16 05	34.268
2024 01 16 06	34.268
2024 01 16 07	34.268
2024 01 16 08	34.268
2024 01 16 09	34.268
2024 01 16 10	34.268
2024 01 16 11	34.268
2024 01 16 12	34.268
2024 01 16 13	34.268
2024 01 16 14	34.268
2024 01 16 15	34.268
2024 01 16 16	34.268
2024 01 16 17	34.268
2024 01 16 18	34.268
2024 01 16 19	34.268
2024 01 16 20	34.268
2024 01 16 21	34.268
2024 01 16 22	34.268
2024 01 16 23	34.268
2024 01 17 00	34.617
2024 01 17 01	34.617
2024 01 17 02	34.617
2024 01 17 03	34.617
2024 01 17 04	34.617
2024 01 17 05	34.617
2024 01 17 06	34.617
2024 01 17 07	34.617
2024 01 17 08	34.617
2024 01 17 09	34.617
2024 01 17 10	34.617
2024 01 17 11	34.617
2024 01 17 12	34.617
2024 01 17 13	34.617
2024 01 17 14	34.617
2024 01 17 15	34.617
2024 01 17 16	34.617
2024 01 17 17	34.617
2024 01 17 18	34.617
2024 01 17 19	34.617
2024 01 17 20	34.617
2024 01 17 21	34.617
2024 01 17 22	34.617
2024 01 17 23	34.617
2024 01 18 00	34.692
2024 01 18 01	34.692
2024 01 18 02	34.692
2024 01 18 03	34.692
2024 01 18 04	34.692
2024 01 18 05	34.692
2024 01 18 06	34.692
2024 01 18 07	34.692
2024 01 18 08	34.692
2024 01 18 09	34.692
2024 01 18 10	34.692
2024 01 18 11	34.692
2024 01 18 12	34.692
2024 01 18 13	34.692
2024 01 18 14	34.692
2024 01 18 15	34.692
2024 01 18 16	34.692
2024 01 18 17	34.692
2024 01 18 18	34.692
2024 01 18 19	34.692
2024 01 18 20	34.692
2024 01 18 21	34.692
2024 01 18 22	34.692
2024 01 18 23	34.692
2024 01 19 00	35.053
2024 01 19 01	35.053
2024 01 19 02	35.053
2024 01 19 03	35.053
2024 01 19 04	35.053
2024 01 19 05	35.053
2024 01 19 06	35.053
2024 01 19 07	35.053
2024 01 19 08	35.053
2024 01 19 09	35.053
2024 01 19 10	35.053
2024 01 19 11	35.053
2024 01 19 12	35.053
2024 01 19 13	35.053
2024 01 19 14	35.053
2024 01 19 15	35.053
2024 01 19 16	35.053
2024 01 19 17	35.053
2024 01 19 18	35.053
2024 01 19 19	35.053
2024 01 19 20	35.053
2024 01 19 21	35.053
2024 01 19 22	35.053
2024 01 19 23	35.053
2024 01 20 00	35.051
2024 01 20 01	35.051
2024 01 20 02	35.051
2024 01 20 03	35.051
2024 01 20 04	35.051
2024 01 20 05	35.051
2024 01 20 06	35.051
2024 01 20 07	35.051
2024 01 20 08	35.051
2024 01 20 09	35.051
2024 01 20 10	35.051
2024 01 20 11	35.051
2024 01 20 12	35.051
2024 01 20 13	35.051
2024 01 20 14	35.051
2024 01 20 15	35.051
2024 01 20 16	35.051
2024 01 20 17	35.051
2024 01 20 18	35.051
2024 01 20 19	35.051
2024 01 20 20	35.051
2024 01 20 21	35.051
2024 01 20 22	35.051
2024 01 20 23	35.051
2024 01 21 00	34.81
2024 01 21 01	34.81
2024 01 21 02	34.81
2024 01 21 03	34.81
2024 01 21 04	34.81
2024 01 21 05	34.81
2024 01 21 06	34.81
2024 01 21 07	34.81
2024 01 21 08	34.81
2024 01 21 09	34.81
2024 01 21 10	34.81
2024 01 21 11	34.81
2024 01 21 12	34.81
2024 01 21 13	34.81
2024 01 21 14	34.81
2024 01 21 15	34.81
2024 01 21 16	34.81
2024 01 21 17	34.81
2024 01 21 18	34.81
2024 01 21 19	34.81
2024 01 21 20	34.81
2024 01 21 21	34.81
2024 01 21 22	34.81
2024 01 21 23	34.81
2024 01 22 00	34.846
2024 01 22 01	34.846
2024 01 22 02	34.846
2024 01 22 03	34.846
2024 01 22 04	34.846
2024 01 22 05	34.846
2024 01 22 06	34.846
2024 01 22 07	34.846
2024 01 22 08	34.846
2024 01 22 09	34.846
2024 01 22 10	34.846
2024 01 22 11	34.846
2024 01 22 12	34.846
2024 01 22 13	34.846
2024 01 22 14	34.846
2024 01 22 15	34.846
2024 01 22 16	34.846
2024 01 22 17	34.846
2024 01 22 18	34.846
2024 01 22 19	34.846
2024 01 22 20	34.846
2024 01 22 21	34.846
2024 01 22 22	34.846
2024 01 22 23	34.846
2024 01 23 00	34.442
2024 01 23 01	34.442
2024 01 23 02	34.442
2024 01 23 03	34.442
2024 01 23 04	34.442
2024 01 23 05	34.442
2024 01 23 06	34.442
2024 01 23 07	34.442
2024 01 23 08	34.442
2024 01 23 09	34.442
2024 01 23 10	34.442
2024 01 23 11	34.442
2024 01 23 12	34.442
2024 01 23 13	34.442
2024 01 23 14	34.442
2024 01 23 15	34.442
2024 01 23 16	34.442
2024 01 23 17	34.442
2024 01 23 18	34.442
2024 01 23 19	34.442
2024 01 23 20	34.442
2024 01 23 21	34.442
2024 01 23 22	34.442
2024 01 23 23	34.442
2024 01 24 00	34.274
2024 01 24 01	34.274
2024 01 24 02	34.274
2024 01 24 03	34.274
2024 01 24 04	34.274
2024 01 24 05	34.274
2024 01 24 06	34.274
2024 01 24 07	34.274
2024 01 24 08	34.274
2024 01 24 09	34.274
2024 01 24 10	34.274
2024 01 24 11	34.274
2024 01 24 12	34.274
2024 01 24 13	34.274
2024 01 24 14	34.274
2024 01 24 15	34.274
2024 01 24 16	34.274
2024 01 24 17	34.274
2024 01 24 18	34.274
2024 01 24 19	34.274
2024 01 24 20	34.274
2024 01 24 21	34.274
2024 01 24 22	34.274
2024 01 24 23	34.274
2024 01 25 00	34.178
2024 01 25 01	34.178
2024 01 25 02	34.178
2024 01 25 03	34.178
2024 01 25 04	34.178
2024 01 25 05	34.178
2024 01 25 06	34.178
2024 01 25 07	34.178
2024 01 25 08	34.178
2024 01 25 09	34.178
2024 01 25 10	34.178
2024 01 25 11	34.178
2024 01 25 12	34.178
2024 01 25 13	34.178
2024 01 25 14	34.178
2024 01 25 15	34.178
2024 01 25 16	34.178
2024 01 25 17	34.178
2024 01 25 18	34.178
2024 01 25 19	34.178
2024 01 25 20	34.178
2024 01 25 21	34.178
2024 01 25 22	34.178
2024 01 25 23	34.178
2024 01 26 00	33.992
2024 01 26 01	33.992
2024 01 26 02	33.992
2024 01 26 03	33.992
2024 01 26 04	33.992
2024 01 26 05	33.992
2024 01 26 06	33.992
2024 01 26 07	33.992
2024 01 26 08	33.992
2024 01 26 09	33.992
2024 01 26 10	33.992
2024 01 26 11	33.992
2024 01 26 12	33.992
2024 01 26 13	33.992
2024 01 26 14	33.992
2024 01 26 15	33.992
2024 01 26 16	33.992
2024 01 26 17	33.992
2024 01 26 18	33.992
2024 01 26 19	33.992
2024 01 26 20	33.992
2024 01 26 21	33.992
2024 01 26 22	33.992
2024 01 26 23	33.992
2024 01 27 00	34.256
2024 01 27 01	34.256
2024 01 27 02	34.256
2024 01 27 03	34.256
2024 01 27 04	34.256
2024 01 27 05	34.256
2024 01 27 06	34.256
2024 01 27 07	34.256
2024 01 27 08	34.256
2024 01 27 09	34.256
2024 01 27 10	34.256
2024 01 27 11	34.256
2024 01 27 12	34.256
2024 01 27 13	34.256
2024 01 27 14	34.256
2024 01 27 15	34.256
2024 01 27 16	34.256
2024 01 27 17	34.256
2024 01 27 18	34.256
2024 01 27 19	34.256
2024 01 27 20	34.256
2024 01 27 21	34.256
2024 01 27 22	34.256
2024 01 27 23	34.256
2024 01 28 00	34.158
2024 01 28 01	34.158
2024 01 28 02	34.158
2024 01 28 03	34.158
2024 01 28 04	34.158
2024 01 28 05	34.158
2024 01 28 06	34.158
2024 01 28 07	34.158
2024 01 28 08	34.158
2024 01 28 09	34.158
2024 01 28 10	34.158
2024 01 28 11	34.158
2024 01 28 12	34.158
2024 01 28 13	34.158
2024 01 28 14	34.158
2024 01 28 15	34.158
2024 01 28 16	34.158
2024 01 28 17	34.158
2024 01 28 18	34.158
2024 01 28 19	34.158
2024 01 28 20	34.158
2024 01 28 21	34.158
2024 01 28 22	34.158
2024 01 28 23	34.158
2024 01 29 00	34.153
2024 01 29 01	34.153
2024 01 29 02	34.153
2024 01 29 03	34.153
2024 01 29 04	34.153
2024 01 29 05	34.153
2024 01 29 06	34.153
2024 01 29 07	34.153
2024 01 29 08	34.153
2024 01 29 09	34.153
2024 01 29 10	34.153
2024 01 29 11	34.153
2024 01 29 12	34.153
2024 01 29 13	34.153
2024 01 29 14	34.153
2024 01 29 15	34.153
2024 01 29 16	34.153
2024 01 29 17	34.153
2024 01 29 18	34.153
2024 01 29 19	34.153
2024 01 29 20	34.153
2024 01 29 21	34.153
2024 01 29 22	34.153
2024 01 29 23	34.153
2024 01 30 00	34.235
2024 01 30 01	34.235
2024 01 30 02	34.235
2024 01 30 03	34.235
2024 01 30 04	34.235
2024 01 30 05	34.235
2024 01 30 06	34.235
2024 01 30 07	34.235
2024 01 30 08	34.235
2024 01 30 09	34.235
2024 01 30 10	34.235
2024 01 30 11	34.235
2024 01 30 12	34.235
2024 01 30 13	34.235
2024 01 30 14	34.235
2024 01 30 15	34.235
2024 01 30 16	34.235
2024 01 30 17	34.235
2024 01 30 18	34.235
2024 01 30 19	34.235
2024 01 30 20	34.235
2024 01 30 21	34.235
2024 01 30 22	34.235
2024 01 30 23	34.235
2024 01 31 00	34.406
2024 01 31 01	34.406
2024 01 31 02	34.406
2024 01 31 03	34.406
2024 01 31 04	34.406
2024 01 31 05	34.406
2024 01 31 06	34.406
2024 01 31 07	34.406
2024 01 31 08	34.406
2024 01 31 09	34.406
2024 01 31 10	34.406
2024 01 31 11	34.406
2024 01 31 12	34.406
2024 01 31 13	34.406
2024 01 31 14	34.406
2024 01 31 15	34.406
2024 01 31 16	34.406
2024 01 31 17	34.406
2024 01 31 18	34.406
2024 01 31 19	34.406
2024 01 31 20	34.406
2024 01 31 21	34.406
2024 01 31 22	34.406
2024 01 31 23	34.406
2024 02 01 00	34.128
2024 02 01 01	34.128
2024 02 01 02	34.128
2024 02 01 03	34.128
2024 02 01 04	34.128
2024 02 01 05	34.128
2024 02 01 06	34.128
2024 02 01 07	34.128
2024 02 01 08	34.128
2024 02 01 09	34.128
2024 02 01 10	34.128
2024 02 01 11	34.128
2024 02 01 12	34.128
2024 02 01 13	34.128
2024 02 01 14	34.128
2024 02 01 15	34.128
2024 02 01 16	34.128
2024 02 01 17	34.128
2024 02 01 18	34.128
2024 02 01 19	34.128
2024 02 01 20	34.128
2024 02 01 21	34.128
2024 02 01 22	34.128
2024 02 01 23	34.128
2024 02 02 00	34.422
2024 02 02 01	34.422
2024 02 02 02	34.422
2024 02 02 03	34.422
2024 02 02 04	34.422
2024 02 02 05	34.422
2024 02 02 06	34.422
2024 02 02 07	34.422
2024 02 02 08	34.422
2024 02 02 09	34.422
2024 02 02 10	34.422
2024 02 02 11	34.422
2024 02 02 12	34.422
2024 02 02 13	34.422
2024 02 02 14	34.422
2024 02 02 15	34.422
2024 02 02 16	34.422
2024 02 02 17	34.422
2024 02 02 18	34.422
2024 02 02 19	34.422
2024 02 02 20	34.422
2024 02 02 21	34.422
2024 02 02 22	34.422
2024 02 02 23	34.422
2024 02 03 00	34.863
2024 02 03 01	34.863
2024 02 03 02	34.863
2024 02 03 03	34.863
2024 02 03 04	34.863
2024 02 03 05	34.863
2024 02 03 06	34.863
2024 02 03 07	34.863
2024 02 03 08	34.863
2024 02 03 09	34.863
2024 02 03 10	34.863
2024 02 03 11	34.863
2024 02 03 12	34.863
2024 02 03 13	34.863
2024 02 03 14	34.863
2024 02 03 15	34.863
2024 02 03 16	34.863
2024 02 03 17	34.863
2024 02 03 18	34.863
2024 02 03 19	34.863
2024 02 03 20	34.863
2024 02 03 21	34.863
2024 02 03 22	34.863
2024 02 03 23	34.863
2024 02 04 00	34.589
2024 02 04 01	34.589
2024 02 04 02	34.589
2024 02 04 03	34.589
2024 02 04 04	34.589
2024 02 04 05	34.589
2024 02 04 06	34.589
2024 02 04 07	34.589
2024 02 04 08	34.589
2024 02 04 09	34.589
2024 02 04 10	34.589
2024 02 04 11	34.589
2024 02 04 12	34.589
2024 02 04 13	34.589
2024 02 04 14	34.589
2024 02 04 15	34.589
2024 02 04 16	34.589
2024 02 04 17	34.589
2024 02 04 18	34.589
2024 02 04 19	34.589
2024 02 04 20	34.589
2024 02 04 21	34.589
2024 02 04 22	34.589
2024 02 04 23	34.589
2024 02 05 00	34.299
2024 02 05 01	34.299
2024 02 05 02	34.299
2024 02 05 03	34.299
2024 02 05 04	34.299
2024 02 05 05	34.299
2024 02 05 06	34.299
2024 02 05 07	34.299
2024 02 05 08	34.299
2024 02 05 09	34.299
2024 02 05 10	34.299
2024 02 05 11	34.299
2024 02 05 12	34.299
2024 02 05 13	34.299
2024 02 05 14	34.299
2024 02 05 15	34.299
