Valor nulo: -9999.9												
Fecha (GMT)	Altura Signif. del Oleaje(m)	Periodo Medio(s)	Periodo de Pico(s)	Direcc. Media de Proced.(0=N,90=E)	Mar de viento:  Altura signif. Espectral(m)	Mar de viento: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 1:  Altura signif. Espectral(m)	Mar de fondo 1:  Periodo Medio Espectral(s)	Mar de fondo 1: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 2:  Altura signif. Espectral(m)	Mar de fondo 2:  Periodo Medio Espectral(s)	Mar de fondo 2: Direcc. Media de Proced.(0=N,90=E)
2023 12 29 12	1.97	9.5	13.32	309	0.0	180	1.53	10.29	318	1.24	8.58	296
2023 12 29 13	1.93	9.42	13.32	309	0.0	180	1.48	10.17	319	1.24	8.58	296
2023 12 29 14	1.9	9.32	12.11	309	0.0	180	1.9	9.32	309	0.0	25.94	44
2023 12 29 15	1.87	9.18	12.11	309	0.0	180	1.87	9.18	309	0.0	25.8	43
2023 12 29 16	1.84	9.01	12.11	309	0.0	180	1.84	9.01	309	0.0	25.8	43
2023 12 29 17	1.81	8.86	12.11	309	0.0	180	1.81	8.86	309	0.0	25.8	43
2023 12 29 18	1.78	8.77	12.11	309	0.0	180	1.78	8.77	309	0.0	25.81	41
2023 12 29 19	1.75	8.71	12.11	308	0.0	180	1.75	8.71	308	0.0	25.81	41
2023 12 29 20	1.72	8.67	12.11	308	0.0	180	1.72	8.67	308	0.0	25.81	41
2023 12 29 21	1.7	8.63	12.11	308	0.0	180	1.7	8.63	308	0.0	25.81	41
2023 12 29 22	1.69	8.56	12.11	308	0.0	180	1.69	8.56	308	0.0	25.87	27
2023 12 29 23	1.68	8.48	12.11	308	0.01	215	1.18	11.44	316	1.18	7.13	300
2023 12 30 00	1.66	8.42	11.01	308	0.0	180	1.51	7.97	305	0.69	12.68	324
2023 12 30 01	1.64	8.39	11.01	308	0.0	180	1.64	8.39	308	0.0	23.92	40
2023 12 30 02	1.63	8.38	11.01	308	0.0	180	1.63	8.38	308	0.0	18.44	57
2023 12 30 03	1.61	8.35	11.01	308	0.0	180	1.61	8.35	308	0.0	18.48	56
2023 12 30 04	1.61	8.25	11.01	308	0.0	180	1.61	8.25	308	0.0	18.48	56
2023 12 30 05	1.6	8.11	11.01	308	0.0	180	1.6	8.11	308	0.01	18.54	56
2023 12 30 06	1.6	7.98	11.01	308	0.0	180	1.6	7.98	308	0.01	18.54	56
2023 12 30 07	1.6	7.87	11.01	308	0.0	180	1.6	7.87	308	0.01	18.54	56
2023 12 30 08	1.6	7.81	11.01	308	0.0	180	1.6	7.81	308	0.01	17.76	55
2023 12 30 09	1.58	7.8	11.01	308	0.0	180	1.58	7.8	308	0.01	17.82	54
2023 12 30 10	1.56	7.77	11.01	308	0.0	180	1.56	7.77	308	0.01	17.82	54
2023 12 30 11	1.54	7.7	11.01	308	0.0	180	1.54	7.7	308	0.01	17.87	53
2023 12 30 12	1.52	7.61	11.01	308	0.0	180	1.52	7.61	308	0.01	17.87	53
2023 12 30 13	1.49	7.49	11.01	307	0.0	180	1.49	7.49	307	0.01	18.12	49
2023 12 30 14	1.46	7.33	11.01	306	0.0	180	1.46	7.33	306	0.01	18.12	49
2023 12 30 15	1.43	7.04	11.01	305	0.0	180	1.43	7.04	305	0.01	18.12	49
2023 12 30 16	1.45	6.53	11.01	304	0.0	180	1.45	6.53	304	0.01	18.12	49
2023 12 30 17	1.48	6.22	11.01	302	0.0	180	1.48	6.22	302	0.01	17.89	53
2023 12 30 18	1.45	6.16	11.01	301	0.08	253	1.45	6.37	301	0.01	17.86	53
2023 12 30 19	1.43	6.02	11.01	300	0.26	266	1.41	7.02	301	0.0	3.86	232
2023 12 30 20	1.52	5.45	11.01	298	0.49	268	1.05	6.16	294	1.05	11.56	309
2023 12 30 21	1.68	5.15	11.01	296	0.92	281	0.98	11.13	308	0.89	8.38	294
2023 12 30 22	1.86	5.38	11.01	296	0.68	263	1.05	11.33	308	0.87	8.68	293
2023 12 30 23	2.04	5.63	11.01	295	0.96	273	1.46	10.63	302	1.04	5.83	299
2023 12 31 00	2.64	6.01	12.11	296	2.2	290	1.44	12.53	311	0.18	7.58	327
2023 12 31 01	3.37	6.86	12.11	301	1.61	280	2.34	10.79	300	1.33	14.56	325
2023 12 31 02	3.89	7.97	13.32	305	1.36	279	3.05	9.32	301	1.48	14.13	317
2023 12 31 03	4.2	8.59	13.32	307	1.15	278	2.43	13.41	311	1.67	15.87	334
2023 12 31 04	4.36	8.99	13.32	309	1.16	282	3.76	10.21	305	1.87	15.98	334
2023 12 31 05	4.38	8.97	14.66	309	1.37	282	3.69	10.32	306	1.92	16.04	335
2023 12 31 06	4.24	9.08	14.66	310	0.68	271	3.75	9.4	305	1.85	16.03	335
2023 12 31 07	4.09	8.86	14.66	310	0.9	280	3.6	9.65	306	1.73	15.96	335
2023 12 31 08	4.02	8.36	14.66	309	1.61	289	3.31	10.39	308	1.61	15.86	335
2023 12 31 09	3.95	8.38	13.32	309	1.0	277	3.5	9.33	307	1.51	15.77	335
2023 12 31 10	3.87	8.47	13.32	310	0.92	277	3.47	9.43	307	1.44	15.71	335
2023 12 31 11	3.89	8.22	13.32	310	1.32	283	3.37	9.72	309	1.42	15.74	335
2023 12 31 12	3.92	8.17	13.32	310	1.12	280	3.44	9.36	309	1.48	15.88	336
2023 12 31 13	3.92	8.36	13.32	311	1.13	281	3.39	9.52	309	1.2	15.06	332
2023 12 31 14	3.97	8.39	13.32	313	1.19	283	2.94	9.03	306	2.94	20.12	327
2023 12 31 15	4.04	8.63	14.66	315	1.0	280	3.58	9.77	313	1.56	17.28	341
2023 12 31 16	4.1	9.13	14.66	317	0.59	271	3.68	9.4	313	1.7	17.28	342
2023 12 31 17	4.12	9.71	14.66	319	0.27	259	3.71	9.37	314	1.77	17.29	342
2023 12 31 18	4.11	10.16	14.66	320	0.11	248	3.78	9.69	315	1.61	17.56	344
2023 12 31 19	4.06	10.41	14.66	320	0.11	254	3.93	10.26	318	1.03	18.12	351
2023 12 31 20	3.98	10.51	14.66	320	0.09	254	3.86	10.38	318	0.96	18.11	351
2023 12 31 21	3.88	10.52	14.66	320	0.09	256	3.78	10.42	318	0.87	18.09	351
2023 12 31 22	3.77	10.43	14.66	320	0.11	259	3.69	10.38	318	0.78	18.06	351
2023 12 31 23	3.66	10.27	14.66	319	0.09	256	3.59	10.23	318	0.7	18.02	351
2024 01 01 00	3.57	10.11	13.32	319	0.07	252	3.51	10.07	318	0.64	17.98	352
2024 01 01 01	3.48	10.01	13.32	319	0.09	258	3.43	10.0	318	0.59	17.94	352
2024 01 01 02	3.39	9.97	13.32	319	0.1	261	3.34	10.0	318	0.55	17.91	352
2024 01 01 03	3.32	9.82	13.32	318	0.12	262	3.27	9.92	318	0.52	17.88	352
2024 01 01 04	3.26	9.51	13.32	318	0.17	262	3.22	9.72	318	0.49	17.86	352
2024 01 01 05	3.19	9.35	13.32	318	0.19	257	3.15	9.65	318	0.45	17.85	353
2024 01 01 06	3.1	9.31	13.32	318	0.17	248	3.09	9.69	318	0.0	28.57	18
2024 01 01 07	3.02	9.2	13.32	318	0.2	247	3.01	9.71	318	0.0	28.57	18
2024 01 01 08	2.95	9.18	13.32	318	0.18	245	2.9	9.51	317	0.53	16.77	351
2024 01 01 09	2.89	9.22	13.32	318	0.13	251	2.84	9.37	317	0.52	16.63	351
2024 01 01 10	2.84	9.33	12.11	318	0.06	262	2.79	9.29	317	0.52	16.51	351
2024 01 01 11	2.79	9.2	12.11	318	0.05	260	2.72	9.15	317	0.61	16.36	346
2024 01 01 12	2.75	8.91	12.11	318	0.11	257	2.69	8.99	317	0.58	16.3	346
2024 01 01 13	2.72	8.73	12.11	318	0.17	268	2.67	9.01	317	0.46	16.3	351
2024 01 01 14	2.67	8.51	12.11	317	0.13	268	2.63	8.73	317	0.41	16.27	351
2024 01 01 15	2.64	8.21	12.11	316	0.2	271	2.63	8.67	317	0.02	2.9	241
2024 01 01 16	2.6	8.15	12.11	315	0.14	262	2.59	8.45	315	0.0	25.97	27
2024 01 01 17	2.53	8.24	12.11	314	0.18	267	2.53	8.64	314	0.0	2.9	222
2024 01 01 18	2.47	8.3	12.11	313	0.09	254	1.83	11.4	327	1.65	6.83	296
2024 01 01 19	2.41	8.35	12.11	312	0.12	258	1.5	11.52	333	1.3	10.56	303
2024 01 01 20	2.32	8.35	12.11	310	0.0	180	1.4	11.58	333	1.27	10.59	303
2024 01 01 21	2.24	8.08	12.11	309	0.07	277	1.31	11.64	333	1.23	10.64	303
2024 01 01 22	2.18	7.3	12.11	307	0.08	264	1.24	10.67	305	1.24	14.06	337
2024 01 01 23	2.12	6.93	11.01	306	0.08	255	1.18	10.7	304	0.96	11.84	337
2024 01 02 00	2.03	6.97	11.01	305	0.08	243	1.13	10.72	304	0.89	11.86	337
2024 01 02 01	1.95	6.94	11.01	304	0.18	251	1.16	10.88	305	0.92	8.71	290
2024 01 02 02	1.87	6.94	11.01	303	0.21	252	1.14	10.91	304	0.95	8.52	291
2024 01 02 03	1.82	7.02	11.01	302	0.09	255	1.17	11.06	305	0.93	8.58	290
2024 01 02 04	1.82	6.65	11.01	301	0.14	248	1.49	9.88	299	0.6	11.6	339
2024 01 02 05	1.85	6.38	11.01	300	0.29	253	1.46	10.23	299	0.55	11.6	339
2024 01 02 06	1.9	6.28	11.01	299	0.43	260	1.51	10.28	299	0.51	11.63	339
2024 01 02 07	1.96	6.34	11.01	298	0.5	266	1.62	10.41	301	0.32	10.57	338
2024 01 02 08	2.01	6.02	11.01	297	0.81	275	1.43	9.95	295	0.83	12.78	317
2024 01 02 09	2.04	5.86	11.01	296	0.83	271	1.43	9.98	295	0.85	12.84	316
2024 01 02 10	2.09	5.77	12.11	295	0.82	265	1.38	10.24	294	0.87	12.91	316
2024 01 02 11	2.09	5.77	12.11	295	0.8	261	1.35	10.42	295	0.68	12.43	310
2024 01 02 12	2.09	6.01	12.11	295	0.7	260	1.36	10.47	295	0.7	12.48	310
2024 01 02 13	2.14	5.98	12.11	295	0.84	267	1.38	10.51	294	0.96	13.05	315
2024 01 02 14	2.23	5.96	12.11	295	0.91	268	1.71	11.2	301	0.99	5.64	298
2024 01 02 15	2.24	6.24	12.11	295	0.66	258	1.76	11.29	301	1.01	5.37	298
2024 01 02 16	2.2	6.68	13.32	297	0.5	269	1.82	11.31	301	1.0	5.11	288
2024 01 02 17	2.23	6.7	13.32	297	0.5	260	1.91	11.14	301	1.03	4.89	293
2024 01 02 18	2.2	7.45	12.11	298	0.0	180	2.2	7.45	298	0.01	5.4	77
2024 01 02 19	2.16	8.0	12.11	299	0.05	237	2.16	8.11	299	0.01	5.56	77
2024 01 02 20	2.14	7.85	12.11	300	0.17	259	2.13	8.34	300	0.01	3.43	226
2024 01 02 21	2.15	7.15	12.11	300	0.26	262	2.13	7.89	300	0.02	3.63	230
2024 01 02 22	2.15	6.89	12.11	300	0.38	271	2.11	7.97	301	0.01	4.24	241
2024 01 02 23	2.15	6.79	12.11	300	0.5	278	1.81	7.55	297	1.04	13.21	316
2024 01 03 00	2.17	6.71	12.11	300	0.54	280	1.53	6.72	297	1.53	13.25	307
2024 01 03 01	2.14	6.71	12.11	301	0.58	285	1.49	6.96	297	1.49	13.04	307
2024 01 03 02	2.12	6.57	12.11	301	0.63	286	1.45	6.95	297	1.45	12.79	307
2024 01 03 03	2.15	6.34	12.11	301	0.86	291	1.45	12.17	308	1.33	7.3	297
2024 01 03 04	2.23	6.13	12.11	302	0.93	291	1.48	12.22	309	1.27	8.16	295
2024 01 03 05	2.32	6.21	12.11	302	0.93	288	1.34	11.69	304	1.31	8.16	295
2024 01 03 06	2.4	6.55	12.11	303	0.71	279	1.51	6.42	298	1.51	11.75	305
2024 01 03 07	2.52	6.74	12.11	303	0.8	281	2.17	8.27	302	1.0	14.61	325
2024 01 03 08	2.65	7.06	13.32	304	0.7	278	2.28	8.18	301	1.14	14.67	325
2024 01 03 09	2.75	7.33	13.32	305	0.72	278	1.98	7.56	300	1.98	15.54	316
2024 01 03 10	2.9	7.33	14.66	306	0.95	284	1.94	14.09	317	1.93	7.9	301
2024 01 03 11	3.07	7.22	14.66	307	1.09	282	2.12	14.26	317	1.92	7.78	302
2024 01 03 12	3.21	7.71	14.66	308	0.76	272	2.34	14.21	318	2.07	7.19	300
2024 01 03 13	3.34	8.07	14.66	309	0.86	278	3.23	10.13	311	0.0	6.83	242
2024 01 03 14	3.47	8.11	14.66	310	1.04	284	3.31	10.61	312	0.01	6.83	243
2024 01 03 15	3.54	8.21	14.66	310	1.02	284	3.39	10.61	312	0.02	6.83	252
2024 01 03 16	3.58	8.31	14.66	311	0.97	283	3.44	10.56	313	0.01	6.42	239
2024 01 03 17	3.59	8.72	14.66	311	0.59	271	3.54	10.01	312	0.01	5.57	224
2024 01 03 18	3.58	9.45	14.66	312	0.24	260	3.57	9.93	312	0.02	3.32	219
2024 01 03 19	3.54	9.98	14.66	312	0.09	259	3.54	10.14	312	0.05	2.05	120
2024 01 03 20	3.5	10.21	14.66	312	0.02	252	3.5	10.26	312	0.05	2.03	128
2024 01 03 21	3.43	10.25	14.66	312	0.0	180	3.43	10.25	312	0.0	8.69	79
2024 01 03 22	3.35	10.21	14.66	312	0.0	180	3.35	10.21	312	0.0	8.77	77
2024 01 03 23	3.27	10.11	14.66	312	0.0	180	3.27	10.11	312	0.0	8.99	78
2024 01 04 00	3.18	10.02	14.66	312	0.0	180	3.18	10.02	312	0.0	8.99	78
2024 01 04 01	3.08	10.03	14.66	312	0.0	180	3.08	10.03	312	0.0	9.05	77
2024 01 04 02	2.99	10.09	14.66	312	0.0	180	2.99	10.09	312	0.0	9.05	77
2024 01 04 03	2.9	10.12	14.66	312	0.0	180	2.9	10.12	312	0.0	28.57	48
2024 01 04 04	2.81	10.12	14.66	311	0.0	180	2.81	10.12	311	0.0	26.96	56
2024 01 04 05	2.72	10.09	14.66	311	0.0	180	2.72	10.09	311	0.0	27.32	39
2024 01 04 06	2.63	10.04	14.66	311	0.0	180	2.63	10.04	311	0.0	27.32	39
2024 01 04 07	2.54	9.94	13.32	311	0.0	180	2.54	9.94	311	0.0	27.2	38
2024 01 04 08	2.44	9.76	13.32	310	0.0	180	2.44	9.76	310	0.0	27.2	38
2024 01 04 09	2.36	9.49	13.32	310	0.02	248	2.36	9.58	310	0.0	27.2	38
2024 01 04 10	2.3	9.07	13.32	309	0.12	271	2.29	9.41	309	0.0	27.1	36
2024 01 04 11	2.25	7.94	13.32	307	0.33	277	2.23	9.36	308	0.0	27.1	36
2024 01 04 12	2.24	7.3	13.32	306	0.39	269	2.03	8.33	303	0.85	14.27	324
2024 01 04 13	2.27	7.17	12.11	304	0.51	278	2.21	9.05	305	0.0	4.24	231
2024 01 04 14	2.49	6.75	12.11	302	1.31	291	2.11	10.65	307	0.01	8.27	252
2024 01 04 15	2.52	6.76	12.11	302	0.42	263	2.21	10.37	305	1.11	4.51	298
2024 01 04 16	2.38	7.44	12.11	303	0.22	256	2.37	7.96	303	0.03	3.19	231
2024 01 04 17	2.32	7.67	12.11	304	0.21	262	2.3	8.2	304	0.0	25.87	27
2024 01 04 18	2.29	7.72	12.11	304	0.0	180	2.29	7.72	304	0.0	25.0	34
2024 01 04 19	2.28	7.71	12.11	304	0.08	255	2.28	7.85	304	0.0	25.0	34
2024 01 04 20	2.24	7.63	12.11	305	0.09	260	2.24	7.78	305	0.0	24.95	33
2024 01 04 21	2.21	7.51	11.01	305	0.09	255	2.2	7.66	305	0.0	24.95	33
2024 01 04 22	2.17	7.46	11.01	305	0.13	258	2.17	7.71	306	0.0	24.82	33
2024 01 04 23	2.15	7.36	11.01	306	0.17	265	2.14	7.72	306	0.0	24.82	33
2024 01 05 00	2.14	7.25	11.01	306	0.11	253	2.14	7.44	306	0.0	24.79	32
2024 01 05 01	2.14	7.17	11.01	306	0.2	266	2.13	7.61	307	0.0	24.67	32
2024 01 05 02	2.18	6.76	11.01	307	0.27	264	2.16	7.29	307	0.0	24.64	31
2024 01 05 03	2.21	6.49	11.01	307	0.44	273	2.17	7.4	308	0.0	23.75	29
2024 01 05 04	2.36	6.07	11.01	306	0.67	275	2.26	7.15	308	0.0	6.83	232
2024 01 05 05	2.35	6.15	11.01	307	0.51	268	2.29	6.93	309	0.0	5.13	223
2024 01 05 06	2.38	6.32	11.01	311	0.31	286	2.36	6.75	311	0.01	16.93	50
2024 01 05 07	2.33	6.4	11.01	310	0.38	269	2.3	6.93	311	0.0	4.24	222
2024 01 05 08	2.46	6.53	10.01	312	0.31	266	2.44	6.89	312	0.01	15.55	54
2024 01 05 09	2.43	6.74	10.01	312	0.19	260	2.42	6.92	313	0.01	15.7	54
2024 01 05 10	2.32	6.83	10.01	313	0.18	260	2.32	7.02	313	0.01	14.62	55
2024 01 05 11	2.25	6.83	10.01	312	0.2	260	2.24	7.08	313	0.01	14.61	55
2024 01 05 12	2.25	6.17	10.01	310	0.78	283	2.11	7.58	314	0.01	14.81	55
2024 01 05 13	2.29	6.14	10.01	309	0.54	267	2.23	7.06	311	0.01	15.78	53
2024 01 05 14	2.26	6.65	10.01	309	0.23	252	2.25	6.99	310	0.01	15.78	53
2024 01 05 15	2.31	6.58	10.01	308	0.54	282	2.24	7.54	310	0.01	5.11	233
2024 01 05 16	2.42	6.67	10.01	308	0.35	305	2.4	7.24	308	0.01	15.07	54
2024 01 05 17	2.63	6.52	10.01	308	1.82	306	1.81	10.5	307	0.52	5.43	0
2024 01 05 18	2.77	6.65	10.01	310	0.81	316	2.65	7.88	310	0.01	15.0	54
2024 01 05 19	2.89	6.84	10.01	313	0.0	180	2.89	6.84	313	0.01	16.3	51
2024 01 05 20	2.9	6.79	10.01	313	1.17	322	2.65	8.51	312	0.1	4.43	263
2024 01 05 21	2.9	6.75	10.01	314	1.01	320	2.71	8.23	314	0.01	16.71	51
2024 01 05 22	2.83	6.86	10.01	315	0.76	325	2.72	8.02	315	0.01	17.13	50
2024 01 05 23	2.76	6.95	11.01	316	0.63	323	2.69	7.94	316	0.01	16.19	54
2024 01 06 00	2.71	6.96	11.01	316	0.64	309	2.63	8.01	317	0.06	4.02	263
2024 01 06 01	2.69	7.07	11.01	317	0.39	302	2.66	7.67	317	0.01	2.37	243
2024 01 06 02	2.65	7.03	11.01	318	0.4	292	2.62	7.63	318	0.01	3.86	252
2024 01 06 03	2.63	6.94	11.01	318	0.27	274	2.62	7.27	319	0.0	3.86	232
2024 01 06 04	2.61	6.91	11.01	319	0.19	283	2.6	7.15	319	0.01	2.63	243
2024 01 06 05	2.57	6.84	11.01	320	0.3	305	2.56	7.3	320	0.01	19.11	46
2024 01 06 06	2.53	6.89	11.01	321	0.13	296	2.41	7.46	316	0.75	4.84	16
2024 01 06 07	2.48	6.98	11.01	322	0.07	280	2.36	7.49	317	0.76	4.91	16
2024 01 06 08	2.42	7.04	11.01	322	0.12	298	2.29	7.68	317	0.77	5.02	16
2024 01 06 09	2.36	7.03	11.01	323	0.15	295	2.16	7.94	315	0.94	5.3	11
2024 01 06 10	2.3	7.02	11.01	323	0.14	289	2.11	7.89	315	0.92	5.31	12
2024 01 06 11	2.25	7.01	11.01	323	0.14	296	2.05	7.87	315	0.9	5.37	12
2024 01 06 12	2.21	6.78	11.01	323	0.29	292	2.0	8.12	315	0.89	5.34	13
2024 01 06 13	2.17	6.7	11.01	324	0.26	295	1.96	8.01	315	0.88	5.26	13
2024 01 06 14	2.12	6.75	10.01	324	0.2	294	1.92	7.88	315	0.87	5.28	14
2024 01 06 15	2.08	6.78	10.01	325	0.2	307	1.88	7.95	315	0.65	5.81	5
2024 01 06 16	2.04	6.76	10.01	325	0.21	329	1.84	7.88	316	0.64	6.04	5
2024 01 06 17	2.01	6.82	10.01	326	0.16	336	1.81	7.82	316	0.63	6.0	5
2024 01 06 18	1.97	6.85	10.01	326	0.16	337	1.77	7.9	316	0.63	6.07	6
2024 01 06 19	1.94	6.84	10.01	327	0.15	340	1.74	7.89	316	0.63	6.05	6
2024 01 06 20	1.91	6.82	10.01	328	0.13	345	1.7	7.84	317	0.63	6.06	6
2024 01 06 21	1.88	6.84	10.01	328	0.1	344	1.66	7.82	317	0.63	6.05	6
2024 01 06 22	1.85	6.85	10.01	329	0.09	349	1.63	7.81	317	0.63	6.11	7
2024 01 06 23	1.82	6.89	10.01	330	0.05	351	1.59	7.78	317	0.87	5.44	17
2024 01 07 00	1.78	6.91	10.01	331	0.07	342	1.55	7.87	317	0.87	5.5	17
2024 01 07 01	1.75	6.86	10.01	331	0.04	354	1.52	7.73	317	0.86	5.45	18
2024 01 07 02	1.71	6.8	10.01	332	0.0	180	1.48	7.67	318	0.86	5.33	18
2024 01 07 03	1.68	6.77	10.01	332	0.0	180	1.44	7.68	318	0.85	5.3	18
2024 01 07 04	1.64	6.74	10.01	333	0.0	180	1.41	7.68	318	0.84	5.26	18
2024 01 07 05	1.61	6.75	10.01	333	0.0	180	1.38	7.68	318	0.55	5.79	4
2024 01 07 06	1.58	6.75	9.1	333	0.0	180	1.35	7.67	318	0.54	5.79	4
2024 01 07 07	1.55	6.68	9.1	333	0.0	180	1.32	7.62	318	0.51	5.61	2
2024 01 07 08	1.51	6.66	9.1	334	0.0	180	1.29	7.62	318	0.5	5.61	2
2024 01 07 09	1.48	6.64	9.1	334	0.0	180	1.27	7.61	319	0.49	5.62	1
2024 01 07 10	1.46	6.62	9.1	334	0.0	180	1.24	7.6	319	0.47	5.62	1
2024 01 07 11	1.43	6.6	9.1	334	0.0	180	1.22	7.59	319	0.46	5.62	1
2024 01 07 12	1.4	6.57	9.1	335	0.0	180	1.19	7.57	320	0.45	5.6	1
2024 01 07 13	1.38	6.56	9.1	335	0.0	180	1.17	7.54	320	0.54	5.49	6
2024 01 07 14	1.35	6.53	9.1	336	0.0	180	1.18	7.33	322	0.35	5.76	7
2024 01 07 15	1.33	6.5	9.1	336	0.0	180	1.15	7.3	323	0.33	5.71	6
2024 01 07 16	1.31	6.48	9.1	337	0.0	180	1.18	7.1	327	0.48	5.17	29
2024 01 07 17	1.29	6.47	9.1	338	0.0	180	1.08	7.47	322	0.4	5.4	2
2024 01 07 18	1.28	6.42	9.1	338	0.0	180	1.06	7.43	323	0.39	5.37	2
2024 01 07 19	1.26	6.34	9.1	338	0.0	180	1.03	7.41	323	0.38	5.33	2
2024 01 07 20	1.25	6.3	9.1	339	0.0	180	1.01	7.39	324	0.38	5.29	1
2024 01 07 21	1.23	6.3	9.1	338	0.0	180	0.99	7.35	324	0.37	5.24	1
2024 01 07 22	1.22	6.31	9.1	338	0.01	155	0.97	7.36	325	0.37	5.19	1
2024 01 07 23	1.21	6.31	9.1	338	0.0	150	0.95	7.32	325	0.34	12.49	298
2024 01 08 00	1.21	6.31	9.1	338	0.0	180	0.93	7.24	326	0.42	13.31	301
2024 01 08 01	1.21	6.32	9.1	338	0.01	147	0.91	7.24	326	0.46	13.3	301
2024 01 08 02	1.2	6.34	9.1	337	0.02	155	0.89	7.21	327	0.49	13.38	301
2024 01 08 03	1.2	6.38	9.1	337	0.01	157	0.87	7.17	327	0.53	13.43	301
2024 01 08 04	1.2	6.43	9.1	336	0.01	148	0.84	7.12	328	0.56	13.35	301
2024 01 08 05	1.2	6.47	14.66	336	0.01	140	0.83	7.07	328	0.59	13.37	301
2024 01 08 06	1.21	6.49	14.66	336	0.01	155	0.71	7.24	330	0.36	9.6	322
2024 01 08 07	1.21	6.49	14.66	336	0.02	142	0.76	7.81	328	0.65	13.28	301
2024 01 08 08	1.22	6.5	14.66	336	0.02	139	0.74	7.8	329	0.74	14.52	301
2024 01 08 09	1.21	6.51	14.66	336	0.02	137	0.71	7.78	329	0.71	13.55	301
2024 01 08 10	1.21	6.52	14.66	335	0.03	126	0.71	13.09	301	0.69	7.75	329
2024 01 08 11	1.2	6.54	14.66	335	0.03	109	0.72	13.02	301	0.66	7.76	330
2024 01 08 12	1.19	6.42	13.32	335	0.09	72	0.73	12.94	301	0.64	7.76	330
2024 01 08 13	1.19	6.12	13.32	337	0.12	73	0.73	12.87	301	0.61	7.76	330
2024 01 08 14	1.19	5.8	13.32	339	0.14	74	0.72	12.79	301	0.59	7.75	331
2024 01 08 15	1.2	5.63	13.32	342	0.13	79	0.72	12.7	301	0.56	7.74	331
2024 01 08 16	1.21	5.5	13.32	346	0.13	82	0.71	12.59	300	0.54	7.72	331
2024 01 08 17	1.23	5.38	13.32	350	0.11	90	0.7	12.5	300	0.51	7.75	332
2024 01 08 18	1.24	5.37	13.32	354	0.0	180	0.69	12.39	300	0.48	7.72	332
2024 01 08 19	1.23	5.46	13.32	356	0.0	180	0.68	12.29	300	0.46	7.69	332
2024 01 08 20	1.21	5.56	13.32	356	0.0	180	0.67	12.19	300	0.43	7.67	333
2024 01 08 21	1.18	5.66	13.32	356	0.0	180	0.66	12.12	299	0.41	7.65	333
2024 01 08 22	1.16	5.78	12.11	355	0.0	180	0.65	12.04	299	0.39	7.63	334
2024 01 08 23	1.16	5.91	12.11	354	0.0	180	0.83	4.6	37	0.83	15.7	299
2024 01 09 00	1.17	6.05	12.11	353	0.0	180	0.84	4.69	36	0.84	15.89	299
2024 01 09 01	1.19	6.21	12.11	352	0.0	180	0.62	11.84	298	0.45	17.66	314
2024 01 09 02	1.22	6.37	17.74	351	0.0	180	0.61	11.81	298	0.52	17.46	314
2024 01 09 03	1.25	6.56	17.74	348	0.0	180	0.62	17.11	313	0.62	12.02	297
2024 01 09 04	1.3	6.78	17.74	346	0.0	180	0.59	11.59	298	0.55	17.52	325
2024 01 09 05	1.36	7.03	17.74	345	0.0	180	0.68	15.71	305	0.45	18.86	331
2024 01 09 06	1.43	7.28	17.74	343	0.0	180	0.78	15.44	304	0.5	18.82	331
2024 01 09 07	1.52	7.51	17.74	343	0.0	180	0.77	15.49	298	0.77	20.54	331
2024 01 09 08	1.61	7.7	17.74	342	0.01	150	0.88	13.23	295	0.88	17.94	326
2024 01 09 09	1.69	7.87	17.74	341	0.0	180	1.29	14.75	309	0.59	5.78	12
2024 01 09 10	1.75	8.01	17.74	340	0.02	112	1.36	14.79	310	0.61	5.87	13
2024 01 09 11	1.79	8.05	17.74	338	0.07	90	1.09	13.59	298	1.09	20.95	328
2024 01 09 12	1.83	7.95	17.74	337	0.09	84	1.13	13.63	298	1.13	20.56	328
2024 01 09 13	1.87	7.61	17.74	336	0.19	77	1.37	14.23	305	0.63	18.44	336
2024 01 09 14	1.91	7.1	16.12	337	0.29	76	1.41	14.23	305	0.63	18.37	336
2024 01 09 15	1.96	6.74	16.12	339	0.33	78	1.57	14.68	310	0.61	6.62	21
2024 01 09 16	2.01	6.67	16.12	341	0.31	81	1.6	14.63	310	1.09	4.71	47
2024 01 09 17	2.02	6.76	16.12	340	0.3	83	1.61	14.56	310	1.15	4.87	45
2024 01 09 18	2.02	6.97	16.12	339	0.16	96	1.62	14.5	310	1.15	4.7	47
2024 01 09 19	1.99	7.2	16.12	337	0.17	92	1.63	14.42	310	1.1	4.77	47
2024 01 09 20	1.96	7.48	16.12	334	0.08	105	1.63	14.35	310	1.06	4.65	47
2024 01 09 21	1.94	7.7	16.12	332	0.05	107	1.63	14.27	310	0.83	4.92	38
2024 01 09 22	1.91	7.88	16.12	330	0.05	100	1.64	14.2	310	0.96	4.62	47
2024 01 09 23	1.89	7.99	16.12	328	0.0	180	1.64	14.12	310	0.93	4.54	47
2024 01 10 00	1.88	8.03	16.12	327	0.0	180	1.64	14.05	310	0.91	4.51	48
2024 01 10 01	1.87	8.06	16.12	326	0.0	180	1.64	13.98	310	0.89	4.48	48
2024 01 10 02	1.85	8.12	16.12	325	0.0	119	1.64	13.92	309	0.85	4.38	50
