Valor nulo: -9999.9	
Fecha (GMT)	Temperatura del Agua(ºC)
2024 03 24 12	13.969
2024 03 24 13	14.031
2024 03 24 14	14.084
2024 03 24 15	14.119
2024 03 24 16	14.134
2024 03 24 17	14.128
2024 03 24 18	14.101
2024 03 24 19	14.059
2024 03 24 20	14.017
2024 03 24 21	13.983
2024 03 24 22	13.955
2024 03 24 23	13.929
2024 03 25 00	13.9
2024 03 25 01	13.873
2024 03 25 02	13.85
2024 03 25 03	13.832
2024 03 25 04	13.812
2024 03 25 05	13.776
2024 03 25 06	13.732
2024 03 25 07	13.708
2024 03 25 08	13.733
2024 03 25 09	13.754
2024 03 25 10	13.772
2024 03 25 11	13.794
2024 03 25 12	13.816
2024 03 25 13	13.823
2024 03 25 14	13.822
2024 03 25 15	13.812
2024 03 25 16	13.796
2024 03 25 17	13.776
2024 03 25 18	13.749
2024 03 25 19	13.718
2024 03 25 20	13.692
2024 03 25 21	13.665
2024 03 25 22	13.64
2024 03 25 23	13.622
2024 03 26 00	13.61
2024 03 26 01	13.596
2024 03 26 02	13.583
2024 03 26 03	13.569
2024 03 26 04	13.553
2024 03 26 05	13.532
2024 03 26 06	13.51
2024 03 26 07	13.49
2024 03 26 08	13.48
2024 03 26 09	13.485
2024 03 26 10	13.504
2024 03 26 11	13.53
2024 03 26 12	13.553
2024 03 26 13	13.583
2024 03 26 14	13.63
2024 03 26 15	13.658
2024 03 26 16	13.661
2024 03 26 17	13.655
2024 03 26 18	13.636
2024 03 26 19	13.603
2024 03 26 20	13.565
2024 03 26 21	13.527
2024 03 26 22	13.491
2024 03 26 23	13.476
2024 03 27 00	13.435
2024 03 27 01	13.403
2024 03 27 02	13.39
2024 03 27 03	13.381
2024 03 27 04	13.38
2024 03 27 05	13.379
2024 03 27 06	13.367
2024 03 27 07	13.35
2024 03 27 08	13.338
2024 03 27 09	13.341
2024 03 27 10	13.362
2024 03 27 11	13.389
2024 03 27 12	13.406
2024 03 27 13	13.427
2024 03 27 14	13.437
2024 03 27 15	13.44
2024 03 27 16	13.441
2024 03 27 17	13.43
2024 03 27 18	13.413
2024 03 27 19	13.396
2024 03 27 20	13.379
2024 03 27 21	13.361
2024 03 27 22	13.343
2024 03 27 23	13.328
2024 03 28 00	13.316
2024 03 28 01	13.309
2024 03 28 02	13.301
2024 03 28 03	13.292
2024 03 28 04	13.28
2024 03 28 05	13.265
2024 03 28 06	13.249
2024 03 28 07	13.234
2024 03 28 08	13.229
2024 03 28 09	13.232
2024 03 28 10	13.253
2024 03 28 11	13.288
2024 03 28 12	13.321
2024 03 28 13	13.332
2024 03 28 14	13.328
2024 03 28 15	13.33
2024 03 28 16	13.327
2024 03 28 17	13.308
2024 03 28 18	13.277
2024 03 28 19	13.236
2024 03 28 20	13.198
2024 03 28 21	13.162
2024 03 28 22	13.117
2024 03 28 23	13.073
2024 03 29 00	13.054
2024 03 29 01	13.041
2024 03 29 02	13.04
2024 03 29 03	13.034
2024 03 29 04	13.017
2024 03 29 05	12.988
2024 03 29 06	12.945
2024 03 29 07	12.914
2024 03 29 08	12.911
2024 03 29 09	12.942
2024 03 29 10	13.004
2024 03 29 11	13.079
2024 03 29 12	13.153
2024 03 29 13	13.217
2024 03 29 14	13.29
2024 03 29 15	13.354
2024 03 29 16	13.381
2024 03 29 17	13.383
2024 03 29 18	13.367
2024 03 29 19	13.31
2024 03 29 20	13.242
2024 03 29 21	13.194
2024 03 29 22	13.141
2024 03 29 23	13.094
2024 03 30 00	13.061
2024 03 30 01	13.038
2024 03 30 02	13.015
2024 03 30 03	12.993
2024 03 30 04	12.977
2024 03 30 05	12.96
2024 03 30 06	12.945
2024 03 30 07	12.939
2024 03 30 08	12.95
2024 03 30 09	13.004
2024 03 30 10	13.101
2024 03 30 11	13.226
2024 03 30 12	13.358
2024 03 30 13	13.439
2024 03 30 14	13.461
2024 03 30 15	13.499
2024 03 30 16	13.507
2024 03 30 17	13.474
2024 03 30 18	13.433
2024 03 30 19	13.379
2024 03 30 20	13.327
2024 03 30 21	13.281
2024 03 30 22	13.239
2024 03 30 23	13.186
2024 03 31 00	13.121
2024 03 31 01	13.062
2024 03 31 02	12.999
2024 03 31 03	12.937
2024 03 31 04	12.883
2024 03 31 05	12.838
2024 03 31 06	12.79
2024 03 31 07	12.75
2024 03 31 08	12.741
2024 03 31 09	12.78
2024 03 31 10	12.87
2024 03 31 11	12.991
2024 03 31 12	13.11
2024 03 31 13	13.208
2024 03 31 14	13.273
2024 03 31 15	13.311
2024 03 31 16	13.329
2024 03 31 17	13.339
2024 03 31 18	13.332
2024 03 31 19	13.302
2024 03 31 20	13.269
2024 03 31 21	13.242
2024 03 31 22	13.218
2024 03 31 23	13.199
2024 04 01 00	13.178
2024 04 01 01	13.16
2024 04 01 02	13.14
2024 04 01 03	13.124
2024 04 01 04	13.112
2024 04 01 05	13.103
2024 04 01 06	13.098
2024 04 01 07	13.099
2024 04 01 08	13.109
2024 04 01 09	13.123
2024 04 01 10	13.148
2024 04 01 11	13.185
2024 04 01 12	13.222
2024 04 01 13	13.25
2024 04 01 14	13.277
2024 04 01 15	13.302
2024 04 01 16	13.315
2024 04 01 17	13.317
2024 04 01 18	13.305
2024 04 01 19	13.281
2024 04 01 20	13.257
2024 04 01 21	13.235
2024 04 01 22	13.211
2024 04 01 23	13.191
2024 04 02 00	13.169
2024 04 02 01	13.13
2024 04 02 02	13.093
2024 04 02 03	13.065
2024 04 02 04	13.039
2024 04 02 05	13.023
2024 04 02 06	13.003
2024 04 02 07	12.981
2024 04 02 08	12.991
2024 04 02 09	13.03
2024 04 02 10	13.098
2024 04 02 11	13.162
2024 04 02 12	13.187
2024 04 02 13	13.191
2024 04 02 14	13.214
2024 04 02 15	13.281
2024 04 02 16	13.359
2024 04 02 17	13.405
2024 04 02 18	13.386
2024 04 02 19	13.342
2024 04 02 20	13.308
2024 04 02 21	13.28
2024 04 02 22	13.251
2024 04 02 23	13.223
2024 04 03 00	13.175
2024 04 03 01	13.152
2024 04 03 02	13.132
2024 04 03 03	13.115
2024 04 03 04	13.104
2024 04 03 05	13.093
2024 04 03 06	13.085
2024 04 03 07	13.074
2024 04 03 08	13.081
2024 04 03 09	13.114
2024 04 03 10	13.17
2024 04 03 11	13.248
2024 04 03 12	13.343
2024 04 03 13	13.439
2024 04 03 14	13.5
2024 04 03 15	13.54
2024 04 03 16	13.576
2024 04 03 17	13.611
2024 04 03 18	13.625
2024 04 03 19	13.605
2024 04 03 20	13.57
2024 04 03 21	13.543
2024 04 03 22	13.52
2024 04 03 23	13.495
2024 04 04 00	13.404
2024 04 04 01	13.386
2024 04 04 02	13.377
2024 04 04 03	13.366
2024 04 04 04	13.347
2024 04 04 05	13.321
2024 04 04 06	13.294
2024 04 04 07	13.269
2024 04 04 08	13.268
2024 04 04 09	13.315
2024 04 04 10	13.41
2024 04 04 11	13.527
2024 04 04 12	13.622
2024 04 04 13	13.659
2024 04 04 14	13.703
2024 04 04 15	13.769
2024 04 04 16	13.789
2024 04 04 17	13.762
2024 04 04 18	13.707
2024 04 04 19	13.647
2024 04 04 20	13.595
2024 04 04 21	13.546
2024 04 04 22	13.506
2024 04 04 23	13.48
2024 04 05 00	13.454
2024 04 05 01	13.435
2024 04 05 02	13.419
2024 04 05 03	13.399
2024 04 05 04	13.387
2024 04 05 05	13.372
2024 04 05 06	13.353
2024 04 05 07	13.34
2024 04 05 08	13.363
2024 04 05 09	13.426
2024 04 05 10	13.529
2024 04 05 11	13.651
2024 04 05 12	13.775
2024 04 05 13	13.873
2024 04 05 14	13.914
2024 04 05 15	13.928
2024 04 05 16	13.961
2024 04 05 17	13.98
2024 04 05 18	13.93
2024 04 05 19	13.842
2024 04 05 20	13.749
2024 04 05 21	13.666
2024 04 05 22	13.605
2024 04 05 23	13.555
2024 04 06 00	13.51
2024 04 06 01	13.485
2024 04 06 02	13.461
2024 04 06 03	13.44
2024 04 06 04	13.431
2024 04 06 05	13.443
2024 04 06 06	13.447
2024 04 06 07	13.455
2024 04 06 08	13.484
2024 04 06 09	13.536
2024 04 06 10	13.605
2024 04 06 11	13.702
2024 04 06 12	13.8
2024 04 06 13	13.844
2024 04 06 14	13.851
2024 04 06 15	13.873
2024 04 06 16	13.881
2024 04 06 17	13.856
2024 04 06 18	13.815
2024 04 06 19	13.774
2024 04 06 20	13.737
2024 04 06 21	13.7
2024 04 06 22	13.656
2024 04 06 23	13.609
2024 04 07 00	13.604
2024 04 07 01	13.576
2024 04 07 02	13.551
2024 04 07 03	13.525
2024 04 07 04	13.495
2024 04 07 05	13.463
2024 04 07 06	13.436
2024 04 07 07	13.425
2024 04 07 08	13.445
2024 04 07 09	13.5
2024 04 07 10	13.584
2024 04 07 11	13.696
2024 04 07 12	13.835
2024 04 07 13	13.946
2024 04 07 14	14.014
2024 04 07 15	14.054
2024 04 07 16	14.05
2024 04 07 17	14.008
2024 04 07 18	13.942
2024 04 07 19	13.866
2024 04 07 20	13.782
2024 04 07 21	13.714
2024 04 07 22	13.669
2024 04 07 23	13.636
2024 04 08 00	13.701
2024 04 08 01	13.681
2024 04 08 02	13.65
2024 04 08 03	13.607
2024 04 08 04	13.567
2024 04 08 05	13.536
2024 04 08 06	13.515
2024 04 08 07	13.508
2024 04 08 08	13.518
2024 04 08 09	13.559
2024 04 08 10	13.579
2024 04 08 11	13.591
2024 04 08 12	13.603
2024 04 08 13	13.61
2024 04 08 14	13.616
2024 04 08 15	13.623
2024 04 08 16	13.628
2024 04 08 17	13.631
2024 04 08 18	13.629
2024 04 08 19	13.613
2024 04 08 20	13.596
2024 04 08 21	13.586
2024 04 08 22	13.573
2024 04 08 23	13.56
2024 04 09 00	13.543
2024 04 09 01	13.53
2024 04 09 02	13.519
2024 04 09 03	13.513
2024 04 09 04	13.503
2024 04 09 05	13.494
2024 04 09 06	13.489
2024 04 09 07	13.483
2024 04 09 08	13.491
2024 04 09 09	13.508
2024 04 09 10	13.535
2024 04 09 11	13.572
2024 04 09 12	13.618
2024 04 09 13	13.666
2024 04 09 14	13.705
2024 04 09 15	13.744
2024 04 09 16	13.777
2024 04 09 17	13.794
2024 04 09 18	13.791
2024 04 09 19	13.752
2024 04 09 20	13.693
2024 04 09 21	13.642
2024 04 09 22	13.593
2024 04 09 23	13.543
2024 04 10 00	13.489
2024 04 10 01	13.453
2024 04 10 02	13.416
2024 04 10 03	13.383
2024 04 10 04	13.363
2024 04 10 05	13.35
2024 04 10 06	13.341
2024 04 10 07	13.347
2024 04 10 08	13.391
2024 04 10 09	13.487
2024 04 10 10	13.616
2024 04 10 11	13.764
2024 04 10 12	13.92
2024 04 10 13	14.064
2024 04 10 14	14.181
2024 04 10 15	14.249
2024 04 10 16	14.265
2024 04 10 17	14.235
2024 04 10 18	14.165
2024 04 10 19	14.062
2024 04 10 20	13.949
2024 04 10 21	13.859
2024 04 10 22	13.791
2024 04 10 23	13.731
2024 04 11 00	13.646
2024 04 11 01	13.609
2024 04 11 02	13.581
2024 04 11 03	13.558
2024 04 11 04	13.539
2024 04 11 05	13.522
2024 04 11 06	13.506
2024 04 11 07	13.507
2024 04 11 08	13.552
2024 04 11 09	13.646
2024 04 11 10	13.772
2024 04 11 11	13.874
2024 04 11 12	13.953
2024 04 11 13	14.012
2024 04 11 14	14.057
2024 04 11 15	14.091
2024 04 11 16	14.105
2024 04 11 17	14.095
2024 04 11 18	14.056
2024 04 11 19	13.986
2024 04 11 20	13.907
2024 04 11 21	13.841
2024 04 11 22	13.792
2024 04 11 23	13.751
2024 04 12 00	13.716
2024 04 12 01	13.679
2024 04 12 02	13.648
2024 04 12 03	13.62
2024 04 12 04	13.595
2024 04 12 05	13.571
2024 04 12 06	13.549
2024 04 12 07	13.547
2024 04 12 08	13.587
2024 04 12 09	13.678
2024 04 12 10	13.811
2024 04 12 11	13.971
2024 04 12 12	14.143
2024 04 12 13	14.311
2024 04 12 14	14.458
2024 04 12 15	14.572
2024 04 12 16	14.643
2024 04 12 17	14.663
2024 04 12 18	14.627
2024 04 12 19	14.544
2024 04 12 20	14.443
2024 04 12 21	14.352
2024 04 12 22	14.279
2024 04 12 23	14.22
2024 04 13 00	14.192
2024 04 13 01	14.156
2024 04 13 02	14.126
2024 04 13 03	14.097
2024 04 13 04	14.07
2024 04 13 05	14.044
2024 04 13 06	14.017
2024 04 13 07	14.005
2024 04 13 08	14.028
2024 04 13 09	14.103
2024 04 13 10	14.224
2024 04 13 11	14.379
2024 04 13 12	14.553
2024 04 13 13	14.735
2024 04 13 14	14.905
2024 04 13 15	15.041
2024 04 13 16	15.122
2024 04 13 17	15.14
2024 04 13 18	15.107
2024 04 13 19	15.034
2024 04 13 20	14.943
2024 04 13 21	14.856
2024 04 13 22	14.781
2024 04 13 23	14.716
2024 04 14 00	14.584
2024 04 14 01	14.532
2024 04 14 02	14.49
2024 04 14 03	14.454
2024 04 14 04	14.418
2024 04 14 05	14.383
2024 04 14 06	14.346
2024 04 14 07	14.32
2024 04 14 08	14.335
2024 04 14 09	14.4
2024 04 14 10	14.506
2024 04 14 11	14.647
2024 04 14 12	14.811
2024 04 14 13	14.977
2024 04 14 14	15.114
2024 04 14 15	15.21
2024 04 14 16	15.274
2024 04 14 17	15.29
2024 04 14 18	15.25
2024 04 14 19	15.171
2024 04 14 20	15.074
2024 04 14 21	14.978
2024 04 14 22	14.899
2024 04 14 23	14.843
2024 04 15 00	14.885
2024 04 15 01	14.829
2024 04 15 02	14.793
2024 04 15 03	14.762
2024 04 15 04	14.733
2024 04 15 05	14.706
2024 04 15 06	14.679
2024 04 15 07	14.656
2024 04 15 08	14.645
2024 04 15 09	14.658
2024 04 15 10	14.69
2024 04 15 11	14.744
2024 04 15 12	14.818
2024 04 15 13	14.9
2024 04 15 14	14.959
2024 04 15 15	14.998
2024 04 15 16	15.026
2024 04 15 17	15.031
2024 04 15 18	14.998
2024 04 15 19	14.931
2024 04 15 20	14.853
2024 04 15 21	14.791
2024 04 15 22	14.744
2024 04 15 23	14.703
2024 04 16 00	14.659
2024 04 16 01	14.619
2024 04 16 02	14.581
2024 04 16 03	14.547
2024 04 16 04	14.517
2024 04 16 05	14.493
2024 04 16 06	14.475
2024 04 16 07	14.452
2024 04 16 08	14.444
2024 04 16 09	14.463
2024 04 16 10	14.504
2024 04 16 11	14.574
2024 04 16 12	14.67
2024 04 16 13	14.772
2024 04 16 14	14.854
2024 04 16 15	14.905
2024 04 16 16	14.93
2024 04 16 17	14.928
2024 04 16 18	14.888
2024 04 16 19	14.821
2024 04 16 20	14.751
2024 04 16 21	14.691
2024 04 16 22	14.642
2024 04 16 23	14.601
2024 04 17 00	14.626
2024 04 17 01	14.598
2024 04 17 02	14.565
2024 04 17 03	14.53
2024 04 17 04	14.499
2024 04 17 05	14.467
2024 04 17 06	14.427
2024 04 17 07	14.395
2024 04 17 08	14.397
2024 04 17 09	14.443
2024 04 17 10	14.53
2024 04 17 11	14.623
2024 04 17 12	14.704
2024 04 17 13	14.774
2024 04 17 14	14.811
2024 04 17 15	14.835
2024 04 17 16	14.842
2024 04 17 17	14.823
2024 04 17 18	14.776
2024 04 17 19	14.705
2024 04 17 20	14.625
2024 04 17 21	14.543
2024 04 17 22	14.464
2024 04 17 23	14.394
2024 04 18 00	14.144
2024 04 18 01	14.092
2024 04 18 02	14.046
2024 04 18 03	14.002
2024 04 18 04	13.963
2024 04 18 05	13.937
2024 04 18 06	13.92
2024 04 18 07	13.911
2024 04 18 08	13.932
2024 04 18 09	13.975
2024 04 18 10	14.012
2024 04 18 11	14.053
2024 04 18 12	14.101
2024 04 18 13	14.148
2024 04 18 14	14.183
2024 04 18 15	14.198
2024 04 18 16	14.186
2024 04 18 17	14.148
2024 04 18 18	14.087
2024 04 18 19	14.013
2024 04 18 20	13.939
2024 04 18 21	13.875
2024 04 18 22	13.817
2024 04 18 23	13.765
2024 04 19 00	13.722
2024 04 19 01	13.678
2024 04 19 02	13.633
2024 04 19 03	13.589
2024 04 19 04	13.55
2024 04 19 05	13.517
2024 04 19 06	13.485
2024 04 19 07	13.468
2024 04 19 08	13.486
2024 04 19 09	13.541
2024 04 19 10	13.619
2024 04 19 11	13.691
2024 04 19 12	13.757
2024 04 19 13	13.813
2024 04 19 14	13.856
2024 04 19 15	13.882
2024 04 19 16	13.889
2024 04 19 17	13.877
2024 04 19 18	13.851
2024 04 19 19	13.812
2024 04 19 20	13.766
2024 04 19 21	13.724
2024 04 19 22	13.687
2024 04 19 23	13.655
2024 04 20 00	13.641
2024 04 20 01	13.621
2024 04 20 02	13.601
2024 04 20 03	13.585
2024 04 20 04	13.57
2024 04 20 05	13.554
2024 04 20 06	13.539
2024 04 20 07	13.531
2024 04 20 08	13.544
2024 04 20 09	13.576
2024 04 20 10	13.619
2024 04 20 11	13.664
2024 04 20 12	13.709
2024 04 20 13	13.752
2024 04 20 14	13.786
2024 04 20 15	13.805
2024 04 20 16	13.807
2024 04 20 17	13.789
2024 04 20 18	13.752
2024 04 20 19	13.699
2024 04 20 20	13.638
2024 04 20 21	13.582
2024 04 20 22	13.535
2024 04 20 23	13.493
2024 04 21 00	13.455
2024 04 21 01	13.418
2024 04 21 02	13.385
2024 04 21 03	13.356
2024 04 21 04	13.33
2024 04 21 05	13.306
2024 04 21 06	13.286
2024 04 21 07	13.275
2024 04 21 08	13.282
2024 04 21 09	13.307
2024 04 21 10	13.34
2024 04 21 11	13.373
2024 04 21 12	13.404
2024 04 21 13	13.432
2024 04 21 14	13.453
2024 04 21 15	13.466
2024 04 21 16	13.464
2024 04 21 17	13.448
2024 04 21 18	13.418
2024 04 21 19	13.378
2024 04 21 20	13.336
2024 04 21 21	13.297
2024 04 21 22	13.261
2024 04 21 23	13.229
2024 04 22 00	13.201
2024 04 22 01	13.177
2024 04 22 02	13.155
2024 04 22 03	13.137
2024 04 22 04	13.118
2024 04 22 05	13.097
2024 04 22 06	13.075
2024 04 22 07	13.066
2024 04 22 08	13.075
2024 04 22 09	13.102
2024 04 22 10	13.131
2024 04 22 11	13.159
2024 04 22 12	13.188
2024 04 22 13	13.214
2024 04 22 14	13.231
2024 04 22 15	13.236
2024 04 22 16	13.229
2024 04 22 17	13.21
2024 04 22 18	13.174
2024 04 22 19	13.119
2024 04 22 20	13.053
2024 04 22 21	12.991
2024 04 22 22	12.937
2024 04 22 23	12.892
2024 04 23 00	12.848
2024 04 23 01	12.81
2024 04 23 02	12.783
2024 04 23 03	12.757
2024 04 23 04	12.734
2024 04 23 05	12.714
2024 04 23 06	12.707
2024 04 23 07	12.725
2024 04 23 08	12.773
2024 04 23 09	12.851
2024 04 23 10	12.957
2024 04 23 11	13.066
2024 04 23 12	13.139
2024 04 23 13	13.19
2024 04 23 14	13.232
2024 04 23 15	13.272
2024 04 23 16	13.311
2024 04 23 17	13.334
2024 04 23 18	13.332
2024 04 23 19	13.306
2024 04 23 20	13.258
2024 04 23 21	13.208
2024 04 23 22	13.163
2024 04 23 23	13.123
2024 04 25 00	13.256
2024 04 25 01	13.238
2024 04 25 02	13.221
2024 04 25 03	13.208
2024 04 25 04	13.193
2024 04 25 05	13.177
2024 04 25 06	13.165
2024 04 25 07	13.16
2024 04 25 08	13.165
2024 04 25 09	13.174
2024 04 25 10	13.194
2024 04 25 11	13.229
2024 04 25 12	13.297
2024 04 25 13	13.359
2024 04 25 14	13.372
2024 04 25 15	13.376
2024 04 25 16	13.394
2024 04 25 17	13.403
2024 04 25 18	13.397
2024 04 25 19	13.379
2024 04 25 20	13.359
2024 04 25 21	13.342
2024 04 25 22	13.326
2024 04 25 23	13.307
2024 04 26 00	13.289
2024 04 26 01	13.279
2024 04 26 02	13.267
2024 04 26 03	13.25
2024 04 26 04	13.232
2024 04 26 05	13.217
2024 04 26 06	13.204
2024 04 26 07	13.193
2024 04 26 08	13.189
2024 04 26 09	13.195
2024 04 26 10	13.219
2024 04 26 11	13.265
2024 04 26 12	13.358
2024 04 26 13	13.452
2024 04 26 14	13.503
2024 04 26 15	13.513
2024 04 26 16	13.466
2024 04 26 17	13.401
2024 04 26 18	13.347
2024 04 26 19	13.29
2024 04 26 20	13.253
2024 04 26 21	13.227
2024 04 26 22	13.203
2024 04 26 23	13.178
2024 04 27 00	13.143
2024 04 27 01	13.109
2024 04 27 02	13.092
2024 04 27 03	13.111
2024 04 27 04	13.139
2024 04 27 05	13.147
2024 04 27 06	13.118
2024 04 27 07	13.06
2024 04 27 08	13.02
2024 04 27 09	12.996
2024 04 27 10	12.987
2024 04 27 11	12.998
2024 04 27 12	13.02
2024 04 27 13	13.049
2024 04 27 14	13.095
2024 04 27 15	13.136
2024 04 27 16	13.164
2024 04 27 17	13.187
2024 04 27 18	13.194
2024 04 27 19	13.179
2024 04 27 20	13.155
2024 04 27 21	13.135
2024 04 27 22	13.125
2024 04 27 23	13.113
2024 04 28 00	13.103
2024 04 28 01	13.097
2024 04 28 02	13.094
2024 04 28 03	13.087
2024 04 28 04	13.071
2024 04 28 05	13.059
2024 04 28 06	13.046
2024 04 28 07	13.039
2024 04 28 08	13.048
2024 04 28 09	13.073
2024 04 28 10	13.112
2024 04 28 11	13.16
2024 04 28 12	13.219
2024 04 28 13	13.284
2024 04 28 14	13.344
2024 04 28 15	13.4
2024 04 28 16	13.445
2024 04 28 17	13.471
2024 04 28 18	13.477
2024 04 28 19	13.461
2024 04 28 20	13.418
2024 04 28 21	13.379
2024 04 28 22	13.345
2024 04 28 23	13.314
2024 04 29 00	13.284
2024 04 29 01	13.249
2024 04 29 02	13.214
2024 04 29 03	13.178
2024 04 29 04	13.145
2024 04 29 05	13.115
2024 04 29 06	13.091
2024 04 29 07	13.088
2024 04 29 08	13.134
2024 04 29 09	13.234
2024 04 29 10	13.366
2024 04 29 11	13.5
2024 04 29 12	13.63
2024 04 29 13	13.77
2024 04 29 14	13.895
2024 04 29 15	13.993
2024 04 29 16	14.059
2024 04 29 17	14.074
2024 04 29 18	14.036
2024 04 29 19	13.961
2024 04 29 20	13.868
2024 04 29 21	13.779
2024 04 29 22	13.701
2024 04 29 23	13.634
2024 04 30 00	13.577
2024 04 30 01	13.537
2024 04 30 02	13.508
2024 04 30 03	13.474
2024 04 30 04	13.437
2024 04 30 05	13.397
2024 04 30 06	13.365
2024 04 30 07	13.367
2024 04 30 08	13.406
2024 04 30 09	13.462
2024 04 30 10	13.487
2024 04 30 11	13.515
2024 04 30 12	13.536
2024 04 30 13	13.537
2024 04 30 14	13.541
2024 04 30 15	13.55
2024 04 30 16	13.565
2024 04 30 17	13.572
2024 04 30 18	13.567
2024 04 30 19	13.557
2024 04 30 20	13.541
2024 04 30 21	13.521
2024 04 30 22	13.499
2024 04 30 23	13.478
2024 05 01 00	13.468
2024 05 01 01	13.437
2024 05 01 02	13.422
2024 05 01 03	13.406
2024 05 01 04	13.391
2024 05 01 05	13.374
2024 05 01 06	13.358
2024 05 01 07	13.35
2024 05 01 08	13.358
2024 05 01 09	13.382
2024 05 01 10	13.415
2024 05 01 11	13.458
2024 05 01 12	13.516
2024 05 01 13	13.565
2024 05 01 14	13.616
2024 05 01 15	13.656
2024 05 01 16	13.667
2024 05 01 17	13.671
2024 05 01 18	13.663
2024 05 01 19	13.644
2024 05 01 20	13.62
2024 05 01 21	13.597
2024 05 01 22	13.573
2024 05 01 23	13.546
2024 05 02 00	13.524
2024 05 02 01	13.503
2024 05 02 02	13.477
2024 05 02 03	13.452
2024 05 02 04	13.427
2024 05 02 05	13.4
2024 05 02 06	13.375
2024 05 02 07	13.368
2024 05 02 08	13.386
2024 05 02 09	13.427
2024 05 02 10	13.482
2024 05 02 11	13.544
2024 05 02 12	13.605
2024 05 02 13	13.659
2024 05 02 14	13.714
2024 05 02 15	13.75
2024 05 02 16	13.765
2024 05 02 17	13.772
2024 05 02 18	13.763
2024 05 02 19	13.739
2024 05 02 20	13.696
2024 05 02 21	13.66
2024 05 02 22	13.631
2024 05 02 23	13.615
2024 05 03 00	13.609
2024 05 03 01	13.592
2024 05 03 02	13.573
2024 05 03 03	13.547
2024 05 03 04	13.526
2024 05 03 05	13.509
2024 05 03 06	13.488
2024 05 03 07	13.482
2024 05 03 08	13.492
2024 05 03 09	13.526
2024 05 03 10	13.584
2024 05 03 11	13.623
2024 05 03 12	13.623
2024 05 03 13	13.605
2024 05 03 14	13.59
2024 05 03 15	13.598
2024 05 03 16	13.609
2024 05 03 17	13.612
2024 05 03 18	13.617
2024 05 03 19	13.616
2024 05 03 20	13.608
2024 05 03 21	13.601
2024 05 03 22	13.593
2024 05 03 23	13.589
2024 05 04 00	13.59
2024 05 04 01	13.594
2024 05 04 02	13.597
2024 05 04 03	13.598
2024 05 04 04	13.596
2024 05 04 05	13.595
2024 05 04 06	13.594
2024 05 04 07	13.595
2024 05 04 08	13.614
2024 05 04 09	13.663
2024 05 04 10	13.741
2024 05 04 11	13.847
2024 05 04 12	13.953
2024 05 04 13	14.042
2024 05 04 14	14.118
2024 05 04 15	14.147
2024 05 04 16	14.072
2024 05 04 17	14.045
2024 05 04 18	14.055
2024 05 04 19	14.061
2024 05 04 20	14.037
2024 05 04 21	14.002
2024 05 04 22	13.986
2024 05 04 23	13.973
2024 05 05 00	13.966
2024 05 05 01	13.965
2024 05 05 02	13.963
2024 05 05 03	13.959
2024 05 05 04	13.952
2024 05 05 05	13.94
2024 05 05 06	13.924
2024 05 05 07	13.911
2024 05 05 08	13.904
2024 05 05 09	13.896
2024 05 05 10	13.873
2024 05 05 11	13.867
2024 05 05 12	13.907
2024 05 05 13	13.932
2024 05 05 14	13.943
2024 05 05 15	13.958
2024 05 05 16	13.974
2024 05 05 17	13.987
2024 05 05 18	13.99
2024 05 05 19	13.974
2024 05 05 20	13.945
2024 05 05 21	13.917
2024 05 05 22	13.89
2024 05 05 23	13.864
2024 05 06 00	13.84
2024 05 06 01	13.817
2024 05 06 02	13.795
2024 05 06 03	13.774
2024 05 06 04	13.753
2024 05 06 05	13.73
2024 05 06 06	13.708
2024 05 06 07	13.699
2024 05 06 08	13.716
2024 05 06 09	13.752
2024 05 06 10	13.803
2024 05 06 11	13.856
2024 05 06 12	13.905
2024 05 06 13	13.954
2024 05 06 14	14.003
2024 05 06 15	14.05
2024 05 06 16	14.096
2024 05 06 17	14.133
2024 05 06 18	14.146
2024 05 06 19	14.136
2024 05 06 20	14.108
2024 05 06 21	14.085
2024 05 06 22	14.069
2024 05 06 23	14.053
2024 05 07 00	14.037
2024 05 07 01	14.022
2024 05 07 02	14.009
2024 05 07 03	13.997
2024 05 07 04	13.986
2024 05 07 05	13.967
2024 05 07 06	13.945
2024 05 07 07	13.936
2024 05 07 08	13.967
2024 05 07 09	14.048
2024 05 07 10	14.163
2024 05 07 11	14.293
2024 05 07 12	14.437
2024 05 07 13	14.578
2024 05 07 14	14.691
2024 05 07 15	14.76
2024 05 07 16	14.747
2024 05 07 17	14.664
2024 05 07 18	14.565
2024 05 07 19	14.455
2024 05 07 20	14.344
2024 05 07 21	14.247
2024 05 07 22	14.172
2024 05 07 23	14.115
2024 05 08 00	14.034
2024 05 08 01	13.984
2024 05 08 02	13.947
2024 05 08 03	13.911
2024 05 08 04	13.876
2024 05 08 05	13.844
2024 05 08 06	13.819
2024 05 08 07	13.818
2024 05 08 08	13.859
2024 05 08 09	13.933
2024 05 08 10	14.013
2024 05 08 11	14.086
2024 05 08 12	14.157
2024 05 08 13	14.216
2024 05 08 14	14.256
2024 05 08 15	14.276
2024 05 08 16	14.273
2024 05 08 17	14.246
2024 05 08 18	14.196
2024 05 08 19	14.122
2024 05 08 20	14.035
2024 05 08 21	13.953
2024 05 08 22	13.884
2024 05 08 23	13.829
2024 05 09 00	13.786
2024 05 09 01	13.75
2024 05 09 02	13.717
2024 05 09 03	13.687
2024 05 09 04	13.66
