Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2022-01-18T00:30,2.252,3.962,8.986,13.333,86.51,27.130
2022-01-18T01:00,2.237,4.006,8.907,13.333,88.09,27.080
2022-01-18T01:30,2.143,3.829,8.134,13.333,84.84,27.030
2022-01-18T02:00,2.317,3.740,8.463,13.333,87.03,26.890
2022-01-18T02:30,2.218,3.925,8.963,13.333,86.15,26.890
2022-01-18T03:00,2.177,3.010,9.088,12.500,88.09,26.890
2022-01-18T03:30,2.084,3.350,9.012,13.333,91.60,26.890
2022-01-18T04:00,2.221,3.758,8.569,13.333,87.21,26.890
2022-01-18T04:30,2.117,3.813,8.284,12.500,88.44,26.840
2022-01-18T05:00,2.220,3.853,9.199,12.500,89.58,26.700
2022-01-18T05:30,2.289,3.657,9.198,13.333,88.79,26.650
2022-01-18T06:00,2.113,3.666,8.496,13.333,92.04,26.650
2022-01-18T06:30,2.109,3.375,8.586,13.333,86.51,26.650
2022-01-18T07:00,2.088,3.373,8.844,12.500,89.58,26.740
2022-01-18T07:30,2.068,3.089,9.053,13.333,87.12,26.790
2022-01-18T08:00,1.840,3.563,8.281,12.500,88.26,27.080
2022-01-18T08:30,1.866,3.006,8.848,12.500,86.15,27.270
2022-01-18T09:00,1.760,2.813,8.217,14.286,89.58,27.270
2022-01-18T09:30,1.962,3.295,8.318,12.500,86.86,27.320
2022-01-18T10:00,1.917,3.690,8.582,13.333,85.89,27.320
2022-01-18T10:30,2.191,3.381,9.139,13.333,89.58,27.410
2022-01-18T11:00,2.091,3.287,8.855,12.500,86.42,27.460
2022-01-18T11:30,2.045,3.149,9.071,14.286,87.82,27.560
2022-01-18T12:00,2.023,3.114,8.929,14.286,88.09,27.610
2022-01-18T12:30,2.027,3.411,8.713,13.333,88.88,27.660
2022-01-18T13:00,2.008,3.449,9.204,14.286,90.46,27.700
2022-01-18T13:30,1.842,3.020,8.575,14.286,89.85,27.800
2022-01-18T14:00,2.011,2.959,9.902,13.333,90.29,27.950
2022-01-18T14:30,2.151,3.339,9.806,14.286,90.11,27.850
2022-01-18T15:00,2.113,3.405,9.796,13.333,93.89,27.950
2022-01-18T15:30,2.137,3.942,10.192,13.333,91.69,27.900
2022-01-18T16:00,2.120,3.461,10.057,14.286,96.62,27.900
2022-01-18T16:30,2.187,3.294,10.612,14.286,98.11,27.850
2022-01-18T17:00,1.835,2.992,9.418,13.333,97.85,27.750
2022-01-18T17:30,1.767,2.726,9.748,14.286,95.65,27.700
2022-01-18T18:00,1.813,3.483,10.366,13.333,94.07,27.560
2022-01-18T18:30,1.584,2.609,9.878,11.765,94.24,27.700
2022-01-18T19:00,1.765,2.855,9.606,11.765,94.68,27.700
2022-01-18T19:30,1.944,3.009,10.172,14.286,95.91,27.660
2022-01-18T20:00,1.994,3.122,10.460,13.333,95.56,27.560
2022-01-18T20:30,2.029,3.101,10.196,13.333,95.82,27.560
2022-01-18T21:00,1.878,3.489,9.605,14.286,91.96,27.510
2022-01-18T21:30,1.815,2.845,10.243,13.333,94.95,27.460
2022-01-18T22:00,2.104,3.568,9.585,14.286,92.13,27.410
2022-01-18T22:30,2.063,3.269,9.863,13.333,90.37,27.410
2022-01-18T23:00,2.072,3.014,10.012,14.286,90.73,27.410
2022-01-18T23:30,2.256,3.010,9.614,14.286,93.01,27.410
2022-01-19T00:00,2.159,3.481,9.238,14.286,90.46,27.370
2022-01-19T00:30,2.456,3.446,9.867,13.333,90.29,27.320
2022-01-19T01:00,2.191,3.788,8.441,14.286,91.43,27.320
2022-01-19T01:30,2.188,3.615,8.481,13.333,93.01,27.320
2022-01-19T02:00,2.163,3.259,8.354,12.500,91.16,27.320
2022-01-19T02:30,2.020,3.254,8.265,13.333,89.58,27.270
2022-01-19T03:00,1.975,3.962,8.338,12.500,86.86,27.270
2022-01-19T03:30,2.060,3.359,8.532,14.286,90.90,27.220
2022-01-19T04:00,1.837,2.947,7.570,13.333,90.20,27.170
2022-01-19T04:30,1.669,2.758,7.737,14.286,89.49,27.170
2022-01-19T05:00,1.783,3.287,7.756,14.286,90.37,27.170
2022-01-19T05:30,1.769,3.236,8.382,13.333,90.20,27.170
2022-01-19T06:00,1.802,3.132,7.876,13.333,96.09,27.170
2022-01-19T06:30,1.764,2.828,7.550,13.333,91.78,27.220
2022-01-19T07:00,1.946,3.370,7.915,13.333,91.87,27.270
2022-01-19T07:30,1.830,3.473,8.357,13.333,93.45,27.320
2022-01-19T08:00,1.775,2.780,8.316,13.333,92.22,27.410
2022-01-19T08:30,1.806,2.867,8.071,13.333,89.14,27.460
2022-01-19T09:00,1.857,3.280,8.383,13.333,92.40,27.560
2022-01-19T09:30,1.791,2.851,8.171,11.765,91.25,27.560
2022-01-19T10:00,1.624,2.995,7.411,13.333,89.32,27.700
2022-01-19T10:30,1.813,2.808,8.452,13.333,91.96,27.950
2022-01-19T11:00,1.629,2.929,7.886,13.333,93.27,28.190
2022-01-19T11:30,1.569,2.572,7.566,13.333,94.24,28.380
2022-01-19T12:00,1.496,2.734,7.757,12.500,93.36,28.630
2022-01-19T12:30,1.414,2.175,7.714,13.333,92.84,28.480
2022-01-19T13:00,1.512,2.339,7.890,11.765,91.34,28.480
2022-01-19T13:30,1.480,2.791,7.911,12.500,96.44,28.480
2022-01-19T14:00,1.490,2.454,7.864,13.333,89.49,28.580
2022-01-19T14:30,1.356,2.401,7.787,11.765,91.34,28.580
2022-01-19T15:00,1.224,2.458,7.163,11.111,92.13,28.630
2022-01-19T15:30,1.240,1.947,7.787,11.111,90.11,28.580
2022-01-19T16:00,1.169,1.866,7.588,12.500,86.15,28.340
2022-01-19T16:30,1.157,1.907,6.897,11.765,87.74,28.140
2022-01-19T17:00,1.193,1.816,7.795,12.500,90.73,27.950
2022-01-19T17:30,1.179,1.690,7.883,13.333,95.91,28.190
2022-01-19T18:00,1.196,1.984,8.134,12.500,97.49,28.290
2022-01-19T18:30,1.267,2.121,7.895,11.765,85.54,28.040
2022-01-19T19:00,1.178,1.974,7.740,12.500,95.56,28.040
2022-01-19T19:30,1.266,2.283,7.855,12.500,96.00,27.900
2022-01-19T20:00,1.163,1.883,7.391,12.500,98.11,27.800
2022-01-19T20:30,1.244,2.591,7.953,12.500,98.20,27.750
2022-01-19T21:00,1.251,2.173,7.449,11.765,91.87,27.700
2022-01-19T21:30,1.371,2.085,6.756,13.333,93.80,27.660
2022-01-19T22:00,1.456,2.352,6.410,12.500,96.35,27.560
2022-01-19T22:30,1.482,2.556,5.993,11.111,103.38,27.510
2022-01-19T23:00,1.506,2.601,6.288,11.765,100.31,27.510
2022-01-19T23:30,1.477,2.787,6.221,12.500,102.59,27.560
2022-01-20T00:00,1.612,2.663,6.476,11.765,102.95,27.460
2022-01-20T00:30,1.603,2.643,6.433,11.765,102.59,27.410
2022-01-20T01:00,1.596,2.489,6.212,11.765,102.33,27.370
2022-01-20T01:30,1.699,3.031,5.899,6.452,92.92,27.410
2022-01-20T02:00,1.516,2.512,6.091,12.500,88.79,27.410
2022-01-20T02:30,1.472,2.102,6.053,12.500,104.44,27.370
2022-01-20T03:00,1.467,2.610,6.152,11.111,96.79,27.270
2022-01-20T03:30,1.494,2.260,6.165,11.111,97.05,27.270
2022-01-20T04:00,1.332,2.367,5.820,11.111,90.73,27.320
2022-01-20T04:30,1.278,2.417,5.698,11.765,93.63,27.270
2022-01-20T05:00,1.327,2.309,5.829,10.526,101.71,27.270
2022-01-20T05:30,1.470,2.255,6.224,11.111,100.48,27.270
2022-01-20T06:00,1.598,2.485,6.294,11.111,97.41,27.410
2022-01-20T06:30,1.621,2.431,5.794,6.667,95.21,27.270
2022-01-20T07:00,1.761,2.893,6.098,7.407,135.82,27.270
2022-01-20T07:30,1.731,3.238,6.399,8.333,135.74,27.220
2022-01-20T08:00,1.842,3.006,6.492,8.333,140.48,27.270
2022-01-20T08:30,1.892,3.266,6.858,7.692,122.37,27.270
2022-01-20T09:00,2.100,3.488,7.559,11.765,146.55,27.220
2022-01-20T09:30,2.397,4.176,7.778,11.111,157.71,27.220
2022-01-20T10:00,2.741,4.456,8.529,11.765,154.90,27.220
2022-01-20T10:30,2.900,4.245,8.776,11.765,151.65,27.270
2022-01-20T11:00,2.896,4.324,8.490,11.765,147.60,27.320
2022-01-20T11:30,3.146,5.412,8.050,11.765,148.31,27.270
2022-01-20T12:00,3.097,5.764,8.618,11.765,148.48,27.320
2022-01-20T12:30,3.249,6.267,8.286,11.111,155.08,27.370
2022-01-20T13:00,3.017,5.536,7.770,11.111,150.77,27.370
2022-01-20T13:30,3.615,5.612,8.614,11.765,154.46,27.320
2022-01-20T14:00,3.719,6.156,8.560,11.111,153.32,27.320
2022-01-20T14:30,3.510,5.717,8.354,12.500,147.43,27.320
2022-01-20T15:00,3.425,5.439,8.169,12.500,153.23,27.320
2022-01-20T15:30,3.489,5.399,7.941,10.526,154.55,27.320
2022-01-20T16:00,3.628,5.901,8.499,13.333,151.65,27.320
2022-01-20T16:30,3.810,6.553,8.022,11.111,155.60,27.320
2022-01-20T17:00,3.764,5.503,7.997,11.765,151.30,27.270
2022-01-20T17:30,3.751,5.431,8.245,11.765,150.86,27.270
2022-01-20T18:00,3.722,6.208,7.824,13.333,148.40,27.270
2022-01-20T18:30,3.965,6.007,7.747,11.765,151.12,27.220
2022-01-20T19:00,-99.9,-99.9,-99.9,-99.9,-99.9,27.220
2022-01-20T19:30,-99.9,-99.9,-99.9,-99.9,-99.9,27.220
2022-01-20T20:00,4.350,6.005,8.412,12.500,152.62,27.170
2022-01-20T20:30,4.349,6.924,7.821,11.765,148.84,27.220
2022-01-20T21:00,4.803,6.950,8.176,11.765,158.07,27.220
2022-01-20T21:30,4.714,7.015,8.030,11.765,146.20,27.170
2022-01-20T22:00,4.585,7.317,7.691,10.526,156.31,27.170
2022-01-20T22:30,4.801,7.493,8.196,11.765,155.34,27.170
2022-01-20T23:00,5.031,9.126,7.669,11.111,150.86,27.130
2022-01-20T23:30,5.208,8.940,7.938,11.765,156.13,27.080
2022-01-21T00:00,4.921,9.048,8.013,11.111,153.58,27.080
2022-01-21T00:30,4.793,8.004,7.710,11.765,154.46,27.030
2022-01-21T01:00,-99.9,-99.9,-99.9,-99.9,-99.9,27.030
2022-01-21T01:30,-99.9,-99.9,-99.9,-99.9,-99.9,27.030
2022-01-21T02:00,-99.9,-99.9,-99.9,-99.9,-99.9,27.030
2022-01-21T02:30,-99.9,-99.9,-99.9,-99.9,-99.9,27.030
2022-01-21T03:00,-99.9,-99.9,-99.9,-99.9,-99.9,26.980
2022-01-21T03:30,-99.9,-99.9,-99.9,-99.9,-99.9,26.980
2022-01-21T04:00,4.471,7.186,7.358,8.333,159.91,26.930
2022-01-21T04:30,4.253,7.453,6.930,11.765,159.91,26.930
2022-01-21T05:00,4.140,6.020,6.979,10.000,153.76,26.930
2022-01-21T05:30,4.224,7.392,7.309,10.526,152.62,26.890
2022-01-21T06:00,3.868,8.439,7.117,10.000,155.87,26.890
2022-01-21T06:30,4.054,6.119,7.156,11.765,162.37,26.890
2022-01-21T07:00,3.764,6.446,7.021,10.000,152.88,26.930
2022-01-21T07:30,3.813,6.388,7.068,11.765,163.87,26.930
2022-01-21T08:00,3.919,6.940,6.768,8.696,160.09,26.930
2022-01-21T08:30,3.624,6.030,7.022,10.526,161.32,26.980
2022-01-21T09:00,3.841,6.282,6.939,9.524,163.34,26.980
2022-01-21T09:30,3.992,7.055,6.879,11.111,159.65,27.030
2022-01-21T10:00,3.593,6.042,6.936,11.111,162.81,27.030
2022-01-21T10:30,3.620,6.316,6.806,10.526,159.38,27.030
2022-01-21T11:00,3.495,6.417,6.926,10.526,157.63,27.030
2022-01-21T11:30,3.694,6.165,6.971,10.526,150.15,27.080
2022-01-21T12:00,3.525,6.168,6.931,10.000,154.99,27.030
2022-01-21T12:30,3.511,7.508,7.279,9.091,154.37,27.030
2022-01-21T13:00,3.548,6.664,6.873,10.000,151.82,27.030
2022-01-21T13:30,3.557,6.251,7.039,9.091,143.12,27.030
2022-01-21T14:00,3.286,6.108,6.894,9.091,144.70,26.930
2022-01-21T14:30,3.138,5.096,6.558,10.000,150.86,26.930
2022-01-21T15:00,3.328,5.939,6.617,10.000,143.30,26.930
2022-01-21T15:30,3.321,5.216,6.765,9.524,139.87,26.930
2022-01-21T16:00,3.675,7.247,6.957,9.091,139.78,26.890
2022-01-21T16:30,3.427,5.192,6.668,10.000,123.87,26.890
2022-01-21T17:00,3.050,4.746,6.345,9.524,123.16,26.890
2022-01-21T17:30,3.305,5.774,6.567,10.000,143.74,26.890
2022-01-21T18:00,3.249,5.043,6.743,9.091,132.04,26.840
2022-01-21T18:30,3.027,5.554,6.508,8.696,133.27,26.790
2022-01-21T19:00,3.015,5.184,6.544,9.091,134.15,26.790
2022-01-21T19:30,3.244,4.833,6.921,9.524,147.25,26.890
2022-01-21T20:00,3.149,6.200,6.422,9.524,136.70,26.840
2022-01-21T20:30,3.480,6.119,6.837,10.000,139.78,26.890
2022-01-21T21:00,3.412,5.474,6.775,9.524,136.53,26.890
2022-01-21T21:30,3.333,6.435,6.846,9.524,144.09,26.890
2022-01-21T22:00,3.207,5.448,6.776,9.524,143.91,26.890
2022-01-21T22:30,3.060,5.078,6.676,9.524,142.51,26.890
2022-01-21T23:00,3.386,6.210,6.683,10.000,140.66,26.840
2022-01-21T23:30,3.127,5.204,6.499,10.000,135.38,26.790
2022-01-22T00:00,3.350,6.386,6.921,9.091,125.71,26.790
2022-01-22T00:30,3.293,4.908,6.534,9.091,139.34,26.790
2022-01-22T01:00,3.381,5.877,6.609,9.524,137.49,26.790
2022-01-22T01:30,3.219,5.313,6.443,9.524,131.43,26.790
2022-01-22T02:00,3.220,5.302,6.381,9.524,139.96,26.790
2022-01-22T02:30,3.516,6.480,6.784,9.524,131.96,26.790
2022-01-22T03:00,3.087,5.562,6.451,9.091,132.48,26.740
2022-01-22T03:30,3.205,4.917,6.727,9.524,137.41,26.790
2022-01-22T04:00,3.202,4.464,6.886,9.524,124.66,26.790
2022-01-22T04:30,2.889,4.922,6.531,9.091,121.76,26.790
2022-01-22T05:00,2.840,5.177,6.282,8.696,126.42,26.790
2022-01-22T05:30,2.721,4.573,6.087,9.524,121.76,26.790
2022-01-22T06:00,2.780,4.488,6.322,9.524,138.37,26.790
2022-01-22T06:30,2.701,4.460,5.950,8.000,132.04,26.790
2022-01-22T07:00,2.955,4.832,6.610,9.091,139.69,26.790
2022-01-22T07:30,2.813,4.524,6.139,9.091,130.02,26.890
2022-01-22T08:00,2.951,4.573,6.352,9.524,126.51,26.890
2022-01-22T08:30,2.766,4.014,6.304,8.696,115.60,26.890
2022-01-22T09:00,2.756,4.581,6.268,9.091,128.00,26.890
2022-01-22T09:30,2.570,4.008,6.247,9.524,122.11,26.890
2022-01-22T10:00,2.693,4.583,6.442,9.091,127.91,26.890
2022-01-22T10:30,2.505,5.753,6.347,9.091,121.05,26.890
2022-01-22T11:00,2.538,4.014,6.535,8.696,117.71,26.890
2022-01-22T11:30,2.554,4.162,6.331,9.091,119.56,26.930
2022-01-22T12:00,2.479,4.327,6.106,9.524,120.09,26.980
2022-01-22T12:30,2.442,4.025,6.538,9.524,120.79,26.980
2022-01-22T13:00,2.428,4.349,6.404,8.696,122.73,27.030
2022-01-22T13:30,2.630,4.148,6.807,9.091,121.67,27.030
2022-01-22T14:00,2.485,4.007,6.221,9.091,119.56,27.030
2022-01-22T14:30,2.458,4.487,6.396,8.696,114.90,27.030
2022-01-22T15:00,2.638,4.712,6.431,9.091,122.64,27.030
2022-01-22T15:30,2.483,4.186,6.251,9.524,109.98,27.030
2022-01-22T16:00,2.676,3.826,6.464,9.091,126.24,27.030
2022-01-22T16:30,2.409,4.770,6.330,9.091,114.99,26.980
2022-01-22T17:00,2.471,4.415,6.335,9.091,123.60,26.980
2022-01-22T17:30,2.613,4.219,6.493,8.696,128.09,26.980
2022-01-22T18:00,2.447,3.772,6.273,8.696,117.45,26.930
2022-01-22T18:30,2.637,4.837,6.425,8.696,130.55,26.930
2022-01-22T19:00,2.481,4.581,6.034,8.696,113.41,26.930
2022-01-22T19:30,2.558,4.036,6.171,8.696,127.12,26.890
2022-01-22T20:00,2.413,4.391,6.088,8.696,118.24,26.930
2022-01-22T20:30,2.375,3.863,6.109,9.091,117.80,26.930
2022-01-22T21:00,2.266,3.994,5.823,8.696,111.65,26.890
2022-01-22T21:30,2.518,4.125,6.280,8.333,117.36,26.890
2022-01-22T22:00,2.316,3.485,5.970,8.333,128.62,26.890
2022-01-22T22:30,2.320,3.449,6.000,8.696,139.96,26.890
2022-01-22T23:00,2.351,3.939,6.041,8.000,120.53,26.890
2022-01-22T23:30,2.383,4.120,6.251,8.333,126.24,26.890
2022-01-23T00:00,2.430,3.739,6.243,8.696,133.80,26.890
2022-01-23T00:30,2.384,3.824,5.988,8.333,114.11,26.890
2022-01-23T01:00,2.650,5.066,6.361,8.333,129.05,26.890
2022-01-23T01:30,2.431,3.944,6.106,8.333,126.07,26.890
2022-01-23T02:00,2.545,4.960,6.167,9.091,116.84,26.890
2022-01-23T02:30,2.317,3.433,6.358,8.333,120.00,26.890
2022-01-23T03:00,2.563,3.927,6.361,8.333,128.00,26.840
2022-01-23T03:30,2.351,3.919,5.854,7.692,122.90,26.790
2022-01-23T04:00,2.555,5.994,5.971,8.000,125.63,26.790
2022-01-23T04:30,2.341,3.727,6.282,7.692,126.42,26.740
2022-01-23T05:00,2.420,4.180,5.975,8.333,133.54,26.700
2022-01-23T05:30,2.478,4.050,6.204,8.000,124.57,26.650
2022-01-23T06:00,2.541,3.816,6.429,8.696,119.56,26.600
2022-01-23T06:30,2.318,3.604,6.023,9.091,118.42,26.550
2022-01-23T07:00,2.275,4.093,5.837,8.333,118.51,26.550
2022-01-23T07:30,2.213,3.675,5.897,8.696,132.22,26.600
2022-01-23T08:00,2.249,3.584,5.915,7.692,143.30,26.650
2022-01-23T08:30,2.082,3.918,6.106,8.696,124.22,26.650
2022-01-23T09:00,1.983,3.530,6.058,9.091,122.90,26.650
2022-01-23T09:30,2.061,3.296,6.089,8.000,119.74,26.740
2022-01-23T10:00,2.031,3.510,6.091,8.000,125.45,26.740
2022-01-23T10:30,2.018,3.345,5.897,8.000,122.02,26.790
2022-01-23T11:00,2.095,3.306,6.327,8.000,126.86,26.790
2022-01-23T11:30,2.090,3.199,6.096,8.000,120.62,26.840
2022-01-23T12:00,1.962,3.318,6.122,9.091,101.98,26.890
2022-01-23T12:30,1.967,3.086,6.210,9.091,137.32,26.890
2022-01-23T13:00,2.067,3.314,6.565,8.333,121.76,26.890
2022-01-23T13:30,2.031,2.841,6.396,7.692,102.42,26.890
2022-01-23T14:00,1.952,3.605,6.291,8.000,140.66,26.930
2022-01-23T14:30,1.980,3.373,6.457,8.333,117.89,26.980
2022-01-23T15:00,2.007,3.156,6.416,8.696,105.05,26.930
2022-01-23T15:30,2.038,3.426,6.358,8.333,116.57,27.030
2022-01-23T16:00,2.024,3.439,6.129,8.333,112.00,27.030
2022-01-23T16:30,1.925,3.112,6.253,8.333,98.20,27.030
2022-01-23T17:00,2.039,3.345,6.286,7.692,111.91,27.030
2022-01-23T17:30,1.844,2.946,6.239,7.692,111.03,27.030
2022-01-23T18:00,1.844,2.842,6.451,8.696,105.85,27.030
2022-01-23T18:30,1.960,3.018,6.345,8.696,102.24,27.030
2022-01-23T19:00,1.926,3.436,6.436,8.696,91.16,27.030
2022-01-23T19:30,1.913,3.709,6.327,8.333,95.65,27.030
2022-01-23T20:00,1.944,3.133,6.667,8.333,87.82,26.980
2022-01-23T20:30,1.885,4.024,6.511,8.696,95.65,26.980
2022-01-23T21:00,1.974,2.911,6.674,9.091,91.34,26.980
2022-01-23T21:30,2.054,3.731,6.632,9.524,82.20,26.980
2022-01-23T22:00,2.058,4.130,6.548,8.696,109.19,26.980
2022-01-23T22:30,1.836,2.969,6.506,9.524,78.95,26.980
2022-01-23T23:00,1.967,2.993,6.748,10.000,89.49,26.930
2022-01-23T23:30,1.945,3.967,6.347,10.000,79.30,26.980
2022-01-24T00:00,2.030,3.034,6.757,10.000,80.00,26.980
2022-01-24T00:30,2.017,3.095,6.539,10.000,74.99,27.030
2022-01-24T01:00,1.958,3.025,6.649,9.524,81.76,27.030
2022-01-24T01:30,1.940,2.896,6.664,10.000,74.90,27.030
2022-01-24T02:00,2.001,3.457,6.883,10.526,94.59,27.030
2022-01-24T02:30,2.049,3.592,6.566,9.091,76.75,27.030
2022-01-24T03:00,2.027,3.085,6.585,10.000,78.42,27.030
2022-01-24T03:30,1.889,3.178,6.257,10.000,74.55,27.030
2022-01-24T04:00,1.908,2.777,6.673,8.333,83.60,27.030
2022-01-24T04:30,1.776,3.058,6.411,9.091,89.05,27.030
2022-01-24T05:00,1.984,3.391,6.592,9.091,88.35,27.030
2022-01-24T05:30,1.796,2.964,6.195,9.524,86.86,27.030
2022-01-24T06:00,1.850,2.889,6.569,9.524,85.01,27.030
2022-01-24T06:30,1.945,3.105,6.880,10.526,79.82,27.030
2022-01-24T07:00,1.889,3.231,6.963,10.526,80.09,27.030
2022-01-24T07:30,1.818,3.269,6.609,10.000,81.23,27.030
2022-01-24T08:00,1.859,2.857,6.426,10.526,82.20,27.030
2022-01-24T08:30,1.865,4.200,6.347,10.526,86.95,27.030
2022-01-24T09:00,1.865,2.997,6.651,9.524,78.77,27.030
2022-01-24T09:30,2.058,3.295,6.486,10.526,77.01,27.080
2022-01-24T10:00,2.052,3.229,6.553,10.526,76.57,27.130
2022-01-24T10:30,1.946,2.953,6.250,10.000,83.43,27.130
2022-01-24T11:00,2.052,3.320,6.686,10.000,81.23,27.220
2022-01-24T11:30,2.145,3.696,6.766,10.526,79.38,27.220
2022-01-24T12:00,2.064,3.388,6.476,10.000,80.00,27.170
2022-01-24T12:30,1.916,3.223,6.458,10.526,85.80,27.220
2022-01-24T13:00,1.956,3.349,6.173,8.333,104.97,27.220
2022-01-24T13:30,1.944,3.498,6.282,9.524,88.00,27.170
2022-01-24T14:00,2.095,3.034,6.762,9.524,93.27,27.170
2022-01-24T14:30,2.012,3.687,6.393,10.000,88.00,27.170
2022-01-24T15:00,2.130,3.618,6.414,9.091,85.71,27.170
2022-01-24T15:30,1.999,3.754,6.433,10.000,89.41,27.170
2022-01-24T16:00,2.001,3.130,6.510,10.000,88.09,27.170
2022-01-24T16:30,2.013,3.994,6.306,10.000,80.35,27.220
2022-01-24T17:00,1.871,2.951,6.163,10.526,100.31,27.170
2022-01-24T17:30,1.800,2.858,6.197,10.526,87.30,27.130
2022-01-24T18:00,1.956,2.874,6.457,9.524,83.34,27.080
2022-01-24T18:30,1.874,3.045,6.466,10.526,87.47,27.130
2022-01-24T19:00,1.767,2.957,6.177,10.526,87.30,27.130
2022-01-24T19:30,1.827,2.953,6.083,9.091,102.15,27.170
2022-01-24T20:00,1.761,2.968,5.928,10.526,95.12,27.130
2022-01-24T20:30,1.696,3.332,5.858,10.526,88.70,27.130
2022-01-24T21:00,1.605,2.746,6.105,10.000,90.02,27.130
2022-01-24T21:30,1.671,3.119,6.129,10.526,97.05,27.130
2022-01-24T22:00,1.712,2.909,6.115,10.526,96.35,27.170
2022-01-24T22:30,1.683,2.812,6.290,10.526,98.81,27.170
2022-01-24T23:00,1.714,2.745,6.217,10.000,100.92,27.170
2022-01-24T23:30,1.718,2.938,6.239,10.526,88.09,27.170
2022-01-25T00:00,1.846,3.117,6.419,9.524,103.21,27.170
2022-01-25T00:30,1.870,3.376,6.378,10.000,89.85,27.170
2022-01-25T01:00,1.720,2.789,6.383,10.526,86.59,27.130
2022-01-25T01:30,1.745,3.230,6.315,10.526,88.97,27.130
2022-01-25T02:00,1.780,3.697,6.180,10.526,88.53,27.080
2022-01-25T02:30,1.746,2.854,6.542,10.000,122.99,27.080
2022-01-25T03:00,1.770,3.281,6.254,10.000,94.24,27.080
2022-01-25T03:30,1.771,3.108,6.589,9.524,96.09,27.080
2022-01-25T04:00,1.896,3.056,6.803,10.000,92.04,27.080
2022-01-25T04:30,1.751,2.762,6.455,10.000,81.58,27.080
2022-01-25T05:00,1.803,3.625,6.683,10.000,89.05,27.080
2022-01-25T05:30,1.619,2.874,6.303,9.091,106.46,27.080
2022-01-25T06:00,1.588,2.766,6.379,10.000,85.98,27.080
2022-01-25T06:30,1.754,2.818,6.460,10.526,102.86,27.080
2022-01-25T07:00,1.710,2.826,6.972,9.091,106.64,27.130
2022-01-25T07:30,1.629,2.839,6.030,8.696,120.62,27.080
2022-01-25T08:00,1.793,2.915,6.692,10.000,96.62,27.130
2022-01-25T08:30,1.659,2.617,6.796,10.000,89.49,27.130
2022-01-25T09:00,1.905,3.422,6.987,10.526,131.52,27.170
2022-01-25T09:30,1.857,3.027,7.329,11.111,119.38,27.170
2022-01-25T10:00,1.870,2.776,7.197,9.524,121.49,27.220
2022-01-25T10:30,2.073,3.453,7.054,9.524,125.27,27.270
2022-01-25T11:00,2.212,3.637,7.777,10.526,112.53,27.270
2022-01-25T11:30,2.131,3.662,7.723,10.000,113.85,27.270
2022-01-25T12:00,1.990,3.233,7.625,9.091,122.11,27.270
2022-01-25T12:30,2.239,3.694,7.847,10.526,121.41,27.320
2022-01-25T13:00,2.522,3.626,8.456,10.000,118.33,27.320
2022-01-25T13:30,2.350,3.274,7.965,10.000,119.65,27.410
2022-01-25T14:00,2.381,3.608,7.923,10.526,120.70,27.460
2022-01-25T14:30,2.381,4.862,7.843,10.000,110.24,27.460
2022-01-25T15:00,2.080,3.533,7.201,10.526,109.27,27.460
2022-01-25T15:30,2.070,3.017,7.245,10.000,119.74,27.410
2022-01-25T16:00,2.197,3.500,7.544,10.000,135.91,27.370
2022-01-25T16:30,2.224,3.746,7.755,10.000,128.97,27.370
2022-01-25T17:00,2.229,3.403,7.784,10.526,124.66,27.320
2022-01-25T17:30,1.913,3.005,7.039,9.524,108.84,27.320
2022-01-25T18:00,2.155,3.476,7.633,10.000,136.53,27.320
2022-01-25T18:30,1.830,3.489,7.059,10.526,126.77,27.320
2022-01-25T19:00,2.031,3.263,6.737,10.000,131.87,27.320
2022-01-25T19:30,2.014,3.353,7.294,10.526,123.34,27.320
2022-01-25T20:00,2.157,3.457,7.306,10.000,128.88,27.320
2022-01-25T20:30,2.007,3.249,7.688,11.111,142.86,27.320
2022-01-25T21:00,2.189,3.413,7.443,10.526,133.80,27.320
2022-01-25T21:30,2.002,3.429,7.349,10.000,132.31,27.320
2022-01-25T22:00,2.135,3.309,7.510,10.526,130.81,27.320
2022-01-25T22:30,2.306,4.446,7.394,10.526,128.53,27.270
2022-01-25T23:00,1.998,3.305,7.508,10.000,138.11,27.320
2022-01-25T23:30,2.283,3.738,7.586,10.000,128.53,27.370
2022-01-26T00:00,1.936,3.217,7.197,10.000,133.54,27.320
2022-01-26T00:30,2.027,2.982,7.630,10.526,135.56,27.370
2022-01-26T01:00,2.126,3.733,7.650,10.000,132.04,27.370
2022-01-26T01:30,2.014,4.279,7.257,10.000,125.45,27.370
2022-01-26T02:00,2.213,4.118,7.570,10.000,136.79,27.370
2022-01-26T02:30,1.992,2.992,7.522,9.524,138.02,27.370
2022-01-26T03:00,2.170,3.364,8.094,9.524,126.59,27.320
2022-01-26T03:30,1.972,2.832,7.685,10.000,132.84,27.370
2022-01-26T04:00,1.984,4.032,7.398,9.524,128.26,27.320
2022-01-26T04:30,1.800,2.960,7.335,10.526,137.23,27.320
2022-01-26T05:00,2.016,3.520,7.861,10.000,130.64,27.320
2022-01-26T05:30,1.977,3.371,7.728,8.696,130.11,27.320
2022-01-26T06:00,1.946,3.355,7.419,10.000,136.53,27.270
2022-01-26T06:30,2.064,3.519,7.323,9.524,124.48,27.270
