Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2024-01-25T15:30,1.353,2.053,6.295,10.526,131.17,27.220
2024-01-25T16:00,1.470,2.194,6.313,9.524,114.29,27.130
2024-01-25T16:30,1.462,2.226,6.130,10.526,118.51,27.130
2024-01-25T17:00,1.353,2.012,5.677,9.524,120.62,27.030
2024-01-25T17:30,1.468,2.571,6.245,10.526,135.39,27.030
2024-01-25T18:00,1.389,2.275,5.764,10.526,131.44,26.890
2024-01-25T18:30,1.299,2.538,5.317,9.524,127.75,26.790
2024-01-25T19:00,1.308,2.294,5.612,10.526,129.59,26.740
2024-01-25T19:30,1.335,2.524,5.470,9.091,124.58,26.740
2024-01-25T20:00,1.313,2.581,5.292,9.524,104.27,26.790
2024-01-25T20:30,1.294,2.243,5.359,10.000,114.21,27.030
2024-01-25T21:00,1.388,2.357,5.481,9.524,109.20,27.130
2024-01-25T21:30,1.342,2.281,5.226,9.091,92.40,27.030
2024-01-25T22:00,1.266,2.210,4.841,9.524,76.93,27.130
2024-01-25T22:30,1.268,2.114,5.218,8.696,61.55,27.130
2024-01-25T23:00,1.326,2.335,5.131,9.091,83.70,27.080
2024-01-25T23:30,1.217,1.961,4.898,9.524,122.91,27.130
2024-01-26T00:00,1.299,2.269,4.954,9.524,122.12,27.080
2024-01-26T00:30,1.183,2.243,4.878,10.526,126.43,27.080
2024-01-26T01:00,1.274,2.099,5.119,10.000,113.06,27.080
2024-01-26T01:30,1.240,2.591,5.105,10.526,119.04,27.030
2024-01-26T02:00,1.168,1.882,5.164,10.526,94.60,27.030
2024-01-26T02:30,1.187,1.913,5.004,10.526,109.28,26.980
2024-01-26T03:00,1.192,1.894,5.386,10.000,115.09,26.980
2024-01-26T03:30,1.050,1.720,5.088,10.526,111.92,26.980
2024-01-26T04:00,1.086,1.732,5.374,10.526,116.84,27.030
2024-01-26T04:30,1.127,1.679,5.625,10.000,122.12,26.980
2024-01-26T05:00,1.149,1.970,5.486,10.526,113.33,26.930
2024-01-26T05:30,1.084,1.778,5.968,10.000,114.12,26.930
2024-01-26T06:00,1.129,1.600,6.134,10.000,118.69,26.930
2024-01-26T06:30,1.047,1.864,5.821,10.526,113.77,26.930
2024-01-26T07:00,1.012,1.819,5.289,10.000,118.69,26.930
2024-01-26T07:30,0.999,1.961,4.536,9.091,107.09,26.890
2024-01-26T08:00,1.080,2.168,4.444,10.000,105.06,27.030
2024-01-26T08:30,1.046,2.280,4.596,10.000,95.22,27.030
2024-01-26T09:00,1.083,1.842,4.467,10.000,97.42,27.030
2024-01-26T09:30,1.043,1.784,4.481,10.000,97.94,27.080
2024-01-26T10:00,1.137,2.060,4.506,10.000,97.59,26.700
2024-01-26T10:30,1.083,1.827,4.165,10.000,95.31,26.980
2024-01-26T11:00,1.088,1.912,4.061,9.524,92.58,27.080
2024-01-26T11:30,1.194,1.883,4.206,9.524,86.34,27.130
2024-01-26T12:00,1.169,2.219,4.284,9.524,91.79,27.170
2024-01-26T12:30,1.140,1.982,4.317,11.111,97.24,27.270
2024-01-26T13:00,1.161,1.874,4.362,10.000,86.34,27.410
2024-01-26T13:30,1.194,1.913,4.413,10.000,97.33,27.410
2024-01-26T14:00,1.198,2.116,4.276,9.091,89.24,27.460
2024-01-26T14:30,1.245,2.077,4.346,10.526,83.53,27.410
2024-01-26T15:00,1.156,1.914,4.253,10.000,98.03,27.410
2024-01-26T15:30,1.164,1.940,4.182,9.524,85.72,27.460
2024-01-26T16:00,1.275,2.092,4.139,5.405,56.98,27.510
2024-01-26T16:30,1.201,1.870,4.126,11.111,100.93,27.460
2024-01-26T17:00,1.284,2.650,4.418,11.111,98.65,27.410
2024-01-26T17:30,1.236,1.929,4.356,10.526,51.96,27.410
2024-01-26T18:00,1.230,2.262,4.395,5.556,57.77,27.370
2024-01-26T18:30,1.290,2.248,4.362,5.882,49.06,27.320
2024-01-26T19:00,1.321,2.229,4.333,6.061,51.88,27.320
2024-01-26T19:30,1.251,1.972,4.129,5.882,89.59,27.270
2024-01-26T20:00,1.312,2.175,4.075,6.250,61.81,27.220
2024-01-26T20:30,1.350,2.297,4.159,5.714,39.75,27.170
2024-01-26T21:00,1.324,2.240,3.891,5.882,57.68,27.170
2024-01-26T21:30,1.334,2.295,3.995,5.556,44.32,27.130
2024-01-26T22:00,1.439,2.836,4.157,6.061,56.71,27.130
2024-01-26T22:30,1.389,2.559,4.255,6.061,44.14,27.080
2024-01-26T23:00,1.347,2.264,4.181,6.250,46.43,27.080
2024-01-26T23:30,1.379,2.824,4.125,6.061,90.91,27.030
2024-01-27T00:00,1.308,2.163,3.939,5.405,47.75,27.030
2024-01-27T00:30,1.373,2.153,4.066,5.882,85.46,27.030
2024-01-27T01:00,1.313,2.512,4.082,10.526,51.00,27.080
2024-01-27T01:30,1.248,2.270,4.010,6.667,57.24,27.080
2024-01-27T02:00,1.252,1.972,3.916,10.526,85.20,27.080
2024-01-27T02:30,1.226,2.181,3.803,10.526,90.47,27.030
2024-01-27T03:00,1.305,2.160,3.896,10.526,97.68,27.030
2024-01-27T03:30,1.296,2.280,4.005,10.000,90.73,27.030
2024-01-27T04:00,1.197,2.429,3.869,10.526,93.99,27.030
2024-01-27T04:30,1.193,2.040,3.791,10.526,84.23,27.030
2024-01-27T05:00,1.170,2.050,3.734,9.524,78.95,27.030
2024-01-27T05:30,1.175,1.973,3.821,10.000,83.61,26.930
2024-01-27T06:00,1.122,2.128,3.792,10.526,82.38,26.930
2024-01-27T06:30,1.147,1.914,3.967,10.526,81.06,27.030
2024-01-27T07:00,1.077,1.605,3.804,9.524,85.55,27.030
2024-01-27T07:30,1.106,1.673,3.827,9.524,73.77,27.030
2024-01-27T08:00,1.098,1.853,3.981,9.524,79.22,26.980
2024-01-27T08:30,1.030,1.761,3.957,10.000,95.31,26.980
2024-01-27T09:00,1.023,2.109,4.085,10.000,74.82,26.980
2024-01-27T09:30,0.963,1.729,3.716,9.524,88.62,27.030
2024-01-27T10:00,1.027,1.990,3.938,9.524,84.05,27.030
2024-01-27T10:30,0.970,1.742,3.752,9.524,89.24,27.130
2024-01-27T11:00,1.014,1.660,3.840,10.000,85.90,27.170
2024-01-27T11:30,0.960,1.616,3.624,9.524,105.50,27.220
2024-01-27T12:00,0.962,1.551,3.760,9.524,79.04,27.220
2024-01-27T12:30,1.030,1.793,3.840,10.000,89.06,27.370
2024-01-27T13:00,0.916,1.609,3.550,9.091,86.95,27.460
2024-01-27T13:30,0.920,1.659,3.583,10.000,99.53,27.560
2024-01-27T14:00,0.968,1.694,3.559,9.524,104.36,27.560
2024-01-27T14:30,0.978,1.835,3.433,9.091,82.29,27.560
2024-01-27T15:00,0.964,1.879,3.424,9.091,51.35,27.510
2024-01-27T15:30,0.993,1.849,3.499,9.524,80.18,27.460
2024-01-27T16:00,1.032,1.909,3.478,9.524,89.50,27.370
2024-01-27T16:30,0.990,1.858,3.455,9.524,97.33,27.370
2024-01-27T17:00,1.009,1.982,3.403,8.333,71.31,27.370
2024-01-27T17:30,1.049,1.925,3.534,9.524,85.28,27.410
2024-01-27T18:00,1.049,2.057,3.396,9.524,87.31,27.410
2024-01-27T18:30,1.056,2.415,3.486,10.000,73.06,27.370
2024-01-27T19:00,1.116,1.980,3.565,9.524,90.56,27.370
2024-01-27T19:30,1.193,2.020,3.736,6.452,147.26,27.320
2024-01-27T20:00,1.294,2.329,3.923,9.524,102.69,27.270
2024-01-27T20:30,1.326,2.148,4.009,8.696,142.87,27.270
2024-01-27T21:00,1.421,2.701,3.905,9.091,130.21,27.270
2024-01-27T21:30,1.467,2.412,4.288,8.696,154.73,27.220
2024-01-27T22:00,1.546,2.371,4.269,5.128,30.25,27.220
2024-01-27T22:30,1.580,2.602,4.103,8.333,154.21,27.170
2024-01-27T23:00,1.503,2.798,4.188,8.696,155.44,27.130
2024-01-27T23:30,1.531,2.559,4.319,8.333,164.05,27.130
2024-01-28T00:00,1.476,2.436,4.537,8.000,166.78,27.080
2024-01-28T00:30,1.423,2.236,4.215,8.333,54.43,27.080
2024-01-28T01:00,1.425,2.550,4.114,8.333,190.16,27.080
2024-01-28T01:30,1.429,2.424,4.252,5.882,160.36,27.130
2024-01-28T02:00,1.277,2.503,4.228,7.692,34.47,27.170
2024-01-28T02:30,1.200,2.043,3.989,5.556,52.14,27.220
2024-01-28T03:00,1.218,2.084,4.139,6.667,113.86,27.320
2024-01-28T03:30,1.206,2.034,4.164,9.524,144.71,27.320
2024-01-28T04:00,1.165,2.017,4.141,6.250,99.88,27.320
2024-01-28T04:30,1.213,2.242,4.492,9.091,155.26,27.320
2024-01-28T05:00,1.368,2.544,4.838,9.524,147.96,27.270
2024-01-28T05:30,1.365,2.394,5.088,5.882,123.09,27.080
2024-01-28T06:00,1.276,2.413,5.195,5.405,172.32,27.130
2024-01-28T06:30,1.325,2.347,5.144,9.091,161.77,27.220
2024-01-28T07:00,1.194,1.893,5.044,9.524,150.95,27.220
2024-01-28T07:30,1.324,2.190,5.284,9.091,167.48,27.220
2024-01-28T08:00,1.239,1.970,5.500,9.091,168.62,27.220
2024-01-28T08:30,1.274,2.003,5.647,9.091,173.46,27.170
2024-01-28T09:00,1.337,2.673,5.630,9.091,170.47,27.130
2024-01-28T09:30,1.328,2.169,5.764,8.696,181.90,27.080
2024-01-28T10:00,1.263,2.082,5.751,9.091,166.34,27.030
2024-01-28T10:30,1.383,2.246,6.373,8.696,172.32,26.980
2024-01-28T11:00,1.292,1.787,6.330,8.696,150.78,26.890
2024-01-28T11:30,1.240,2.445,6.546,10.526,150.78,26.790
2024-01-28T12:00,1.289,2.056,6.563,11.111,165.99,26.600
2024-01-28T12:30,1.458,2.409,6.760,10.526,164.32,26.410
2024-01-28T13:00,1.328,2.303,6.522,10.526,159.13,26.600
2024-01-28T13:30,1.339,1.857,6.748,10.000,164.93,26.650
2024-01-28T14:00,1.485,2.736,7.093,9.524,158.34,26.890
2024-01-28T14:30,1.442,2.740,6.949,9.524,166.69,27.130
2024-01-28T15:00,1.572,2.918,7.254,8.696,164.67,27.080
2024-01-28T15:30,1.746,2.931,7.317,9.091,163.96,27.270
2024-01-28T16:00,1.548,2.634,7.027,9.524,164.40,27.320
2024-01-28T16:30,1.743,3.355,7.010,9.524,164.93,27.170
2024-01-28T17:00,1.881,2.905,7.205,9.524,165.46,27.270
2024-01-28T17:30,2.077,3.266,7.484,9.091,155.79,27.170
2024-01-28T18:00,1.973,4.164,7.373,11.111,157.11,27.170
2024-01-28T18:30,1.979,3.267,7.495,8.333,159.39,27.220
2024-01-28T19:00,1.832,2.701,7.129,11.111,149.28,27.130
2024-01-28T19:30,1.847,3.054,6.897,10.526,150.60,26.550
2024-01-28T20:00,1.752,2.980,6.792,11.111,151.39,25.940
2024-01-28T20:30,1.611,2.608,6.396,9.091,153.15,25.280
2024-01-28T21:00,1.480,2.891,6.181,10.526,152.27,25.840
2024-01-28T21:30,1.323,1.918,5.602,11.111,147.53,25.330
2024-01-28T22:00,1.249,1.987,5.387,11.765,146.03,25.000
2024-01-28T22:30,1.289,2.040,5.898,10.526,154.47,25.610
2024-01-28T23:00,1.260,2.200,5.730,10.526,150.51,25.890
2024-01-28T23:30,1.270,2.134,5.686,9.524,147.09,25.750
2024-01-29T00:00,1.147,1.898,5.724,8.333,148.14,25.610
2024-01-29T00:30,1.119,2.145,5.277,10.000,143.22,25.750
2024-01-29T01:00,1.049,1.749,5.301,9.524,145.33,27.270
2024-01-29T01:30,1.129,1.948,5.560,10.526,155.79,27.270
2024-01-29T02:00,1.094,2.322,5.268,11.765,150.60,27.320
2024-01-29T02:30,1.080,1.580,5.533,11.111,154.47,27.320
2024-01-29T03:00,1.201,1.950,5.636,8.333,161.24,27.270
2024-01-29T03:30,1.257,2.103,6.084,11.111,150.43,27.320
2024-01-29T04:00,1.125,1.883,5.463,11.765,144.62,27.270
2024-01-29T04:30,1.150,1.911,5.696,11.111,147.79,27.320
2024-01-29T05:00,1.195,2.101,5.632,10.000,128.80,27.320
2024-01-29T05:30,1.157,1.732,5.768,11.765,126.07,27.370
2024-01-29T06:00,1.212,1.953,5.696,11.111,150.25,27.370
2024-01-29T06:30,1.149,1.716,5.617,11.111,162.47,27.410
2024-01-29T07:00,1.139,1.886,5.362,10.526,167.83,27.460
2024-01-29T07:30,1.184,1.944,5.294,10.526,164.32,27.460
2024-01-29T08:00,1.179,1.865,5.325,11.111,154.82,27.510
2024-01-29T08:30,1.172,1.972,5.146,11.111,149.90,27.660
2024-01-29T09:00,1.267,2.245,5.617,10.526,165.02,27.700
2024-01-29T09:30,1.210,2.057,5.547,10.526,156.49,27.800
2024-01-29T10:00,1.179,2.084,5.243,10.526,162.12,27.850
2024-01-29T10:30,1.160,1.851,5.194,7.692,145.77,27.950
2024-01-29T11:00,1.187,1.843,5.347,10.526,158.43,28.090
2024-01-29T11:30,1.178,2.047,5.273,10.000,138.29,28.240
2024-01-29T12:00,1.307,2.246,5.404,7.692,131.70,28.290
2024-01-29T12:30,1.316,2.216,5.679,8.000,158.87,28.240
2024-01-29T13:00,1.367,2.137,5.683,9.524,140.67,28.240
2024-01-29T13:30,1.307,2.050,5.495,7.143,139.00,28.340
2024-01-29T14:00,1.455,2.288,5.897,8.696,152.45,28.240
2024-01-29T14:30,1.549,2.686,5.752,7.692,155.96,28.240
2024-01-29T15:00,1.491,2.424,5.829,9.091,148.76,28.240
2024-01-29T15:30,1.528,2.416,6.082,8.696,154.03,28.240
2024-01-29T16:00,1.450,2.705,5.661,8.000,159.66,28.140
2024-01-29T16:30,1.508,2.329,5.790,8.000,150.60,28.190
2024-01-29T17:00,1.466,2.679,5.613,8.696,160.10,28.140
2024-01-29T17:30,1.460,2.550,5.696,9.091,144.54,28.090
2024-01-29T18:00,1.413,2.652,5.322,8.000,153.06,28.090
2024-01-29T18:30,1.491,2.505,5.440,8.333,160.10,27.950
2024-01-29T19:00,1.405,2.707,5.169,7.143,157.81,27.850
2024-01-29T19:30,1.563,2.314,5.614,8.333,154.29,27.850
2024-01-29T20:00,1.629,3.054,5.535,7.692,158.95,27.900
2024-01-29T20:30,1.652,3.444,5.776,8.000,161.94,27.850
2024-01-29T21:00,1.732,3.034,5.524,7.407,155.61,27.750
2024-01-29T21:30,1.738,2.994,5.654,7.692,163.35,27.660
2024-01-29T22:00,1.766,2.913,5.343,8.000,153.77,27.610
2024-01-29T22:30,1.698,2.724,5.232,7.407,148.76,27.610
2024-01-29T23:00,1.747,2.558,5.293,7.407,148.49,27.610
2024-01-29T23:30,1.703,2.703,5.246,8.000,157.99,27.560
2024-01-30T00:00,1.713,2.715,5.310,9.091,157.11,27.560
2024-01-30T00:30,1.756,2.600,5.484,7.407,155.26,27.560
2024-01-30T01:00,1.804,3.361,5.522,8.000,148.49,27.750
2024-01-30T01:30,1.726,2.967,5.577,9.524,138.21,27.800
2024-01-30T02:00,1.854,2.941,5.662,7.692,156.67,27.850
2024-01-30T02:30,1.890,3.588,5.971,9.524,142.95,27.800
2024-01-30T03:00,1.807,2.817,5.871,7.692,152.01,27.850
2024-01-30T03:30,1.896,3.308,6.004,7.407,140.23,27.750
2024-01-30T04:00,1.663,2.908,5.680,7.143,153.77,27.750
2024-01-30T04:30,1.764,2.955,5.624,7.692,143.22,27.800
2024-01-30T05:00,1.772,3.361,5.464,7.692,147.26,27.800
2024-01-30T05:30,1.731,2.700,5.670,7.692,135.66,27.750
2024-01-30T06:00,1.634,2.570,5.198,7.692,156.49,27.750
2024-01-30T06:30,1.837,3.281,5.314,8.000,149.11,27.700
2024-01-30T07:00,1.682,3.252,5.352,8.333,149.81,27.660
2024-01-30T07:30,1.776,3.025,5.332,8.333,143.66,27.460
2024-01-30T08:00,1.794,2.439,5.633,7.692,133.20,27.410
2024-01-30T08:30,1.872,3.145,5.507,8.333,145.06,27.410
2024-01-30T09:00,1.765,2.974,5.190,10.000,176.45,27.510
2024-01-30T09:30,1.723,3.108,5.093,7.692,143.31,27.510
2024-01-30T10:00,1.892,3.380,5.420,8.333,140.40,27.660
2024-01-30T10:30,1.831,3.796,5.266,8.000,156.76,27.610
2024-01-30T11:00,1.902,3.129,5.301,7.692,130.91,27.610
2024-01-30T11:30,1.929,3.561,5.169,7.692,128.36,27.850
2024-01-30T12:00,1.951,3.054,5.188,8.000,144.62,27.950
2024-01-30T12:30,1.742,3.136,5.238,7.407,122.47,27.950
2024-01-30T13:00,1.825,2.955,5.006,7.407,136.45,27.850
2024-01-30T13:30,1.981,4.002,5.568,8.000,140.49,27.800
2024-01-30T14:00,2.080,3.583,5.555,8.000,141.81,27.850
2024-01-30T14:30,2.147,3.334,5.766,7.692,132.05,27.900
2024-01-30T15:00,2.072,3.896,5.491,8.000,129.24,27.900
2024-01-30T15:30,2.224,3.825,5.452,8.333,140.05,27.850
2024-01-30T16:00,2.308,4.083,5.803,8.333,133.46,27.750
2024-01-30T16:30,2.218,3.872,5.759,7.692,131.00,27.700
2024-01-30T17:00,2.381,4.574,5.771,7.143,150.60,27.700
2024-01-30T17:30,2.410,4.524,5.475,7.407,134.51,27.700
2024-01-30T18:00,2.532,4.245,5.727,7.692,140.93,27.660
2024-01-30T18:30,2.447,3.777,5.740,7.692,133.64,27.700
2024-01-30T19:00,2.351,4.630,5.597,7.407,127.48,27.660
2024-01-30T19:30,2.439,4.260,5.638,7.407,123.53,27.660
2024-01-30T20:00,2.222,3.746,5.830,8.000,123.26,27.660
2024-01-30T20:30,2.515,3.751,5.680,7.692,120.71,27.660
2024-01-30T21:00,2.603,3.863,5.795,8.000,113.06,27.560
2024-01-30T21:30,2.382,3.633,5.602,8.000,115.09,27.560
2024-01-30T22:00,2.418,4.013,5.583,7.692,117.99,27.510
2024-01-30T22:30,2.455,3.887,5.969,8.333,117.28,27.410
2024-01-30T23:00,2.560,4.507,5.848,8.333,117.55,27.320
2024-01-30T23:30,2.168,3.834,5.307,8.333,112.18,27.320
2024-01-31T00:00,2.429,3.884,5.929,8.000,112.27,27.220
2024-01-31T00:30,2.174,3.453,5.578,8.000,101.28,27.220
2024-01-31T01:00,2.260,3.576,5.955,8.333,103.75,27.370
2024-01-31T01:30,2.287,3.248,5.849,8.000,113.85,27.320
2024-01-31T02:00,2.280,4.121,6.025,7.692,106.12,27.320
2024-01-31T02:30,2.163,3.508,5.801,7.692,114.73,27.320
2024-01-31T03:00,2.215,3.386,5.895,8.000,107.70,27.370
2024-01-31T03:30,1.980,3.329,5.673,7.692,107.17,27.320
2024-01-31T04:00,2.016,3.112,5.441,8.000,113.50,27.320
2024-01-31T04:30,2.081,3.100,5.624,7.407,103.75,27.320
2024-01-31T05:00,1.902,3.618,5.463,7.143,120.54,27.270
2024-01-31T05:30,2.150,3.757,5.803,8.000,120.89,27.270
2024-01-31T06:00,1.987,3.049,5.426,7.692,129.42,27.220
2024-01-31T06:30,1.887,3.342,5.302,7.692,116.40,27.220
2024-01-31T07:00,1.748,3.237,5.204,7.692,104.45,27.270
2024-01-31T07:30,1.797,3.251,5.367,7.407,120.80,27.320
2024-01-31T08:00,1.929,3.245,5.230,7.143,133.37,27.320
2024-01-31T08:30,1.892,2.997,5.236,7.407,133.64,27.320
2024-01-31T09:00,1.777,2.832,5.140,7.692,112.89,27.370
2024-01-31T09:30,1.927,2.908,5.148,7.407,127.31,27.320
2024-01-31T10:00,2.009,3.413,5.302,7.407,122.56,27.370
2024-01-31T10:30,2.003,3.405,5.185,6.897,102.87,27.410
2024-01-31T11:00,2.194,4.020,5.283,7.143,117.20,27.460
2024-01-31T11:30,2.291,3.878,5.309,7.143,122.91,27.460
2024-01-31T12:00,2.287,3.648,5.421,6.897,137.33,27.460
2024-01-31T12:30,2.223,3.399,5.295,7.143,134.95,27.460
2024-01-31T13:00,2.397,3.703,5.296,7.407,121.24,27.460
2024-01-31T13:30,2.405,3.981,5.145,6.897,143.04,27.460
2024-01-31T14:00,2.362,3.900,5.192,7.143,124.14,27.510
2024-01-31T14:30,2.428,3.967,5.499,6.667,138.47,27.510
2024-01-31T15:00,2.360,3.790,5.208,7.407,138.56,27.460
2024-01-31T15:30,2.316,3.684,5.260,6.452,125.02,27.460
2024-01-31T16:00,2.448,3.895,5.364,6.897,130.38,27.510
2024-01-31T16:30,2.343,4.126,5.253,6.897,119.83,27.510
2024-01-31T17:00,2.334,4.094,5.294,6.667,132.05,27.510
2024-01-31T17:30,2.413,4.351,5.441,7.407,103.13,27.460
2024-01-31T18:00,2.406,3.568,5.351,7.407,136.80,27.460
2024-01-31T18:30,2.272,4.417,5.099,7.407,100.67,27.410
2024-01-31T19:00,2.225,3.669,4.934,7.143,110.87,27.410
2024-01-31T19:30,2.228,3.958,5.034,7.143,110.07,27.510
2024-01-31T20:00,2.285,4.145,5.316,7.407,114.82,27.610
2024-01-31T20:30,2.064,3.650,4.913,7.692,116.58,27.660
2024-01-31T21:00,2.099,3.764,5.007,7.143,112.18,27.660
2024-01-31T21:30,2.071,3.612,5.141,7.692,112.62,27.700
2024-01-31T22:00,2.113,3.826,4.969,7.407,106.12,27.700
2024-01-31T22:30,2.237,4.112,5.301,7.692,101.99,27.700
2024-01-31T23:00,2.200,3.735,5.483,7.692,122.21,27.660
2024-01-31T23:30,2.086,3.719,5.252,7.407,107.70,27.660
2024-02-01T00:00,2.119,3.228,5.191,7.692,109.02,27.610
2024-02-01T00:30,2.141,3.497,5.203,7.407,105.68,27.560
2024-02-01T01:00,2.198,3.637,5.308,7.692,106.21,27.560
2024-02-01T01:30,2.040,3.673,5.280,7.407,122.03,27.510
2024-02-01T02:00,2.181,3.409,5.181,7.407,104.27,27.510
2024-02-01T02:30,2.178,3.815,5.374,7.143,115.26,27.510
2024-02-01T03:00,2.249,3.944,5.590,7.692,101.02,27.460
2024-02-01T03:30,2.129,3.556,5.536,7.692,101.28,27.410
2024-02-01T04:00,2.063,3.283,5.220,7.143,108.49,27.320
2024-02-01T04:30,2.086,3.395,5.313,7.692,123.70,27.270
2024-02-01T05:00,2.276,3.450,5.526,7.407,101.28,27.130
2024-02-01T05:30,2.179,3.871,5.248,6.250,122.73,26.890
2024-02-01T06:00,2.355,3.708,5.305,6.897,111.22,26.650
2024-02-01T06:30,2.221,4.307,5.225,6.667,97.42,25.890
2024-02-01T07:00,2.139,4.198,5.253,6.667,117.72,25.890
2024-02-01T07:30,2.276,3.899,5.342,7.692,82.12,25.990
2024-02-01T08:00,2.333,3.962,5.372,6.897,80.10,26.030
2024-02-01T08:30,2.263,3.675,5.268,7.143,93.20,26.170
2024-02-01T09:00,2.238,3.499,5.329,7.692,93.37,26.360
2024-02-01T09:30,2.061,3.753,5.135,7.407,91.70,26.460
2024-02-01T10:00,1.855,3.091,5.179,7.692,90.56,26.510
2024-02-01T10:30,1.903,3.764,5.061,7.407,96.89,26.510
2024-02-01T11:00,1.922,3.518,4.884,7.143,109.37,26.510
2024-02-01T11:30,2.169,3.394,5.243,7.407,110.43,26.740
2024-02-01T12:00,2.204,3.473,5.260,6.897,135.31,26.890
2024-02-01T12:30,2.365,4.305,5.444,7.143,101.20,26.740
2024-02-01T13:00,2.214,3.623,5.295,6.897,173.37,26.650
2024-02-01T13:30,2.300,3.656,5.478,7.407,107.00,26.550
2024-02-01T14:00,2.085,3.617,5.176,6.667,120.10,26.510
2024-02-01T14:30,2.030,3.435,5.110,7.692,100.40,26.410
2024-02-01T15:00,1.917,3.066,5.169,7.143,103.83,26.220
2024-02-01T15:30,1.901,2.897,5.270,7.407,88.01,26.410
2024-02-01T16:00,1.857,2.807,5.375,7.143,91.70,26.550
2024-02-01T16:30,1.789,2.904,4.997,7.692,78.78,26.510
2024-02-01T17:00,1.726,2.874,4.951,6.897,92.76,26.510
2024-02-01T17:30,1.771,3.264,5.014,7.407,89.85,26.410
2024-02-01T18:00,1.668,3.029,4.796,7.407,87.75,26.360
2024-02-01T18:30,1.577,2.556,4.774,7.407,89.59,26.360
2024-02-01T19:00,1.582,3.481,4.881,6.897,103.66,26.410
2024-02-01T19:30,1.595,2.867,4.801,6.897,91.17,26.410
2024-02-01T20:00,1.461,2.751,4.535,6.897,102.25,26.600
2024-02-01T20:30,1.482,2.786,4.670,7.143,97.06,26.600
2024-02-01T21:00,1.429,2.505,4.609,7.143,99.35,26.600
2024-02-01T21:30,1.383,2.222,4.488,7.143,92.58,26.700
2024-02-01T22:00,1.373,2.410,4.578,7.143,109.37,26.740
2024-02-01T22:30,1.424,2.468,4.510,6.897,110.25,26.700
2024-02-01T23:00,1.265,2.031,4.630,7.407,93.90,26.600
2024-02-01T23:30,1.362,2.244,4.730,7.143,117.46,26.600
2024-02-02T00:00,1.255,2.316,4.679,6.667,109.72,26.650
2024-02-02T00:30,1.214,1.866,5.054,7.692,102.16,26.650
2024-02-02T01:00,1.278,2.103,5.061,7.692,89.59,26.650
2024-02-02T01:30,1.222,2.423,5.387,7.143,104.36,26.650
2024-02-02T02:00,1.174,1.938,5.516,7.407,92.05,26.600
2024-02-02T02:30,1.254,2.372,5.625,6.667,96.54,26.550
2024-02-02T03:00,1.333,2.286,5.655,7.143,93.81,26.510
2024-02-02T03:30,1.183,1.738,5.481,6.897,92.23,26.460
2024-02-02T04:00,1.185,2.141,5.562,6.452,95.48,26.410
2024-02-02T04:30,1.231,2.188,5.502,6.897,98.12,26.410
2024-02-02T05:00,1.183,2.242,5.280,7.143,98.29,26.410
2024-02-02T05:30,1.238,2.098,5.347,6.250,97.42,26.410
2024-02-02T06:00,1.231,1.897,5.257,6.452,95.31,26.410
2024-02-02T06:30,1.192,1.921,5.369,7.143,83.44,26.410
2024-02-02T07:00,1.214,1.975,5.217,6.452,89.15,26.410
2024-02-02T07:30,1.144,1.740,5.359,7.143,95.48,26.410
2024-02-02T08:00,1.166,2.095,5.603,6.452,75.00,25.890
2024-02-02T08:30,1.152,2.247,5.592,6.897,79.04,26.080
2024-02-02T09:00,1.104,2.273,5.416,6.452,81.85,26.130
2024-02-02T09:30,1.141,1.875,5.594,6.897,81.42,26.320
2024-02-02T10:00,1.150,2.346,5.601,6.061,106.03,26.360
2024-02-02T10:30,1.054,2.045,5.578,6.897,82.29,26.410
2024-02-02T11:00,1.139,1.827,5.969,7.407,93.11,26.840
2024-02-02T11:30,1.112,1.690,6.004,6.667,85.20,26.930
2024-02-02T12:00,1.161,1.956,6.015,7.143,66.73,27.370
2024-02-02T12:30,1.176,2.047,5.913,6.667,80.89,27.270
2024-02-02T13:00,1.106,1.889,5.619,7.143,82.65,27.030
2024-02-02T13:30,1.115,1.575,5.840,7.143,79.66,26.550
2024-02-02T14:00,1.072,2.164,5.443,11.765,142.25,26.410
2024-02-02T14:30,1.104,1.971,5.288,7.143,87.04,26.410
2024-02-02T15:00,1.020,1.704,5.199,5.882,105.42,26.270
2024-02-02T15:30,0.933,1.643,4.762,7.692,98.82,26.840
2024-02-02T16:00,0.974,1.733,4.672,6.452,85.02,26.980
2024-02-02T16:30,0.958,1.770,4.538,6.061,92.67,27.320
2024-02-02T17:00,0.987,2.016,4.569,6.667,96.27,27.460
2024-02-02T17:30,1.018,1.684,4.533,6.452,94.87,27.320
2024-02-02T18:00,0.907,1.635,4.584,6.061,86.43,27.130
2024-02-02T18:30,0.933,2.045,4.790,6.897,115.96,27.030
2024-02-02T19:00,1.017,1.765,4.778,11.111,113.50,26.980
2024-02-02T19:30,0.933,1.448,4.689,7.407,85.90,26.700
2024-02-02T20:00,0.980,1.549,4.676,8.696,78.69,26.650
2024-02-02T20:30,0.985,1.634,4.672,7.407,86.60,26.600
2024-02-02T21:00,0.929,1.492,4.633,7.143,83.09,26.550
2024-02-02T21:30,0.933,1.593,4.738,6.897,78.43,26.510
2024-02-02T22:00,0.986,1.900,4.650,7.143,76.93,26.510
