Valor nulo: -9999.9	
Fecha (GMT)	Salinidad(psu)
2022 06 15 19	34.661
2022 06 15 20	34.661
2022 06 15 21	34.661
2022 06 15 22	34.661
2022 06 15 23	34.661
2022 06 16 00	34.769
2022 06 16 01	34.769
2022 06 16 02	34.769
2022 06 16 03	34.769
2022 06 16 04	34.769
2022 06 16 05	34.769
2022 06 16 06	34.769
2022 06 16 07	34.769
2022 06 16 08	34.769
2022 06 16 09	34.769
2022 06 16 10	34.769
2022 06 16 11	34.769
2022 06 16 12	34.769
2022 06 16 13	34.769
2022 06 16 14	34.769
2022 06 16 15	34.769
2022 06 16 16	34.769
2022 06 16 17	34.769
2022 06 16 18	34.769
2022 06 16 19	34.769
2022 06 16 20	34.769
2022 06 16 21	34.769
2022 06 16 22	34.769
2022 06 16 23	34.769
2022 06 17 00	35.028
2022 06 17 01	35.028
2022 06 17 02	35.028
2022 06 17 03	35.028
2022 06 17 04	35.028
2022 06 17 05	35.028
2022 06 17 06	35.028
2022 06 17 07	35.028
2022 06 17 08	35.028
2022 06 17 09	35.028
2022 06 17 10	35.028
2022 06 17 11	35.028
2022 06 17 12	35.028
2022 06 17 13	35.028
2022 06 17 14	35.028
2022 06 17 15	35.028
2022 06 17 16	35.028
2022 06 17 17	35.028
2022 06 17 18	35.028
2022 06 17 19	35.028
2022 06 17 20	35.028
2022 06 17 21	35.028
2022 06 17 22	35.028
2022 06 17 23	35.028
2022 06 18 00	35.12
2022 06 18 01	35.12
2022 06 18 02	35.12
2022 06 18 03	35.12
2022 06 18 04	35.12
2022 06 18 05	35.12
2022 06 18 06	35.12
2022 06 18 07	35.12
2022 06 18 08	35.12
2022 06 18 09	35.12
2022 06 18 10	35.12
2022 06 18 11	35.12
2022 06 18 12	35.12
2022 06 18 13	35.12
2022 06 18 14	35.12
2022 06 18 15	35.12
2022 06 18 16	35.12
2022 06 18 17	35.12
2022 06 18 18	35.12
2022 06 18 19	35.12
2022 06 18 20	35.12
2022 06 18 21	35.12
2022 06 18 22	35.12
2022 06 18 23	35.12
2022 06 19 00	35.186
2022 06 19 01	35.186
2022 06 19 02	35.186
2022 06 19 03	35.186
2022 06 19 04	35.186
2022 06 19 05	35.186
2022 06 19 06	35.186
2022 06 19 07	35.186
2022 06 19 08	35.186
2022 06 19 09	35.186
2022 06 19 10	35.186
2022 06 19 11	35.186
2022 06 19 12	35.186
2022 06 19 13	35.186
2022 06 19 14	35.186
2022 06 19 15	35.186
2022 06 19 16	35.186
2022 06 19 17	35.186
2022 06 19 18	35.186
2022 06 19 19	35.186
2022 06 19 20	35.186
2022 06 19 21	35.186
2022 06 19 22	35.186
2022 06 19 23	35.186
2022 06 20 00	35.125
2022 06 20 01	35.125
2022 06 20 02	35.125
2022 06 20 03	35.125
2022 06 20 04	35.125
2022 06 20 05	35.125
2022 06 20 06	35.125
2022 06 20 07	35.125
2022 06 20 08	35.125
2022 06 20 09	35.125
2022 06 20 10	35.125
2022 06 20 11	35.125
2022 06 20 12	35.125
2022 06 20 13	35.125
2022 06 20 14	35.125
2022 06 20 15	35.125
2022 06 20 16	35.125
2022 06 20 17	35.125
2022 06 20 18	35.125
2022 06 20 19	35.125
2022 06 20 20	35.125
2022 06 20 21	35.125
2022 06 20 22	35.125
2022 06 20 23	35.125
2022 06 21 00	35.027
2022 06 21 01	35.027
2022 06 21 02	35.027
2022 06 21 03	35.027
2022 06 21 04	35.027
2022 06 21 05	35.027
2022 06 21 06	35.027
2022 06 21 07	35.027
2022 06 21 08	35.027
2022 06 21 09	35.027
2022 06 21 10	35.027
2022 06 21 11	35.027
2022 06 21 12	35.027
2022 06 21 13	35.027
2022 06 21 14	35.027
2022 06 21 15	35.027
2022 06 21 16	35.027
2022 06 21 17	35.027
2022 06 21 18	35.027
2022 06 21 19	35.027
2022 06 21 20	35.027
2022 06 21 21	35.027
2022 06 21 22	35.027
2022 06 21 23	35.027
2022 06 22 00	35.046
2022 06 22 01	35.046
2022 06 22 02	35.046
2022 06 22 03	35.046
2022 06 22 04	35.046
2022 06 22 05	35.046
2022 06 22 06	35.046
2022 06 22 07	35.046
2022 06 22 08	35.046
2022 06 22 09	35.046
2022 06 22 10	35.046
2022 06 22 11	35.046
2022 06 22 12	35.046
2022 06 22 13	35.046
2022 06 22 14	35.046
2022 06 22 15	35.046
2022 06 22 16	35.046
2022 06 22 17	35.046
2022 06 22 18	35.046
2022 06 22 19	35.046
2022 06 22 20	35.046
2022 06 22 21	35.046
2022 06 22 22	35.046
2022 06 22 23	35.046
2022 06 24 00	34.86
2022 06 24 01	34.86
2022 06 24 02	34.86
2022 06 24 03	34.86
2022 06 24 04	34.86
2022 06 24 05	34.86
2022 06 24 06	34.86
2022 06 24 07	34.86
2022 06 24 08	34.86
2022 06 24 09	34.86
2022 06 24 10	34.86
2022 06 24 11	34.86
2022 06 24 12	34.86
2022 06 24 13	34.86
2022 06 24 14	34.86
2022 06 24 15	34.86
2022 06 24 16	34.86
2022 06 24 17	34.86
2022 06 24 18	34.86
2022 06 24 19	34.86
2022 06 24 20	34.86
2022 06 24 21	34.86
2022 06 24 22	34.86
2022 06 24 23	34.86
2022 06 25 00	34.926
2022 06 25 01	34.926
2022 06 25 02	34.926
2022 06 25 03	34.926
2022 06 25 04	34.926
2022 06 25 05	34.926
2022 06 25 06	34.926
2022 06 25 07	34.926
2022 06 25 08	34.926
2022 06 25 09	34.926
2022 06 25 10	34.926
2022 06 25 11	34.926
2022 06 25 12	34.926
2022 06 25 13	34.926
2022 06 25 14	34.926
2022 06 25 15	34.926
2022 06 25 16	34.926
2022 06 25 17	34.926
2022 06 25 18	34.926
2022 06 25 19	34.926
2022 06 25 20	34.926
2022 06 25 21	34.926
2022 06 25 22	34.926
2022 06 25 23	34.926
2022 06 26 00	35.016
2022 06 26 01	35.016
2022 06 26 02	35.016
2022 06 26 03	35.016
2022 06 26 04	35.016
2022 06 26 05	35.016
2022 06 26 06	35.016
2022 06 26 07	35.016
2022 06 26 08	35.016
2022 06 26 09	35.016
2022 06 26 10	35.016
2022 06 26 11	35.016
2022 06 26 12	35.016
2022 06 26 13	35.016
2022 06 26 14	35.016
2022 06 26 15	35.016
2022 06 26 16	35.016
2022 06 26 17	35.016
2022 06 26 18	35.016
2022 06 26 19	35.016
2022 06 26 20	35.016
2022 06 26 21	35.016
2022 06 26 22	35.016
2022 06 26 23	35.016
2022 06 27 00	34.99
2022 06 27 01	34.99
2022 06 27 02	34.99
2022 06 27 03	34.99
2022 06 27 04	34.99
2022 06 27 05	34.99
2022 06 27 06	34.99
2022 06 27 07	34.99
2022 06 27 08	34.99
2022 06 27 09	34.99
2022 06 27 10	34.99
2022 06 27 11	34.99
2022 06 27 12	34.99
2022 06 27 13	34.99
2022 06 27 14	34.99
2022 06 27 15	34.99
2022 06 27 16	34.99
2022 06 27 17	34.99
2022 06 27 18	34.99
2022 06 27 19	34.99
2022 06 27 20	34.99
2022 06 27 21	34.99
2022 06 27 22	34.99
2022 06 27 23	34.99
2022 06 28 00	34.799
2022 06 28 01	34.799
2022 06 28 02	34.799
2022 06 28 03	34.799
2022 06 28 04	34.799
2022 06 28 05	34.799
2022 06 28 06	34.799
2022 06 28 07	34.799
2022 06 28 08	34.799
2022 06 28 09	34.799
2022 06 28 10	34.799
2022 06 28 11	34.799
2022 06 28 12	34.799
2022 06 28 13	34.799
2022 06 28 14	34.799
2022 06 28 15	34.799
2022 06 28 16	34.799
2022 06 28 17	34.799
2022 06 28 18	34.799
2022 06 28 19	34.799
2022 06 28 20	34.799
2022 06 28 21	34.799
2022 06 28 22	34.799
2022 06 28 23	34.799
2022 06 29 00	34.818
2022 06 29 01	34.818
2022 06 29 02	34.818
2022 06 29 03	34.818
2022 06 29 04	34.818
2022 06 29 05	34.818
2022 06 29 06	34.818
2022 06 29 07	34.818
2022 06 29 08	34.818
2022 06 29 09	34.818
2022 06 29 10	34.818
2022 06 29 11	34.818
2022 06 29 12	34.818
2022 06 29 13	34.818
2022 06 29 14	34.818
2022 06 29 15	34.818
2022 06 29 16	34.818
2022 06 29 17	34.818
2022 06 29 18	34.818
2022 06 29 19	34.818
2022 06 29 20	34.818
2022 06 29 21	34.818
2022 06 29 22	34.818
2022 06 29 23	34.818
2022 06 30 00	34.987
2022 06 30 01	34.987
2022 06 30 02	34.987
2022 06 30 03	34.987
2022 06 30 04	34.987
2022 06 30 05	34.987
2022 06 30 06	34.987
2022 06 30 07	34.987
2022 06 30 08	34.987
2022 06 30 09	34.987
2022 06 30 10	34.987
2022 06 30 11	34.987
2022 06 30 12	34.987
2022 06 30 13	34.987
2022 06 30 14	34.987
2022 06 30 15	34.987
2022 06 30 16	34.987
2022 06 30 17	34.987
2022 06 30 18	34.987
2022 06 30 19	34.987
2022 06 30 20	34.987
2022 06 30 21	34.987
2022 06 30 22	34.987
2022 06 30 23	34.987
2022 07 01 00	34.895
2022 07 01 01	34.895
2022 07 01 02	34.895
2022 07 01 03	34.895
2022 07 01 04	34.895
2022 07 01 05	34.895
2022 07 01 06	34.895
2022 07 01 07	34.895
2022 07 01 08	34.895
2022 07 01 09	34.895
2022 07 01 10	34.895
2022 07 01 11	34.895
2022 07 01 12	34.895
2022 07 01 13	34.895
2022 07 01 14	34.895
2022 07 01 15	34.895
2022 07 01 16	34.895
2022 07 01 17	34.895
2022 07 01 18	34.895
2022 07 01 19	34.895
2022 07 01 20	34.895
2022 07 01 21	34.895
2022 07 01 22	34.895
2022 07 01 23	34.895
2022 07 02 00	34.675
2022 07 02 01	34.675
2022 07 02 02	34.675
2022 07 02 03	34.675
2022 07 02 04	34.675
2022 07 02 05	34.675
2022 07 02 06	34.675
2022 07 02 07	34.675
2022 07 02 08	34.675
2022 07 02 09	34.675
2022 07 02 10	34.675
2022 07 02 11	34.675
2022 07 02 12	34.675
2022 07 02 13	34.675
2022 07 02 14	34.675
2022 07 02 15	34.675
2022 07 02 16	34.675
2022 07 02 17	34.675
2022 07 02 18	34.675
2022 07 02 19	34.675
2022 07 02 20	34.675
2022 07 02 21	34.675
2022 07 02 22	34.675
2022 07 02 23	34.675
2022 07 03 00	34.708
2022 07 03 01	34.708
2022 07 03 02	34.708
2022 07 03 03	34.708
2022 07 03 04	34.708
2022 07 03 05	34.708
2022 07 03 06	34.708
2022 07 03 07	34.708
2022 07 03 08	34.708
2022 07 03 09	34.708
2022 07 03 10	34.708
2022 07 03 11	34.708
2022 07 03 12	34.708
2022 07 03 13	34.708
2022 07 03 14	34.708
2022 07 03 15	34.708
2022 07 03 16	34.708
2022 07 03 17	34.708
2022 07 03 18	34.708
2022 07 03 19	34.708
2022 07 03 20	34.708
2022 07 03 21	34.708
2022 07 03 22	34.708
2022 07 03 23	34.708
2022 07 04 00	34.818
2022 07 04 01	34.818
2022 07 04 02	34.818
2022 07 04 03	34.818
2022 07 04 04	34.818
2022 07 04 05	34.818
2022 07 04 06	34.818
2022 07 04 07	34.818
2022 07 04 08	34.818
2022 07 04 09	34.818
2022 07 04 10	34.818
2022 07 04 11	34.818
2022 07 04 12	34.818
2022 07 04 13	34.818
2022 07 04 14	34.818
2022 07 04 15	34.818
2022 07 04 16	34.818
2022 07 04 17	34.818
2022 07 04 18	34.818
2022 07 04 19	34.818
2022 07 04 20	34.818
2022 07 04 21	34.818
2022 07 04 22	34.818
2022 07 04 23	34.818
2022 07 05 00	34.942
2022 07 05 01	34.942
2022 07 05 02	34.942
2022 07 05 03	34.942
2022 07 05 04	34.942
2022 07 05 05	34.942
2022 07 05 06	34.942
2022 07 05 07	34.942
2022 07 05 08	34.942
2022 07 05 09	34.942
2022 07 05 10	34.942
2022 07 05 11	34.942
2022 07 05 12	34.942
2022 07 05 13	34.942
2022 07 05 14	34.942
2022 07 05 15	34.942
2022 07 05 16	34.942
2022 07 05 17	34.942
2022 07 05 18	34.942
2022 07 05 19	34.942
2022 07 05 20	34.942
2022 07 05 21	34.942
2022 07 05 22	34.942
2022 07 05 23	34.942
2022 07 06 00	35.009
2022 07 06 01	35.009
2022 07 06 02	35.009
2022 07 06 03	35.009
2022 07 06 04	35.009
2022 07 06 05	35.009
2022 07 06 06	35.009
2022 07 06 07	35.009
2022 07 06 08	35.009
2022 07 06 09	35.009
2022 07 06 10	35.009
2022 07 06 11	35.009
2022 07 06 12	35.009
2022 07 06 13	35.009
2022 07 06 14	35.009
2022 07 06 15	35.009
2022 07 06 16	35.009
2022 07 06 17	35.009
2022 07 06 18	35.009
2022 07 06 19	35.009
2022 07 06 20	35.009
2022 07 06 21	35.009
2022 07 06 22	35.009
2022 07 06 23	35.009
2022 07 07 00	34.861
2022 07 07 01	34.861
2022 07 07 02	34.861
2022 07 07 03	34.861
2022 07 07 04	34.861
2022 07 07 05	34.861
2022 07 07 06	34.861
2022 07 07 07	34.861
2022 07 07 08	34.861
2022 07 07 09	34.861
2022 07 07 10	34.861
2022 07 07 11	34.861
2022 07 07 12	34.861
2022 07 07 13	34.861
2022 07 07 14	34.861
2022 07 07 15	34.861
2022 07 07 16	34.861
2022 07 07 17	34.861
2022 07 07 18	34.861
2022 07 07 19	34.861
2022 07 07 20	34.861
2022 07 07 21	34.861
2022 07 07 22	34.861
2022 07 07 23	34.861
2022 07 08 00	34.755
2022 07 08 01	34.755
2022 07 08 02	34.755
2022 07 08 03	34.755
2022 07 08 04	34.755
2022 07 08 05	34.755
2022 07 08 06	34.755
2022 07 08 07	34.755
2022 07 08 08	34.755
2022 07 08 09	34.755
2022 07 08 10	34.755
2022 07 08 11	34.755
2022 07 08 12	34.755
2022 07 08 13	34.755
2022 07 08 14	34.755
2022 07 08 15	34.755
2022 07 08 16	34.755
2022 07 08 17	34.755
2022 07 08 18	34.755
2022 07 08 19	34.755
2022 07 08 20	34.755
2022 07 08 21	34.755
2022 07 08 22	34.755
2022 07 08 23	34.755
2022 07 09 00	34.926
2022 07 09 01	34.926
2022 07 09 02	34.926
2022 07 09 03	34.926
2022 07 09 04	34.926
2022 07 09 05	34.926
2022 07 09 06	34.926
2022 07 09 07	34.926
2022 07 09 08	34.926
2022 07 09 09	34.926
2022 07 09 10	34.926
2022 07 09 11	34.926
2022 07 09 12	34.926
2022 07 09 13	34.926
2022 07 09 14	34.926
2022 07 09 15	34.926
2022 07 09 16	34.926
2022 07 09 17	34.926
2022 07 09 18	34.926
2022 07 09 19	34.926
2022 07 09 20	34.926
2022 07 09 21	34.926
2022 07 09 22	34.926
2022 07 09 23	34.926
2022 07 10 00	35.073
2022 07 10 01	35.073
2022 07 10 02	35.073
2022 07 10 03	35.073
2022 07 10 04	35.073
2022 07 10 05	35.073
2022 07 10 06	35.073
2022 07 10 07	35.073
2022 07 10 08	35.073
2022 07 10 09	35.073
2022 07 10 10	35.073
2022 07 10 11	35.073
2022 07 10 12	35.073
2022 07 10 13	35.073
2022 07 10 14	35.073
2022 07 10 15	35.073
2022 07 10 16	35.073
2022 07 10 17	35.073
2022 07 10 18	35.073
2022 07 10 19	35.073
2022 07 10 20	35.073
2022 07 10 21	35.073
2022 07 10 22	35.073
2022 07 10 23	35.073
2022 07 11 00	34.976
2022 07 11 01	34.976
2022 07 11 02	34.976
2022 07 11 03	34.976
2022 07 11 04	34.976
2022 07 11 05	34.976
2022 07 11 06	34.976
2022 07 11 07	34.976
2022 07 11 08	34.976
2022 07 11 09	34.976
2022 07 11 10	34.976
2022 07 11 11	34.976
2022 07 11 12	34.976
2022 07 11 13	34.976
2022 07 11 14	34.976
2022 07 11 15	34.976
2022 07 11 16	34.976
2022 07 11 17	34.976
2022 07 11 18	34.976
2022 07 11 19	34.976
2022 07 11 20	34.976
2022 07 11 21	34.976
2022 07 11 22	34.976
2022 07 11 23	34.976
2022 07 12 00	34.887
2022 07 12 01	34.887
2022 07 12 02	34.887
2022 07 12 03	34.887
2022 07 12 04	34.887
2022 07 12 05	34.887
2022 07 12 06	34.887
2022 07 12 07	34.887
2022 07 12 08	34.887
2022 07 12 09	34.887
2022 07 12 10	34.887
2022 07 12 11	34.887
2022 07 12 12	34.887
2022 07 12 13	34.887
2022 07 12 14	34.887
2022 07 12 15	34.887
2022 07 12 16	34.887
2022 07 12 17	34.887
2022 07 12 18	34.887
2022 07 12 19	34.887
2022 07 12 20	34.887
2022 07 12 21	34.887
2022 07 12 22	34.887
2022 07 12 23	34.887
2022 07 13 00	34.803
2022 07 13 01	34.803
2022 07 13 02	34.803
2022 07 13 03	34.803
2022 07 13 04	34.803
2022 07 13 05	34.803
2022 07 13 06	34.803
2022 07 13 07	34.803
2022 07 13 08	34.803
2022 07 13 09	34.803
2022 07 13 10	34.803
2022 07 13 11	34.803
2022 07 13 12	34.803
2022 07 13 13	34.803
2022 07 13 14	34.803
2022 07 13 15	34.803
2022 07 13 16	34.803
2022 07 13 17	34.803
2022 07 13 18	34.803
2022 07 13 19	34.803
2022 07 13 20	34.803
2022 07 13 21	34.803
2022 07 13 22	34.803
2022 07 13 23	34.803
2022 07 14 00	34.842
2022 07 14 01	34.842
2022 07 14 02	34.842
2022 07 14 03	34.842
2022 07 14 04	34.842
2022 07 14 05	34.842
2022 07 14 06	34.842
2022 07 14 07	34.842
2022 07 14 08	34.842
2022 07 14 09	34.842
2022 07 14 10	34.842
2022 07 14 11	34.842
2022 07 14 12	34.842
2022 07 14 13	34.842
2022 07 14 14	34.842
2022 07 14 15	34.842
2022 07 14 16	34.842
2022 07 14 17	34.842
2022 07 14 18	34.842
2022 07 14 19	34.842
2022 07 14 20	34.842
2022 07 14 21	34.842
2022 07 14 22	34.842
2022 07 14 23	34.842
2022 07 15 00	34.987
2022 07 15 01	34.987
2022 07 15 02	34.987
2022 07 15 03	34.987
2022 07 15 04	34.987
2022 07 15 05	34.987
2022 07 15 06	34.987
2022 07 15 07	34.987
2022 07 15 08	34.987
2022 07 15 09	34.987
2022 07 15 10	34.987
2022 07 15 11	34.987
2022 07 15 12	34.987
2022 07 15 13	34.987
2022 07 15 14	34.987
2022 07 15 15	34.987
2022 07 15 16	34.987
2022 07 15 17	34.987
2022 07 15 18	34.987
2022 07 15 19	34.987
2022 07 15 20	34.987
2022 07 15 21	34.987
2022 07 15 22	34.987
2022 07 15 23	34.987
2022 07 16 00	35.048
2022 07 16 01	35.048
2022 07 16 02	35.048
2022 07 16 03	35.048
2022 07 16 04	35.048
2022 07 16 05	35.048
2022 07 16 06	35.048
2022 07 16 07	35.048
2022 07 16 08	35.048
2022 07 16 09	35.048
2022 07 16 10	35.048
2022 07 16 11	35.048
2022 07 16 12	35.048
2022 07 16 13	35.048
2022 07 16 14	35.048
2022 07 16 15	35.048
2022 07 16 16	35.048
2022 07 16 17	35.048
2022 07 16 18	35.048
2022 07 16 19	35.048
2022 07 16 20	35.048
2022 07 16 21	35.048
2022 07 16 22	35.048
2022 07 16 23	35.048
2022 07 17 00	35.043
2022 07 17 01	35.043
2022 07 17 02	35.043
2022 07 17 03	35.043
2022 07 17 04	35.043
2022 07 17 05	35.043
2022 07 17 06	35.043
2022 07 17 07	35.043
2022 07 17 08	35.043
2022 07 17 09	35.043
2022 07 17 10	35.043
2022 07 17 11	35.043
2022 07 17 12	35.043
2022 07 17 13	35.043
2022 07 17 14	35.043
2022 07 17 15	35.043
2022 07 17 16	35.043
2022 07 17 17	35.043
2022 07 17 18	35.043
2022 07 17 19	35.043
2022 07 17 20	35.043
2022 07 17 21	35.043
2022 07 17 22	35.043
2022 07 17 23	35.043
2022 07 18 00	35.25
2022 07 18 01	35.25
2022 07 18 02	35.25
2022 07 18 03	35.25
2022 07 18 04	35.25
2022 07 18 05	35.25
2022 07 18 06	35.25
2022 07 18 07	35.25
2022 07 18 08	35.25
2022 07 18 09	35.25
2022 07 18 10	35.25
2022 07 18 11	35.25
2022 07 18 12	35.25
2022 07 18 13	35.25
2022 07 18 14	35.25
2022 07 18 15	35.25
2022 07 18 16	35.25
2022 07 18 17	35.25
2022 07 18 18	35.25
2022 07 18 19	35.25
2022 07 18 20	35.25
2022 07 18 21	35.25
2022 07 18 22	35.25
2022 07 18 23	35.25
2022 07 19 00	35.319
2022 07 19 01	35.319
2022 07 19 02	35.319
2022 07 19 03	35.319
2022 07 19 04	35.319
2022 07 19 05	35.319
2022 07 19 06	35.319
2022 07 19 07	35.319
2022 07 19 08	35.319
2022 07 19 09	35.319
2022 07 19 10	35.319
2022 07 19 11	35.319
2022 07 19 12	35.319
2022 07 19 13	35.319
2022 07 19 14	35.319
2022 07 19 15	35.319
2022 07 19 16	35.319
2022 07 19 17	35.319
2022 07 19 18	35.319
2022 07 19 19	35.319
2022 07 19 20	35.319
2022 07 19 21	35.319
2022 07 19 22	35.319
2022 07 19 23	35.319
2022 07 20 00	35.293
2022 07 20 01	35.293
2022 07 20 02	35.293
2022 07 20 03	35.293
2022 07 20 04	35.293
2022 07 20 05	35.293
2022 07 20 06	35.293
2022 07 20 07	35.293
2022 07 20 08	35.293
2022 07 20 09	35.293
2022 07 20 10	35.293
2022 07 20 11	35.293
2022 07 20 12	35.293
2022 07 20 13	35.293
2022 07 20 14	35.293
2022 07 20 15	35.293
2022 07 20 16	35.293
2022 07 20 17	35.293
2022 07 20 18	35.293
2022 07 20 19	35.293
2022 07 20 20	35.293
2022 07 20 21	35.293
2022 07 20 22	35.293
2022 07 20 23	35.293
2022 07 21 00	35.218
2022 07 21 01	35.218
2022 07 21 02	35.218
2022 07 21 03	35.218
2022 07 21 04	35.218
2022 07 21 05	35.218
2022 07 21 06	35.218
2022 07 21 07	35.218
2022 07 21 08	35.218
2022 07 21 09	35.218
2022 07 21 10	35.218
2022 07 21 11	35.218
2022 07 21 12	35.218
2022 07 21 13	35.218
2022 07 21 14	35.218
2022 07 21 15	35.218
2022 07 21 16	35.218
2022 07 21 17	35.218
2022 07 21 18	35.218
2022 07 21 19	35.218
2022 07 21 20	35.218
2022 07 21 21	35.218
2022 07 21 22	35.218
2022 07 21 23	35.218
2022 07 22 00	35.059
2022 07 22 01	35.059
2022 07 22 02	35.059
2022 07 22 03	35.059
2022 07 22 04	35.059
2022 07 22 05	35.059
2022 07 22 06	35.059
2022 07 22 07	35.059
2022 07 22 08	35.059
2022 07 22 09	35.059
2022 07 22 10	35.059
2022 07 22 11	35.059
2022 07 22 12	35.059
2022 07 22 13	35.059
2022 07 22 14	35.059
2022 07 22 15	35.059
2022 07 22 16	35.059
2022 07 22 17	35.059
2022 07 22 18	35.059
2022 07 22 19	35.059
2022 07 22 20	35.059
2022 07 22 21	35.059
2022 07 22 22	35.059
2022 07 22 23	35.059
2022 07 23 00	34.92
2022 07 23 01	34.92
2022 07 23 02	34.92
2022 07 23 03	34.92
2022 07 23 04	34.92
2022 07 23 05	34.92
2022 07 23 06	34.92
2022 07 23 07	34.92
2022 07 23 08	34.92
2022 07 23 09	34.92
2022 07 23 10	34.92
2022 07 23 11	34.92
2022 07 23 12	34.92
2022 07 23 13	34.92
2022 07 23 14	34.92
2022 07 23 15	34.92
2022 07 23 16	34.92
2022 07 23 17	34.92
2022 07 23 18	34.92
2022 07 23 19	34.92
2022 07 23 20	34.92
2022 07 23 21	34.92
2022 07 23 22	34.92
2022 07 23 23	34.92
2022 07 24 00	35.17
2022 07 24 01	35.17
2022 07 24 02	35.17
2022 07 24 03	35.17
2022 07 24 04	35.17
2022 07 24 05	35.17
2022 07 24 06	35.17
2022 07 24 07	35.17
2022 07 24 08	35.17
2022 07 24 09	35.17
2022 07 24 10	35.17
2022 07 24 11	35.17
2022 07 24 12	35.17
2022 07 24 13	35.17
2022 07 24 14	35.17
2022 07 24 15	35.17
2022 07 24 16	35.17
2022 07 24 17	35.17
2022 07 24 18	35.17
2022 07 24 19	35.17
2022 07 24 20	35.17
2022 07 24 21	35.17
2022 07 24 22	35.17
2022 07 24 23	35.17
2022 07 25 00	35.164
2022 07 25 01	35.164
2022 07 25 02	35.164
2022 07 25 03	35.164
2022 07 25 04	35.164
2022 07 25 05	35.164
2022 07 25 06	35.164
2022 07 25 07	35.164
2022 07 25 08	35.164
2022 07 25 09	35.164
2022 07 25 10	35.164
2022 07 25 11	35.164
2022 07 25 12	35.164
2022 07 25 13	35.164
2022 07 25 14	35.164
2022 07 25 15	35.164
2022 07 25 16	35.164
2022 07 25 17	35.164
2022 07 25 18	35.164
2022 07 25 19	35.164
2022 07 25 20	35.164
2022 07 25 21	35.164
2022 07 25 22	35.164
2022 07 25 23	35.164
2022 07 26 00	35.09
2022 07 26 01	35.09
2022 07 26 02	35.09
2022 07 26 03	35.09
2022 07 26 04	35.09
2022 07 26 05	35.09
2022 07 26 06	35.09
2022 07 26 07	35.09
2022 07 26 08	35.09
2022 07 26 09	35.09
2022 07 26 10	35.09
2022 07 26 11	35.09
2022 07 26 12	35.09
2022 07 26 13	35.09
2022 07 26 14	35.09
2022 07 26 15	35.09
2022 07 26 16	35.09
2022 07 26 17	35.09
2022 07 26 18	35.09
2022 07 26 19	35.09
2022 07 26 20	35.09
2022 07 26 21	35.09
2022 07 26 22	35.09
2022 07 26 23	35.09
2022 07 27 00	35.122
2022 07 27 01	35.122
2022 07 27 02	35.122
2022 07 27 03	35.122
2022 07 27 04	35.122
2022 07 27 05	35.122
2022 07 27 06	35.122
2022 07 27 07	35.122
2022 07 27 08	35.122
2022 07 27 09	35.122
2022 07 27 10	35.122
2022 07 27 11	35.122
2022 07 27 12	35.122
2022 07 27 13	35.122
2022 07 27 14	35.122
2022 07 27 15	35.122
2022 07 27 16	35.122
2022 07 27 17	35.122
2022 07 27 18	35.122
2022 07 27 19	35.122
2022 07 27 20	35.122
2022 07 27 21	35.122
2022 07 27 22	35.122
2022 07 27 23	35.122
2022 07 28 00	35.065
2022 07 28 01	35.065
2022 07 28 02	35.065
2022 07 28 03	35.065
2022 07 28 04	35.065
2022 07 28 05	35.065
2022 07 28 06	35.065
2022 07 28 07	35.065
2022 07 28 08	35.065
2022 07 28 09	35.065
2022 07 28 10	35.065
2022 07 28 11	35.065
2022 07 28 12	35.065
2022 07 28 13	35.065
2022 07 28 14	35.065
2022 07 28 15	35.065
2022 07 28 16	35.065
2022 07 28 17	35.065
2022 07 28 18	35.065
2022 07 28 19	35.065
2022 07 28 20	35.065
2022 07 28 21	35.065
2022 07 28 22	35.065
2022 07 28 23	35.065
2022 07 29 00	35.135
2022 07 29 01	35.135
2022 07 29 02	35.135
2022 07 29 03	35.135
2022 07 29 04	35.135
2022 07 29 05	35.135
2022 07 29 06	35.135
2022 07 29 07	35.135
2022 07 29 08	35.135
2022 07 29 09	35.135
2022 07 29 10	35.135
2022 07 29 11	35.135
2022 07 29 12	35.135
2022 07 29 13	35.135
2022 07 29 14	35.135
2022 07 29 15	35.135
2022 07 29 16	35.135
2022 07 29 17	35.135
2022 07 29 18	35.135
2022 07 29 19	35.135
2022 07 29 20	35.135
2022 07 29 21	35.135
2022 07 29 22	35.135
2022 07 29 23	35.135
2022 07 30 00	35.192
2022 07 30 01	35.192
2022 07 30 02	35.192
2022 07 30 03	35.192
2022 07 30 04	35.192
2022 07 30 05	35.192
2022 07 30 06	35.192
2022 07 30 07	35.192
2022 07 30 08	35.192
2022 07 30 09	35.192
2022 07 30 10	35.192
2022 07 30 11	35.192
2022 07 30 12	35.192
2022 07 30 13	35.192
2022 07 30 14	35.192
2022 07 30 15	35.192
2022 07 30 16	35.192
2022 07 30 17	35.192
2022 07 30 18	35.192
2022 07 30 19	35.192
2022 07 30 20	35.192
2022 07 30 21	35.192
2022 07 30 22	35.192
2022 07 30 23	35.192
2022 07 31 00	35.038
2022 07 31 01	35.038
2022 07 31 02	35.038
2022 07 31 03	35.038
2022 07 31 04	35.038
2022 07 31 05	35.038
2022 07 31 06	35.038
2022 07 31 07	35.038
2022 07 31 08	35.038
2022 07 31 09	35.038
2022 07 31 10	35.038
2022 07 31 11	35.038
2022 07 31 12	35.038
