Valor nulo: -9999.9	
Fecha (GMT)	Temperatura del Agua(ºC)
2020 08 01 05	20.267
2020 08 01 06	20.305
2020 08 01 07	20.387
2020 08 01 08	20.501
2020 08 01 09	20.62
2020 08 01 10	20.722
2020 08 01 11	20.822
2020 08 01 12	20.915
2020 08 01 13	20.99
2020 08 01 14	21.028
2020 08 01 15	21.034
2020 08 01 16	21.02
2020 08 01 17	20.996
2020 08 01 18	20.971
2020 08 01 19	20.943
2020 08 01 20	20.924
2020 08 01 21	20.923
2020 08 01 22	20.939
2020 08 01 23	20.96
2020 08 02 00	21.024
2020 08 02 01	21.013
2020 08 02 02	20.992
2020 08 02 03	20.958
2020 08 02 04	20.911
2020 08 02 05	20.857
2020 08 02 06	20.803
2020 08 02 07	20.764
2020 08 02 08	20.755
2020 08 02 09	20.778
2020 08 02 10	20.826
2020 08 02 11	20.919
2020 08 02 12	21.019
2020 08 02 13	21.098
2020 08 02 14	21.173
2020 08 02 15	21.219
2020 08 02 16	21.212
2020 08 02 17	21.168
2020 08 02 18	21.105
2020 08 02 19	21.035
2020 08 02 20	20.961
2020 08 02 21	20.891
2020 08 02 22	20.834
2020 08 02 23	20.783
2020 08 03 00	20.987
2020 08 03 01	20.952
2020 08 03 02	20.918
2020 08 03 03	20.88
2020 08 03 04	20.833
2020 08 03 05	20.781
2020 08 03 06	20.727
2020 08 03 07	20.671
2020 08 03 08	20.645
2020 08 03 09	20.705
2020 08 03 10	20.804
2020 08 03 11	20.865
2020 08 03 12	20.967
2020 08 03 13	21.099
2020 08 03 14	21.231
2020 08 03 15	21.331
2020 08 03 16	21.388
2020 08 03 17	21.411
2020 08 03 18	21.387
2020 08 03 19	21.31
2020 08 03 20	21.19
2020 08 03 21	21.059
2020 08 03 22	20.939
2020 08 03 23	20.838
2020 08 04 00	20.992
2020 08 04 01	20.91
2020 08 04 02	20.844
2020 08 04 03	20.785
2020 08 04 04	20.732
2020 08 04 05	20.675
2020 08 04 06	20.62
2020 08 04 07	20.589
2020 08 04 08	20.609
2020 08 04 09	20.707
2020 08 04 10	20.832
2020 08 04 11	20.918
2020 08 04 12	21.005
2020 08 04 13	21.072
2020 08 04 14	21.109
2020 08 04 15	21.122
2020 08 04 16	21.127
2020 08 04 17	21.102
2020 08 04 18	21.031
2020 08 04 19	20.953
2020 08 04 20	20.848
2020 08 04 21	20.739
2020 08 04 22	20.639
2020 08 04 23	20.551
2020 08 05 00	20.446
2020 08 05 01	20.315
2020 08 05 02	20.198
2020 08 05 03	20.104
2020 08 05 04	20.036
2020 08 05 05	20.032
2020 08 05 06	20.018
2020 08 05 07	20.0
2020 08 05 08	20.011
2020 08 05 09	20.11
2020 08 05 10	20.295
2020 08 05 11	20.515
2020 08 05 12	20.744
2020 08 05 13	20.978
2020 08 05 14	21.183
2020 08 05 15	21.319
2020 08 05 16	21.403
2020 08 05 17	21.502
2020 08 05 18	21.582
2020 08 05 19	21.575
2020 08 05 20	21.471
2020 08 05 21	21.303
2020 08 05 22	21.087
2020 08 05 23	20.863
2020 08 06 00	20.637
2020 08 06 01	20.458
2020 08 06 02	20.341
2020 08 06 03	20.262
2020 08 06 04	20.197
2020 08 06 05	20.118
2020 08 06 06	20.014
2020 08 06 07	19.919
2020 08 06 08	19.898
2020 08 06 09	19.986
2020 08 06 10	20.16
2020 08 06 11	20.361
2020 08 06 12	20.558
2020 08 06 13	20.771
2020 08 06 14	20.962
2020 08 06 15	21.085
2020 08 06 16	21.182
2020 08 06 17	21.295
2020 08 06 18	21.384
2020 08 06 19	21.405
2020 08 06 20	21.298
2020 08 06 21	21.007
2020 08 06 22	20.589
2020 08 06 23	20.223
2020 08 07 00	19.97
2020 08 07 01	19.842
2020 08 07 02	19.801
2020 08 07 03	19.78
2020 08 07 04	19.76
2020 08 07 05	19.749
2020 08 07 06	19.753
2020 08 07 07	19.764
2020 08 07 08	19.782
2020 08 07 09	19.818
2020 08 07 10	19.88
2020 08 07 11	19.958
2020 08 07 12	20.033
2020 08 07 13	20.109
2020 08 07 14	20.185
2020 08 07 15	20.267
2020 08 07 16	20.329
2020 08 07 17	20.355
2020 08 07 18	20.355
2020 08 07 19	20.334
2020 08 07 20	20.315
2020 08 07 21	20.31
2020 08 07 22	20.303
2020 08 07 23	20.283
2020 08 08 00	20.25
2020 08 08 01	20.215
2020 08 08 02	20.199
2020 08 08 03	20.212
2020 08 08 04	20.252
2020 08 08 05	20.293
2020 08 08 06	20.312
2020 08 08 07	20.31
2020 08 08 08	20.324
2020 08 08 09	20.394
2020 08 08 10	20.52
2020 08 08 11	20.686
2020 08 08 12	20.895
2020 08 08 13	21.118
2020 08 08 14	21.334
2020 08 08 15	21.574
2020 08 08 16	21.771
2020 08 08 17	21.917
2020 08 08 18	21.995
2020 08 08 19	21.964
2020 08 08 20	21.834
2020 08 08 21	21.653
2020 08 08 22	21.474
2020 08 08 23	21.284
2020 08 09 00	20.96
2020 08 09 01	20.847
2020 08 09 02	20.74
2020 08 09 03	20.65
2020 08 09 04	20.577
2020 08 09 05	20.526
2020 08 09 06	20.496
2020 08 09 07	20.499
2020 08 09 08	20.53
2020 08 09 09	20.581
2020 08 09 10	20.665
2020 08 09 11	20.768
2020 08 09 12	20.85
2020 08 09 13	20.944
2020 08 09 14	21.065
2020 08 09 15	21.181
2020 08 09 16	21.289
2020 08 09 17	21.382
2020 08 09 18	21.44
2020 08 09 19	21.458
2020 08 09 20	21.44
2020 08 09 21	21.39
2020 08 09 22	21.322
2020 08 09 23	21.269
2020 08 10 00	21.233
2020 08 10 01	21.192
2020 08 10 02	21.142
2020 08 10 03	21.083
2020 08 10 04	21.018
2020 08 10 05	20.962
2020 08 10 06	20.916
2020 08 10 07	20.885
2020 08 10 08	20.876
2020 08 10 09	20.9
2020 08 10 10	20.956
2020 08 10 11	21.02
2020 08 10 12	21.081
2020 08 10 13	21.141
2020 08 10 14	21.201
2020 08 10 15	21.266
2020 08 10 16	21.351
2020 08 10 17	21.401
2020 08 10 18	21.369
2020 08 10 19	21.365
2020 08 10 20	21.356
2020 08 10 21	21.337
2020 08 10 22	21.316
2020 08 10 23	21.291
2020 08 11 00	21.272
2020 08 11 01	21.258
2020 08 11 02	21.241
2020 08 11 03	21.207
2020 08 11 04	21.162
2020 08 11 05	21.116
2020 08 11 06	21.081
2020 08 11 07	21.069
2020 08 11 08	21.096
2020 08 11 09	21.174
2020 08 11 10	21.316
2020 08 11 11	21.484
2020 08 11 12	21.69
2020 08 11 13	21.914
2020 08 11 14	22.051
2020 08 11 15	22.102
2020 08 11 16	22.047
2020 08 11 17	22.008
2020 08 11 18	21.963
2020 08 11 19	21.884
2020 08 11 20	21.789
2020 08 11 21	21.69
2020 08 11 22	21.6
2020 08 11 23	21.514
2020 08 12 00	21.433
2020 08 12 01	21.364
2020 08 12 02	21.315
2020 08 12 03	21.258
2020 08 12 04	21.201
2020 08 12 05	21.164
2020 08 12 06	21.146
2020 08 12 07	21.145
2020 08 12 08	21.165
2020 08 12 09	21.205
2020 08 12 10	21.253
2020 08 12 11	21.281
2020 08 12 12	21.287
2020 08 12 13	21.269
2020 08 12 14	21.212
2020 08 12 15	21.09
2020 08 12 16	20.952
2020 08 12 17	20.866
2020 08 12 18	20.818
2020 08 12 19	20.79
2020 08 12 20	20.777
2020 08 12 21	20.771
2020 08 12 22	20.76
2020 08 12 23	20.743
2020 08 13 00	20.635
2020 08 13 01	20.596
2020 08 13 02	20.552
2020 08 13 03	20.507
2020 08 13 04	20.468
2020 08 13 05	20.438
2020 08 13 06	20.415
2020 08 13 07	20.405
2020 08 13 08	20.406
2020 08 13 09	20.423
2020 08 13 10	20.456
2020 08 13 11	20.487
2020 08 13 12	20.521
2020 08 13 13	20.568
2020 08 13 14	20.622
2020 08 13 15	20.682
2020 08 13 16	20.735
2020 08 13 17	20.761
2020 08 13 18	20.751
2020 08 13 19	20.706
2020 08 13 20	20.667
2020 08 13 21	20.643
2020 08 13 22	20.621
2020 08 13 23	20.597
2020 08 14 00	20.569
2020 08 14 01	20.536
2020 08 14 02	20.503
2020 08 14 03	20.473
2020 08 14 04	20.452
2020 08 14 05	20.433
2020 08 14 06	20.414
2020 08 14 07	20.4
2020 08 14 08	20.408
2020 08 14 09	20.458
2020 08 14 10	20.533
2020 08 14 11	20.623
2020 08 14 12	20.733
2020 08 14 13	20.87
2020 08 14 14	21.004
2020 08 14 15	21.124
2020 08 14 16	21.205
2020 08 14 17	21.228
2020 08 14 18	21.216
2020 08 14 19	21.182
2020 08 14 20	21.133
2020 08 14 21	21.084
2020 08 14 22	21.039
2020 08 14 23	20.991
2020 08 15 00	20.958
2020 08 15 01	20.928
2020 08 15 02	20.905
2020 08 15 03	20.89
2020 08 15 04	20.875
2020 08 15 05	20.854
2020 08 15 06	20.826
2020 08 15 07	20.804
2020 08 15 08	20.792
2020 08 15 09	20.795
2020 08 15 10	20.805
2020 08 15 11	20.809
2020 08 15 12	20.782
2020 08 15 13	20.748
2020 08 15 14	20.74
2020 08 15 15	20.752
2020 08 15 16	20.766
2020 08 15 17	20.774
2020 08 15 18	20.758
2020 08 15 19	20.729
2020 08 15 20	20.702
2020 08 15 21	20.689
2020 08 15 22	20.674
2020 08 15 23	20.658
2020 08 16 00	20.627
2020 08 16 01	20.597
2020 08 16 02	20.568
2020 08 16 03	20.544
2020 08 16 04	20.517
2020 08 16 05	20.484
2020 08 16 06	20.444
2020 08 16 07	20.413
2020 08 16 08	20.405
2020 08 16 09	20.439
2020 08 16 10	20.517
2020 08 16 11	20.621
2020 08 16 12	20.734
2020 08 16 13	20.863
2020 08 16 14	20.999
2020 08 16 15	21.13
2020 08 16 16	21.236
2020 08 16 17	21.301
2020 08 16 18	21.322
2020 08 16 19	21.298
2020 08 16 20	21.264
2020 08 16 21	21.231
2020 08 16 22	21.202
2020 08 16 23	21.165
2020 08 17 00	21.119
2020 08 17 01	21.066
2020 08 17 02	21.015
2020 08 17 03	20.972
2020 08 17 04	20.931
2020 08 17 05	20.891
2020 08 17 06	20.852
2020 08 17 07	20.824
2020 08 17 08	20.815
2020 08 17 09	20.854
2020 08 17 10	20.959
2020 08 17 11	21.117
2020 08 17 12	21.295
2020 08 17 13	21.46
2020 08 17 14	21.543
2020 08 17 15	21.547
2020 08 17 16	21.512
2020 08 17 17	21.467
2020 08 17 18	21.408
2020 08 17 19	21.327
2020 08 17 20	21.24
2020 08 17 21	21.135
2020 08 17 22	21.05
2020 08 17 23	20.974
2020 08 18 00	20.905
2020 08 18 01	20.848
2020 08 18 02	20.809
2020 08 18 03	20.814
2020 08 18 04	20.791
2020 08 18 05	20.751
2020 08 18 06	20.713
2020 08 18 07	20.685
2020 08 18 08	20.691
2020 08 18 09	20.743
2020 08 18 10	20.828
2020 08 18 11	20.983
2020 08 18 12	21.189
2020 08 18 13	21.359
2020 08 18 14	21.497
2020 08 18 15	21.621
2020 08 18 16	21.688
2020 08 18 17	21.657
2020 08 18 18	21.561
2020 08 18 19	21.418
2020 08 18 20	21.324
2020 08 18 21	21.26
2020 08 18 22	21.202
2020 08 18 23	21.137
2020 08 19 00	20.978
2020 08 19 01	20.898
2020 08 19 02	20.83
2020 08 19 03	20.777
2020 08 19 04	20.739
2020 08 19 05	20.709
2020 08 19 06	20.677
2020 08 19 07	20.657
2020 08 19 08	20.665
2020 08 19 09	20.728
2020 08 19 10	20.878
2020 08 19 11	21.086
2020 08 19 12	21.272
2020 08 19 13	21.351
2020 08 19 14	21.49
2020 08 19 15	21.687
2020 08 19 16	21.85
2020 08 19 17	21.983
2020 08 19 18	22.045
2020 08 19 19	21.819
2020 08 19 20	21.674
2020 08 19 21	21.539
2020 08 19 22	21.426
2020 08 19 23	21.324
2020 08 20 00	21.234
2020 08 20 01	21.128
2020 08 20 02	21.059
2020 08 20 03	21.047
2020 08 20 04	21.051
2020 08 20 05	21.056
2020 08 20 06	21.05
2020 08 20 07	21.034
2020 08 20 08	21.019
2020 08 20 09	21.036
2020 08 20 10	21.11
2020 08 20 11	21.209
2020 08 20 12	21.319
2020 08 20 13	21.438
2020 08 20 14	21.517
2020 08 20 15	21.555
2020 08 20 16	21.609
2020 08 20 17	21.648
2020 08 20 18	21.65
2020 08 20 19	21.581
2020 08 20 20	21.471
2020 08 20 21	21.378
2020 08 20 22	21.29
2020 08 20 23	21.207
2020 08 21 00	21.373
2020 08 21 01	21.32
2020 08 21 02	21.272
2020 08 21 03	21.247
2020 08 21 04	21.265
2020 08 21 05	21.26
2020 08 21 06	21.234
2020 08 21 07	21.204
2020 08 21 08	21.2
2020 08 21 09	21.241
2020 08 21 10	21.316
2020 08 21 11	21.41
2020 08 21 12	21.51
2020 08 21 13	21.62
2020 08 21 14	21.727
2020 08 21 15	21.828
2020 08 21 16	21.897
2020 08 21 17	21.931
2020 08 21 18	21.923
2020 08 21 19	21.861
2020 08 21 20	21.781
2020 08 21 21	21.7
2020 08 21 22	21.622
2020 08 21 23	21.553
2020 08 22 00	21.467
2020 08 22 01	21.394
2020 08 22 02	21.355
2020 08 22 03	21.328
2020 08 22 04	21.325
2020 08 22 05	21.33
2020 08 22 06	21.325
2020 08 22 07	21.309
2020 08 22 08	21.295
2020 08 22 09	21.302
2020 08 22 10	21.346
2020 08 22 11	21.418
2020 08 22 12	21.504
2020 08 22 13	21.622
2020 08 22 14	21.776
2020 08 22 15	21.965
2020 08 22 16	22.136
2020 08 22 17	22.215
2020 08 22 18	22.204
2020 08 22 19	22.123
2020 08 22 20	22.022
2020 08 22 21	21.915
2020 08 22 22	21.817
2020 08 22 23	21.729
2020 08 23 00	21.544
2020 08 23 01	21.477
2020 08 23 02	21.418
2020 08 23 03	21.373
2020 08 23 04	21.349
2020 08 23 05	21.334
2020 08 23 06	21.326
2020 08 23 07	21.326
2020 08 23 08	21.325
2020 08 23 09	21.361
2020 08 23 10	21.444
2020 08 23 11	21.543
2020 08 23 12	21.638
2020 08 23 13	21.742
2020 08 23 14	21.859
2020 08 23 15	21.957
2020 08 23 16	22.009
2020 08 23 17	22.015
2020 08 23 18	21.995
2020 08 23 19	21.947
2020 08 23 20	21.884
2020 08 23 21	21.824
2020 08 23 22	21.762
2020 08 23 23	21.704
2020 08 24 00	21.649
2020 08 24 01	21.595
2020 08 24 02	21.542
2020 08 24 03	21.489
2020 08 24 04	21.437
2020 08 24 05	21.389
2020 08 24 06	21.35
2020 08 24 07	21.327
2020 08 24 08	21.332
2020 08 24 09	21.351
2020 08 24 10	21.387
2020 08 24 11	21.444
2020 08 24 12	21.501
2020 08 24 13	21.557
2020 08 24 14	21.621
2020 08 24 15	21.682
2020 08 24 16	21.715
2020 08 24 17	21.716
2020 08 24 18	21.694
2020 08 24 19	21.657
2020 08 24 20	21.62
2020 08 24 21	21.589
2020 08 24 22	21.562
2020 08 24 23	21.531
2020 08 25 00	21.496
2020 08 25 01	21.451
2020 08 25 02	21.401
2020 08 25 03	21.348
2020 08 25 04	21.296
2020 08 25 05	21.249
2020 08 25 06	21.213
2020 08 25 07	21.201
2020 08 25 08	21.229
2020 08 25 09	21.292
2020 08 25 10	21.405
2020 08 25 11	21.534
2020 08 25 12	21.667
2020 08 25 13	21.832
2020 08 25 14	22.015
2020 08 25 15	22.194
2020 08 25 16	22.342
2020 08 25 17	22.439
2020 08 25 18	22.469
2020 08 25 19	22.439
2020 08 25 20	22.392
2020 08 25 21	22.357
2020 08 25 22	22.319
2020 08 25 23	22.278
2020 08 26 00	22.249
2020 08 26 01	22.242
2020 08 26 02	22.231
2020 08 26 03	22.202
2020 08 26 04	22.153
2020 08 26 05	22.112
2020 08 26 06	22.08
2020 08 26 07	22.051
2020 08 26 08	22.039
2020 08 26 09	22.054
2020 08 26 10	22.088
2020 08 26 11	22.159
2020 08 26 12	22.268
2020 08 26 13	22.388
2020 08 26 14	22.483
2020 08 26 15	22.559
2020 08 26 16	22.613
2020 08 26 17	22.631
2020 08 26 18	22.608
2020 08 26 19	22.55
2020 08 26 20	22.482
2020 08 26 21	22.415
2020 08 26 22	22.356
2020 08 26 23	22.294
2020 08 27 00	22.255
2020 08 27 01	22.192
2020 08 27 02	22.127
2020 08 27 03	22.056
2020 08 27 04	21.981
2020 08 27 05	21.933
2020 08 27 06	21.882
2020 08 27 07	21.836
2020 08 27 08	21.824
2020 08 27 09	21.847
2020 08 27 10	21.905
2020 08 27 11	21.97
2020 08 27 12	22.031
2020 08 27 13	22.11
2020 08 27 14	22.198
2020 08 27 15	22.28
2020 08 27 16	22.345
2020 08 27 17	22.364
2020 08 27 18	22.34
2020 08 27 19	22.278
2020 08 27 20	22.203
2020 08 27 21	22.141
2020 08 27 22	22.099
2020 08 27 23	22.071
2020 08 28 00	22.044
2020 08 28 01	22.016
2020 08 28 02	21.997
2020 08 28 03	21.97
2020 08 28 04	21.926
2020 08 28 05	21.872
2020 08 28 06	21.817
2020 08 28 07	21.768
2020 08 28 08	21.731
2020 08 28 09	21.71
2020 08 28 10	21.706
2020 08 28 11	21.72
2020 08 28 12	21.732
2020 08 28 13	21.74
2020 08 28 14	21.751
2020 08 28 15	21.762
2020 08 28 16	21.762
2020 08 28 17	21.746
2020 08 28 18	21.716
2020 08 28 19	21.674
2020 08 28 20	21.63
2020 08 28 21	21.588
2020 08 28 22	21.547
2020 08 28 23	21.509
2020 08 29 00	21.494
2020 08 29 01	21.462
2020 08 29 02	21.433
2020 08 29 03	21.413
2020 08 29 04	21.397
2020 08 29 05	21.37
2020 08 29 06	21.334
2020 08 29 07	21.3
2020 08 29 08	21.269
2020 08 29 09	21.242
2020 08 29 10	21.223
2020 08 29 11	21.217
2020 08 29 12	21.221
2020 08 29 13	21.224
2020 08 29 14	21.229
2020 08 29 15	21.239
2020 08 29 16	21.248
2020 08 29 17	21.24
2020 08 29 18	21.21
2020 08 29 19	21.154
2020 08 29 20	21.112
2020 08 29 21	21.111
2020 08 29 22	21.126
2020 08 29 23	21.122
2020 08 30 00	21.115
2020 08 30 01	21.091
2020 08 30 02	21.068
2020 08 30 03	21.044
2020 08 30 04	21.016
2020 08 30 05	20.988
2020 08 30 06	20.97
2020 08 30 07	20.958
2020 08 30 08	20.963
2020 08 30 09	20.987
2020 08 30 10	21.012
2020 08 30 11	21.049
2020 08 30 12	21.093
2020 08 30 13	21.14
2020 08 30 14	21.203
2020 08 30 15	21.243
2020 08 30 16	21.253
2020 08 30 17	21.24
2020 08 30 18	21.206
2020 08 30 19	21.16
2020 08 30 20	21.125
2020 08 30 21	21.093
2020 08 30 22	21.071
2020 08 30 23	21.054
2020 08 31 00	21.049
2020 08 31 01	21.03
2020 08 31 02	21.012
2020 08 31 03	20.981
2020 08 31 04	20.957
2020 08 31 05	20.941
2020 08 31 06	20.919
2020 08 31 07	20.909
2020 08 31 08	20.919
2020 08 31 09	20.94
2020 08 31 10	20.986
2020 08 31 11	21.044
2020 08 31 12	21.106
2020 08 31 13	21.16
2020 08 31 14	21.206
2020 08 31 15	21.236
2020 08 31 16	21.235
2020 08 31 17	21.215
2020 08 31 18	21.193
2020 08 31 19	21.17
2020 08 31 20	21.147
2020 08 31 21	21.132
2020 08 31 22	21.119
2020 08 31 23	21.109
2020 09 01 00	21.112
2020 09 01 01	21.1
2020 09 01 02	21.085
2020 09 01 03	21.066
2020 09 01 04	21.053
2020 09 01 05	21.029
2020 09 01 06	21.008
2020 09 01 07	20.994
2020 09 01 08	20.999
2020 09 01 09	21.039
2020 09 01 10	21.135
2020 09 01 11	21.251
2020 09 01 12	21.347
2020 09 01 13	21.447
2020 09 01 14	21.524
2020 09 01 15	21.563
2020 09 01 16	21.576
2020 09 01 17	21.568
2020 09 01 18	21.535
2020 09 01 19	21.48
2020 09 01 20	21.42
2020 09 01 21	21.369
2020 09 01 22	21.326
2020 09 01 23	21.291
2020 09 02 00	21.276
2020 09 02 01	21.241
2020 09 02 02	21.219
2020 09 02 03	21.192
2020 09 02 04	21.158
2020 09 02 05	21.122
2020 09 02 06	21.086
2020 09 02 07	21.053
2020 09 02 08	21.037
2020 09 02 09	21.069
2020 09 02 10	21.155
2020 09 02 11	21.261
2020 09 02 12	21.38
2020 09 02 13	21.504
2020 09 02 14	21.601
2020 09 02 15	21.654
2020 09 02 16	21.662
2020 09 02 17	21.639
2020 09 02 18	21.603
2020 09 02 19	21.558
2020 09 02 20	21.508
2020 09 02 21	21.46
2020 09 02 22	21.413
2020 09 02 23	21.367
2020 09 03 00	21.325
2020 09 03 01	21.289
2020 09 03 02	21.256
2020 09 03 03	21.222
2020 09 03 04	21.19
2020 09 03 05	21.162
2020 09 03 06	21.154
2020 09 03 07	21.138
2020 09 03 08	21.14
2020 09 03 09	21.171
2020 09 03 10	21.236
2020 09 03 11	21.322
2020 09 03 12	21.416
2020 09 03 13	21.52
2020 09 03 14	21.618
2020 09 03 15	21.698
2020 09 03 16	21.75
2020 09 03 17	21.771
2020 09 03 18	21.759
2020 09 03 19	21.716
2020 09 03 20	21.664
2020 09 03 21	21.612
2020 09 03 22	21.561
2020 09 03 23	21.506
2020 09 04 00	21.458
2020 09 04 01	21.424
2020 09 04 02	21.399
2020 09 04 03	21.373
2020 09 04 04	21.346
2020 09 04 05	21.317
2020 09 04 06	21.291
2020 09 04 07	21.299
2020 09 04 08	21.304
2020 09 04 09	21.358
2020 09 04 10	21.491
2020 09 04 11	21.671
2020 09 04 12	21.874
2020 09 04 13	22.053
2020 09 04 14	22.162
2020 09 04 15	22.252
2020 09 04 16	22.321
2020 09 04 17	22.364
2020 09 04 18	22.371
2020 09 04 19	22.301
2020 09 04 20	22.185
2020 09 04 21	22.093
2020 09 04 22	22.0
2020 09 04 23	21.916
2020 09 05 00	21.863
2020 09 05 01	21.798
2020 09 05 02	21.74
2020 09 05 03	21.691
2020 09 05 04	21.65
2020 09 05 05	21.616
2020 09 05 06	21.588
2020 09 05 07	21.575
2020 09 05 08	21.581
2020 09 05 09	21.598
2020 09 05 10	21.621
2020 09 05 11	21.654
2020 09 05 12	21.684
2020 09 05 13	21.696
2020 09 05 14	21.699
2020 09 05 15	21.69
2020 09 05 16	21.67
2020 09 05 17	21.647
2020 09 05 18	21.626
2020 09 05 19	21.608
2020 09 05 20	21.592
2020 09 05 21	21.58
2020 09 05 22	21.565
2020 09 05 23	21.543
2020 09 06 00	21.516
2020 09 06 01	21.481
2020 09 06 02	21.441
2020 09 06 03	21.4
2020 09 06 04	21.363
2020 09 06 05	21.331
2020 09 06 06	21.309
2020 09 06 07	21.3
2020 09 06 08	21.301
2020 09 06 09	21.317
2020 09 06 10	21.343
2020 09 06 11	21.379
2020 09 06 12	21.419
2020 09 06 13	21.441
2020 09 06 14	21.449
2020 09 06 15	21.446
2020 09 06 16	21.429
2020 09 06 17	21.398
2020 09 06 18	21.361
2020 09 06 19	21.337
2020 09 06 20	21.324
2020 09 06 21	21.309
2020 09 06 22	21.29
2020 09 06 23	21.26
2020 09 07 00	21.219
2020 09 07 01	21.17
2020 09 07 02	21.111
2020 09 07 03	21.049
2020 09 07 04	20.988
2020 09 07 05	20.934
2020 09 07 06	20.888
2020 09 07 07	20.861
2020 09 07 08	20.859
2020 09 07 09	20.883
2020 09 07 10	20.926
2020 09 07 11	20.972
2020 09 07 12	21.016
2020 09 07 13	21.046
2020 09 07 14	21.049
2020 09 07 15	21.023
2020 09 07 16	20.975
2020 09 07 17	20.912
2020 09 07 18	20.854
2020 09 07 19	20.8
2020 09 07 20	20.761
2020 09 07 21	20.733
2020 09 07 22	20.701
2020 09 07 23	20.649
2020 09 08 00	20.567
2020 09 08 01	20.438
2020 09 08 02	20.256
2020 09 08 03	20.045
2020 09 08 04	19.883
2020 09 08 05	19.8
2020 09 08 06	19.786
2020 09 08 07	19.813
2020 09 08 08	19.831
2020 09 08 09	19.836
2020 09 08 10	19.843
2020 09 08 11	19.847
2020 09 08 12	19.825
2020 09 08 13	19.752
2020 09 08 14	19.608
2020 09 08 15	19.433
2020 09 08 16	19.313
2020 09 08 17	19.268
2020 09 08 18	19.295
2020 09 08 19	19.341
2020 09 08 20	19.386
2020 09 08 21	19.438
2020 09 08 22	19.487
2020 09 08 23	19.506
2020 09 09 00	19.343
2020 09 09 01	19.295
2020 09 09 02	19.193
2020 09 09 03	19.057
2020 09 09 04	18.919
2020 09 09 05	18.797
2020 09 09 06	18.774
2020 09 09 07	18.815
2020 09 09 08	18.875
2020 09 09 09	18.974
2020 09 09 10	19.142
2020 09 09 11	19.366
2020 09 09 12	19.618
2020 09 09 13	19.873
2020 09 09 14	20.093
2020 09 09 15	20.21
2020 09 09 16	20.248
2020 09 09 17	20.257
2020 09 09 18	20.241
2020 09 09 19	20.185
2020 09 09 20	20.093
2020 09 09 21	19.957
2020 09 09 22	19.779
2020 09 09 23	19.638
2020 09 10 00	19.551
2020 09 10 01	19.469
2020 09 10 02	19.392
2020 09 10 03	19.313
2020 09 10 04	19.233
2020 09 10 05	19.156
2020 09 10 06	19.088
2020 09 10 07	19.047
2020 09 10 08	19.05
2020 09 10 09	19.113
2020 09 10 10	19.243
2020 09 10 11	19.428
2020 09 10 12	19.639
2020 09 10 13	19.85
2020 09 10 14	20.051
2020 09 10 15	20.199
2020 09 10 16	20.284
2020 09 10 17	20.31
2020 09 10 18	20.272
2020 09 10 19	20.189
2020 09 10 20	20.102
2020 09 10 21	20.011
2020 09 10 22	19.899
2020 09 10 23	19.775
2020 09 11 00	19.653
2020 09 11 01	19.556
2020 09 11 02	19.479
2020 09 11 03	19.429
2020 09 11 04	19.392
2020 09 11 05	19.359
2020 09 11 06	19.327
2020 09 11 07	19.304
2020 09 11 08	19.331
2020 09 11 09	19.454
2020 09 11 10	19.619
2020 09 11 11	19.785
2020 09 11 12	19.923
