_id,Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
1775,2024-02-06T23:00:00,1.381,2.070,6.418,9.239,85.00,28.250
1776,2024-02-06T23:30:00,1.384,2.110,6.368,8.901,85.00,28.300
1777,2024-02-07T00:00:00,1.369,2.260,6.237,8.916,92.00,28.300
1778,2024-02-07T00:30:00,1.300,2.620,5.860,8.185,85.00,28.300
1779,2024-02-07T01:00:00,1.325,2.010,6.259,8.637,91.00,28.350
1780,2024-02-07T01:30:00,1.407,2.100,6.186,8.503,87.00,28.350
1781,2024-02-07T02:00:00,1.462,2.600,6.369,8.887,90.00,28.350
1782,2024-02-07T02:30:00,1.402,2.390,6.304,8.250,85.00,28.350
1783,2024-02-07T03:00:00,1.532,3.210,6.739,9.180,84.00,28.400
1784,2024-02-07T03:30:00,1.405,2.750,6.308,8.531,87.00,28.450
1785,2024-02-07T04:00:00,1.430,2.550,6.093,9.541,91.00,28.500
1786,2024-02-07T04:30:00,1.422,2.610,6.017,8.994,85.00,28.550
1787,2024-02-07T05:00:00,1.392,2.370,5.964,8.560,83.00,28.600
1788,2024-02-07T05:30:00,1.483,2.690,6.227,9.344,85.00,28.600
1789,2024-02-07T06:00:00,1.507,2.430,6.298,9.419,88.00,28.500
1790,2024-02-07T06:30:00,1.335,2.160,5.843,9.687,90.00,28.400
1791,2024-02-07T07:00:00,1.411,2.290,5.735,8.225,94.00,28.300
1792,2024-02-07T07:30:00,1.377,2.030,6.121,9.211,92.00,28.350
1793,2024-02-07T08:00:00,1.445,2.440,6.457,9.332,95.00,28.150
1794,2024-02-07T08:30:00,1.376,2.590,6.400,8.999,88.00,28.150
1795,2024-02-07T09:00:00,1.427,2.270,6.743,8.649,92.00,28.300
1796,2024-02-07T09:30:00,1.326,2.070,6.242,8.585,94.00,28.550
1797,2024-02-07T10:00:00,1.476,2.700,6.561,8.916,94.00,28.700
1798,2024-02-07T10:30:00,1.353,2.150,6.074,9.738,91.00,28.800
1799,2024-02-07T11:00:00,1.378,2.530,5.992,9.244,94.00,28.850
1800,2024-02-07T11:30:00,1.399,2.400,5.836,9.338,91.00,28.950
1801,2024-02-07T12:00:00,1.412,2.230,5.943,9.253,88.00,29.000
1802,2024-02-07T12:30:00,1.388,2.410,5.664,9.347,94.00,29.000
1803,2024-02-07T13:00:00,1.396,2.550,5.567,8.811,84.00,28.900
1804,2024-02-07T13:30:00,1.408,2.760,5.270,8.518,91.00,28.850
1805,2024-02-07T14:00:00,1.536,2.270,5.550,8.990,88.00,28.850
1806,2024-02-07T14:30:00,1.507,2.500,5.350,9.532,94.00,28.800
1807,2024-02-07T15:00:00,1.437,2.320,5.451,8.526,94.00,28.650
1808,2024-02-07T15:30:00,1.437,2.460,5.244,8.551,90.00,28.550
1809,2024-02-07T16:00:00,1.542,2.470,5.199,9.793,95.00,28.400
1810,2024-02-07T16:30:00,1.479,2.260,5.447,9.266,84.00,28.250
1811,2024-02-07T17:00:00,1.588,2.750,5.649,9.387,84.00,28.250
1812,2024-02-07T17:30:00,1.667,2.760,5.748,8.918,83.00,28.200
1813,2024-02-07T18:00:00,1.707,2.660,6.076,8.896,83.00,28.150
1814,2024-02-07T18:30:00,1.658,2.840,5.596,9.387,90.00,28.150
1815,2024-02-07T19:00:00,1.664,3.330,5.863,8.205,90.00,28.150
1816,2024-02-07T19:30:00,1.701,2.550,5.810,9.238,87.00,28.050
1817,2024-02-07T20:00:00,1.961,3.210,6.006,9.277,84.00,28.050
1818,2024-02-07T20:30:00,1.909,3.160,5.714,9.227,84.00,27.950
1819,2024-02-07T21:00:00,1.844,3.350,5.598,9.690,88.00,28.000
1820,2024-02-07T21:30:00,1.829,3.350,5.829,8.915,85.00,27.950
1821,2024-02-07T22:00:00,1.886,3.120,5.730,9.225,85.00,27.950
1822,2024-02-07T22:30:00,1.890,3.270,5.662,9.322,88.00,27.950
1823,2024-02-07T23:00:00,2.018,3.130,5.725,9.311,87.00,28.000
1824,2024-02-07T23:30:00,2.070,3.590,5.759,9.288,88.00,28.000
1825,2024-02-08T00:00:00,2.351,4.143,5.814,8.959,87.00,28.000
1826,2024-02-08T00:30:00,2.201,3.720,5.801,8.758,84.00,28.000
1827,2024-02-08T01:00:00,2.188,4.480,5.417,5.323,88.00,28.000
1828,2024-02-08T01:30:00,2.129,3.340,5.924,8.619,87.00,28.000
1829,2024-02-08T02:00:00,1.938,3.350,5.344,8.503,81.00,28.000
1830,2024-02-08T02:30:00,1.876,3.330,5.588,6.550,88.00,27.950
1831,2024-02-08T03:00:00,1.862,3.010,5.723,8.550,87.00,27.950
1832,2024-02-08T03:30:00,1.809,2.740,5.630,9.195,90.00,27.900
1833,2024-02-08T04:00:00,1.851,2.990,5.620,8.499,88.00,27.850
1834,2024-02-08T04:30:00,1.859,2.900,5.531,8.469,88.00,27.850
1835,2024-02-08T05:00:00,2.078,3.430,5.760,8.677,85.00,27.850
1836,2024-02-08T05:30:00,2.073,3.400,5.601,8.677,90.00,27.800
1837,2024-02-08T06:00:00,1.934,3.720,5.637,8.219,88.00,27.800
1838,2024-02-08T06:30:00,1.980,3.670,5.620,6.773,85.00,27.750
1839,2024-02-08T07:00:00,1.880,3.090,5.633,8.809,88.00,27.750
1840,2024-02-08T07:30:00,1.860,3.450,5.552,6.575,94.00,27.700
1841,2024-02-08T08:00:00,1.960,3.430,5.527,7.835,88.00,27.700
1842,2024-02-08T08:30:00,1.857,2.750,5.711,8.509,94.00,27.700
1843,2024-02-08T09:00:00,1.976,3.630,5.818,8.802,97.00,27.700
1844,2024-02-08T09:30:00,1.786,2.590,5.339,7.556,84.00,27.700
1845,2024-02-08T10:00:00,1.803,2.840,5.439,8.113,75.00,27.750
1846,2024-02-08T10:30:00,1.779,3.390,5.484,7.832,88.00,27.700
1847,2024-02-08T11:00:00,1.832,3.040,5.277,6.586,87.00,27.750
1848,2024-02-08T11:30:00,1.819,2.720,5.301,7.329,75.00,27.800
1849,2024-02-08T12:00:00,1.750,2.960,5.294,7.909,84.00,27.850
1850,2024-02-08T12:30:00,1.829,3.080,5.382,8.516,90.00,27.850
1851,2024-02-08T13:00:00,1.672,2.730,5.215,8.202,70.00,27.850
1852,2024-02-08T13:30:00,1.738,2.710,5.300,7.811,78.00,27.850
1853,2024-02-08T14:00:00,1.928,3.070,5.615,8.820,74.00,27.850
1854,2024-02-08T14:30:00,1.908,3.580,5.419,8.211,75.00,27.850
1855,2024-02-08T15:00:00,1.858,2.840,5.476,8.809,87.00,27.800
1856,2024-02-08T15:30:00,1.829,2.970,5.496,8.188,87.00,27.900
1857,2024-02-08T16:00:00,1.782,3.420,5.410,8.414,75.00,27.900
1858,2024-02-08T16:30:00,1.931,3.320,5.460,8.268,81.00,27.900
1859,2024-02-08T17:00:00,1.936,3.680,5.449,8.339,78.00,27.950
1860,2024-02-08T17:30:00,1.933,2.880,5.475,8.636,73.00,27.900
1861,2024-02-08T18:00:00,1.835,2.597,5.509,8.900,78.00,28.000
1862,2024-02-08T18:30:00,1.814,3.370,5.482,8.572,73.00,27.950
1863,2024-02-08T19:00:00,1.822,3.271,5.354,6.959,77.00,27.950
1864,2024-02-08T19:30:00,1.790,2.540,5.549,8.908,88.00,27.950
1865,2024-02-08T20:00:00,1.782,3.710,5.400,8.795,88.00,27.950
1866,2024-02-08T20:30:00,1.867,2.900,5.462,8.577,90.00,27.950
1867,2024-02-08T21:00:00,1.958,3.080,5.274,8.822,90.00,27.900
1868,2024-02-08T21:30:00,2.004,3.630,5.395,8.546,88.00,27.900
1869,2024-02-08T22:00:00,1.961,3.540,5.486,8.238,92.00,27.850
1870,2024-02-08T22:30:00,1.902,3.150,5.427,6.393,95.00,27.850
1871,2024-02-08T23:00:00,2.061,3.525,5.442,8.699,77.00,27.800
1872,2024-02-08T23:30:00,1.943,3.510,5.484,7.014,78.00,27.800
1873,2024-02-09T00:00:00,1.851,3.260,5.181,7.516,75.00,27.800
1874,2024-02-09T00:30:00,2.005,3.110,5.431,8.761,77.00,27.800
1875,2024-02-09T01:00:00,1.988,3.280,5.294,8.433,84.00,27.750
1876,2024-02-09T01:30:00,2.052,3.160,5.325,6.168,90.00,27.750
1877,2024-02-09T02:00:00,2.011,3.450,5.414,8.857,83.00,27.700
1878,2024-02-09T02:30:00,1.913,3.140,5.597,8.150,91.00,27.700
1879,2024-02-09T03:00:00,2.073,3.300,5.456,8.271,87.00,27.650
1880,2024-02-09T03:30:00,2.051,3.080,5.633,8.471,91.00,27.650
1881,2024-02-09T04:00:00,2.023,3.400,5.673,8.531,84.00,27.650
1882,2024-02-09T04:30:00,1.875,3.220,5.611,8.166,85.00,27.650
1883,2024-02-09T05:00:00,1.990,3.020,5.601,8.829,88.00,27.650
1884,2024-02-09T05:30:00,1.859,2.915,5.427,8.545,80.00,27.650
1885,2024-02-09T06:00:00,1.914,3.240,5.860,8.594,81.00,27.650
1886,2024-02-09T06:30:00,1.868,2.960,5.427,8.206,101.00,27.700
1887,2024-02-09T07:00:00,1.960,3.150,5.747,8.557,90.00,27.650
1888,2024-02-09T07:30:00,1.827,3.180,5.459,8.492,97.00,27.650
1889,2024-02-09T08:00:00,1.953,3.360,5.892,8.902,91.00,27.650
1890,2024-02-09T08:30:00,1.736,3.180,5.475,9.252,98.00,27.650
1891,2024-02-09T09:00:00,1.765,2.980,5.480,8.086,84.00,27.650
1892,2024-02-09T09:30:00,1.859,2.950,5.617,8.885,94.00,27.650
1893,2024-02-09T10:00:00,1.813,3.320,5.591,8.825,83.00,27.800
1894,2024-02-09T10:30:00,1.740,2.667,5.490,8.855,90.00,27.800
1895,2024-02-09T11:00:00,1.807,3.227,5.544,8.683,91.00,27.800
1896,2024-02-09T11:30:00,1.899,3.270,5.904,9.681,81.00,27.850
1897,2024-02-09T12:00:00,1.891,3.280,5.881,8.199,81.00,27.900
1898,2024-02-09T12:30:00,1.984,3.420,6.382,8.883,85.00,27.950
1899,2024-02-09T13:00:00,1.923,3.150,5.972,9.807,78.00,28.000
1900,2024-02-09T13:30:00,1.860,2.900,5.905,9.758,85.00,28.050
1901,2024-02-09T14:00:00,1.841,2.780,5.987,9.147,75.00,28.100
1902,2024-02-09T14:30:00,1.982,3.050,6.151,9.392,84.00,28.100
1903,2024-02-09T15:00:00,1.910,3.180,5.799,9.595,87.00,28.050
1904,2024-02-09T15:30:00,1.752,2.670,5.932,9.215,77.00,28.100
1905,2024-02-09T16:00:00,1.667,2.750,5.579,9.203,84.00,28.050
1906,2024-02-09T16:30:00,1.805,3.595,5.983,9.647,84.00,28.050
1907,2024-02-09T17:00:00,1.783,2.940,5.828,9.004,88.00,28.000
1908,2024-02-09T17:30:00,1.680,2.790,5.753,9.405,77.00,28.000
1909,2024-02-09T18:00:00,1.704,2.950,5.900,9.254,81.00,27.950
1910,2024-02-09T18:30:00,1.731,3.040,5.828,9.364,90.00,27.950
1911,2024-02-09T19:00:00,1.697,3.260,5.719,8.943,85.00,27.900
1912,2024-02-09T19:30:00,1.656,3.520,5.865,9.730,85.00,27.900
1913,2024-02-09T20:00:00,1.545,2.540,6.085,10.375,85.00,27.850
1914,2024-02-09T20:30:00,1.679,2.610,6.138,8.882,84.00,27.800
